,direction,speed
1359,270.0,2.0
1360,270.0,2.0
1361,180.0,3.0
1362,320.0,1.0
1363,20.0,2.0
1364,220.0,3.0
1365,180.0,2.0
1366,230.0,4.0
1367,270.0,1.0
1368,180.0,2.0
1369,320.0,1.0
1370,290.0,2.0
1371,270.0,4.0
1372,180.0,1.0
1373,230.0,1.0
1374,290.0,3.0
1375,90.0,1.0
1376,320.0,1.0
1377,90.0,3.0
1378,140.0,2.0
1379,40.0,3.0
1380,250.0,1.0
1381,230.0,6.0
1382,320.0,1.0
1383,110.0,3.0
1384,50.0,3.0
1385,40.0,1.0
1386,360.0,1.0
1387,360.0,2.0
1388,140.0,2.0
1389,50.0,2.0
1390,320.0,7.0
1391,180.0,1.0
1392,140.0,2.0
1393,270.0,1.0
1394,20.0,3.0
1395,20.0,1.0
1396,140.0,1.0
1397,230.0,6.0
1398,250.0,6.0
1399,230.0,5.0
1400,220.0,2.0
1401,180.0,1.0
1402,90.0,2.0
1403,110.0,3.0
1404,270.0,2.0
1405,200.0,1.0
1406,250.0,7.0
1407,160.0,1.0
1408,320.0,1.0
1409,230.0,2.0
1410,320.0,2.0
1411,220.0,5.0
1412,320.0,1.0
1413,50.0,2.0
1414,160.0,3.0
1415,140.0,2.0
1416,70.0,2.0
1417,180.0,2.0
1418,180.0,3.0
1419,180.0,2.0
1420,70.0,2.0
1421,50.0,1.0
1422,50.0,3.0
1423,70.0,2.0
1424,270.0,2.0
1425,290.0,3.0
1426,90.0,2.0
1427,360.0,1.0
1428,160.0,10.0
1429,180.0,1.0
1430,320.0,4.0
1431,230.0,8.0
1432,180.0,4.0
1433,90.0,2.0
1434,270.0,8.0
1435,200.0,2.0
1436,250.0,3.0
1437,140.0,3.0
1438,180.0,2.0
1439,250.0,7.0
1440,340.0,3.0
1441,140.0,2.0
1442,270.0,1.0
1443,220.0,1.0
1444,110.0,3.0
1445,90.0,3.0
1446,160.0,3.0
1447,360.0,2.0
1448,250.0,2.0
1449,180.0,2.0
1450,250.0,6.0
1451,180.0,3.0
1452,50.0,2.0
1453,20.0,3.0
1454,320.0,4.0
1455,220.0,2.0
1456,250.0,3.0
1457,140.0,3.0
1458,250.0,1.0
1459,50.0,4.0
1460,160.0,2.0
1461,270.0,5.0
1462,360.0,1.0
1463,220.0,2.0
1464,320.0,2.0
1465,340.0,2.0
1466,90.0,2.0
1467,160.0,7.0
1468,70.0,2.0
1469,320.0,2.0
1470,270.0,1.0
1471,250.0,4.0
1472,230.0,8.0
1473,270.0,2.0
1474,90.0,2.0
1475,50.0,3.0
1476,50.0,2.0
1477,270.0,5.0
1478,270.0,2.0
1479,270.0,1.0
1480,320.0,2.0
1481,270.0,1.0
1482,270.0,2.0
1483,180.0,2.0
1484,90.0,1.0
1485,160.0,3.0
1486,90.0,1.0
1487,180.0,1.0
1488,160.0,3.0
1489,200.0,1.0
1490,90.0,2.0
1491,320.0,1.0
1492,200.0,2.0
1493,270.0,3.0
1494,180.0,3.0
1495,200.0,2.0
1496,50.0,2.0
1497,230.0,3.0
1498,110.0,2.0
1499,320.0,1.0
1500,180.0,3.0
1501,140.0,1.0
1502,250.0,5.0
1503,230.0,2.0
1504,220.0,2.0
1505,180.0,2.0
1506,90.0,2.0
1507,250.0,4.0
1508,360.0,1.0
1509,50.0,2.0
1510,270.0,5.0
1511,220.0,2.0
1512,90.0,1.0
1513,250.0,2.0
1514,270.0,5.0
1515,270.0,1.0
1516,50.0,6.0
1517,50.0,1.0
1518,90.0,3.0
1519,220.0,1.0
1520,270.0,2.0
1521,230.0,3.0
1522,250.0,2.0
1523,270.0,2.0
1524,360.0,1.0
1525,320.0,2.0
1526,50.0,9.0
1527,50.0,3.0
1528,270.0,4.0
1529,20.0,3.0
1530,90.0,2.0
1531,270.0,3.0
1532,270.0,3.0
1533,140.0,2.0
1534,360.0,1.0
1535,230.0,1.0
1536,250.0,2.0
1537,110.0,4.0
1538,230.0,7.0
1539,180.0,3.0
1540,270.0,3.0
1541,270.0,3.0
1542,340.0,3.0
1543,250.0,2.0
1544,230.0,2.0
1545,250.0,5.0
1546,70.0,2.0
1547,20.0,1.0
1548,50.0,5.0
1549,220.0,2.0
1550,180.0,2.0
1551,180.0,2.0
1552,180.0,1.0
1553,360.0,2.0
1554,230.0,6.0
1555,90.0,1.0
1556,140.0,2.0
1557,110.0,2.0
1558,50.0,2.0
1559,140.0,3.0
1560,70.0,1.0
1561,250.0,7.0
1562,50.0,2.0
1563,50.0,3.0
1564,70.0,2.0
1565,320.0,1.0
1566,70.0,4.0
1567,340.0,2.0
1568,270.0,4.0
1569,50.0,2.0
1570,320.0,1.0
1571,320.0,3.0
1572,230.0,3.0
1573,20.0,2.0
1574,70.0,2.0
1575,50.0,2.0
1576,320.0,1.0
1577,20.0,2.0
1578,140.0,1.0
1579,270.0,2.0
1580,140.0,3.0
1581,50.0,2.0
1582,320.0,5.0
1583,320.0,1.0
1584,90.0,1.0
1585,140.0,3.0
1586,160.0,1.0
1587,250.0,5.0
1588,250.0,2.0
1589,320.0,2.0
1590,250.0,7.0
1591,250.0,5.0
1592,250.0,2.0
1593,250.0,2.0
1594,270.0,1.0
1595,40.0,4.0
1596,110.0,3.0
1597,250.0,14.0
1598,180.0,2.0
1599,250.0,7.0
1600,140.0,2.0
1601,320.0,5.0
1602,180.0,2.0
1603,140.0,1.0
1604,250.0,3.0
1605,70.0,1.0
1606,270.0,1.0
1607,50.0,2.0
1608,180.0,2.0
1609,50.0,5.0
1610,110.0,2.0
1611,90.0,2.0
1612,320.0,6.0
1613,230.0,7.0
1614,140.0,3.0
1615,50.0,4.0
1616,40.0,2.0
1617,270.0,1.0
1618,160.0,4.0
1619,250.0,8.0
1620,160.0,1.0
1621,340.0,1.0
1622,140.0,3.0
1623,290.0,1.0
1624,0.0,3.0
1625,180.0,1.0
1626,270.0,2.0
1627,50.0,4.0
1628,50.0,3.0
1629,320.0,2.0
1630,230.0,7.0
1631,90.0,1.0
1632,360.0,1.0
1633,320.0,1.0
1634,230.0,1.0
1635,270.0,2.0
1636,270.0,4.0
1637,320.0,2.0
1638,320.0,1.0
1639,290.0,1.0
1640,110.0,3.0
1641,320.0,1.0
1642,340.0,3.0
1643,160.0,2.0
1644,270.0,1.0
1645,270.0,1.0
1646,160.0,2.0
1647,270.0,3.0
1648,140.0,2.0
1649,90.0,5.0
1650,160.0,2.0
1651,180.0,2.0
1652,90.0,2.0
1653,50.0,1.0
1654,220.0,1.0
1655,220.0,1.0
1656,140.0,3.0
1657,230.0,2.0
1658,140.0,5.0
1659,90.0,2.0
1660,340.0,1.0
1661,70.0,1.0
1662,160.0,1.0
1663,250.0,1.0
1664,340.0,1.0
1665,320.0,1.0
1666,90.0,3.0
1667,270.0,1.0
1668,220.0,2.0
1669,140.0,2.0
1670,290.0,2.0
1671,200.0,3.0
1672,70.0,2.0
1673,140.0,3.0
1674,320.0,3.0
1675,140.0,4.0
1676,360.0,2.0
1677,90.0,2.0
1678,140.0,2.0
1679,270.0,8.0
1680,230.0,6.0
1681,230.0,1.0
1682,140.0,2.0
1683,320.0,1.0
1684,270.0,1.0
1685,220.0,1.0
1686,90.0,4.0
1687,290.0,1.0
1688,290.0,1.0
1689,50.0,4.0
1690,200.0,1.0
1691,270.0,6.0
1692,360.0,2.0
1693,320.0,2.0
1694,140.0,2.0
1695,320.0,1.0
1696,320.0,2.0
1697,270.0,3.0
1698,250.0,8.0
1699,230.0,3.0
1700,360.0,2.0
1701,230.0,4.0
1702,250.0,9.0
1703,180.0,2.0
1704,140.0,2.0
1705,200.0,2.0
1706,250.0,3.0
1707,20.0,5.0
1708,50.0,1.0
1709,320.0,1.0
1710,270.0,8.0
1711,250.0,7.0
1712,220.0,4.0
1713,290.0,1.0
1714,70.0,1.0
1715,250.0,2.0
1716,320.0,3.0
1717,70.0,1.0
1718,50.0,3.0
1719,70.0,1.0
1720,270.0,3.0
1721,270.0,2.0
1722,320.0,2.0
1723,220.0,3.0
1724,90.0,2.0
1725,270.0,2.0
1726,180.0,1.0
1727,220.0,1.0
1728,320.0,1.0
1729,320.0,4.0
1730,320.0,1.0
1731,50.0,2.0
1732,360.0,1.0
1733,360.0,1.0
1734,250.0,8.0
1735,140.0,2.0
1736,50.0,1.0
1737,270.0,2.0
1738,270.0,4.0
1739,160.0,3.0
1740,230.0,3.0
1741,270.0,6.0
1742,270.0,2.0
1743,230.0,4.0
1744,220.0,1.0
1745,250.0,4.0
1746,140.0,2.0
1747,270.0,2.0
1748,140.0,2.0
1749,250.0,3.0
1750,320.0,2.0
1751,140.0,3.0
1752,50.0,2.0
1753,360.0,2.0
1754,90.0,2.0
1755,180.0,1.0
1756,70.0,5.0
1757,50.0,2.0
1758,140.0,1.0
1759,230.0,1.0
1760,360.0,2.0
1761,180.0,3.0
1762,290.0,3.0
1763,140.0,1.0
1764,230.0,2.0
1765,290.0,2.0
1766,50.0,2.0
1767,90.0,4.0
1768,140.0,3.0
1769,320.0,1.0
1770,160.0,2.0
1771,320.0,1.0
1772,140.0,3.0
1773,40.0,2.0
1774,360.0,2.0
1775,320.0,4.0
1776,230.0,1.0
1777,320.0,1.0
1778,180.0,2.0
1779,250.0,8.0
1780,230.0,4.0
1781,230.0,8.0
1782,360.0,1.0
1783,230.0,7.0
1784,290.0,4.0
1785,180.0,1.0
1786,180.0,3.0
1787,50.0,4.0
1788,50.0,4.0
1789,220.0,3.0
1790,290.0,6.0
1791,20.0,3.0
1792,270.0,1.0
1793,200.0,4.0
1794,320.0,1.0
1795,290.0,3.0
1796,180.0,5.0
1797,50.0,6.0
1798,140.0,2.0
1799,270.0,2.0
1800,270.0,2.0
1801,230.0,7.0
1802,230.0,5.0
1803,320.0,5.0
1804,90.0,1.0
1805,340.0,1.0
1806,140.0,2.0
1807,320.0,1.0
1808,320.0,2.0
1809,90.0,2.0
1810,220.0,1.0
1811,360.0,5.0
1812,50.0,2.0
1813,250.0,4.0
1814,250.0,7.0
1815,320.0,1.0
1816,320.0,1.0
1817,250.0,5.0
1818,200.0,6.0
1819,270.0,3.0
1820,220.0,4.0
1821,320.0,4.0
1822,40.0,5.0
1823,140.0,1.0
1824,140.0,2.0
1825,160.0,2.0
1826,180.0,4.0
1827,230.0,3.0
1828,220.0,2.0
1829,270.0,3.0
1830,40.0,2.0
1831,270.0,3.0
1832,90.0,3.0
1833,340.0,1.0
1834,270.0,1.0
1835,320.0,1.0
1836,270.0,4.0
1837,90.0,2.0
1838,320.0,1.0
1839,320.0,2.0
1840,360.0,1.0
1841,50.0,3.0
1842,200.0,2.0
1843,340.0,1.0
1844,360.0,2.0
1845,250.0,3.0
1846,90.0,3.0
1847,250.0,5.0
1848,40.0,1.0
1849,250.0,1.0
1850,140.0,1.0
1851,230.0,2.0
1852,250.0,2.0
1853,360.0,1.0
1854,50.0,3.0
1855,320.0,3.0
1856,180.0,2.0
1857,230.0,1.0
1858,220.0,4.0
1859,40.0,2.0
1860,340.0,3.0
1861,180.0,2.0
1862,230.0,4.0
1863,360.0,3.0
1864,360.0,2.0
1865,250.0,3.0
1866,320.0,3.0
1867,320.0,1.0
1868,90.0,3.0
1869,90.0,2.0
1870,70.0,2.0
1871,50.0,4.0
1872,180.0,1.0
1873,180.0,3.0
1874,320.0,1.0
1875,20.0,2.0
1876,270.0,5.0
1877,70.0,2.0
1878,50.0,6.0
1879,180.0,4.0
1880,270.0,2.0
1881,270.0,5.0
1882,250.0,2.0
1883,70.0,2.0
1884,140.0,3.0
1885,230.0,8.0
1886,250.0,6.0
1887,140.0,5.0
1888,110.0,2.0
1889,360.0,2.0
1890,360.0,1.0
1891,180.0,3.0
1892,320.0,3.0
1893,140.0,3.0
1894,320.0,1.0
1895,70.0,3.0
1896,110.0,1.0
1897,320.0,2.0
1898,200.0,3.0
1899,70.0,2.0
1900,250.0,2.0
1901,270.0,3.0
1902,50.0,3.0
1903,360.0,1.0
1904,360.0,2.0
1905,320.0,5.0
1906,70.0,3.0
1907,250.0,2.0
1908,50.0,2.0
1909,320.0,4.0
1910,290.0,3.0
1911,70.0,3.0
1912,250.0,2.0
1913,50.0,8.0
1914,250.0,3.0
1915,270.0,2.0
1916,90.0,3.0
1917,270.0,2.0
1918,320.0,3.0
1919,320.0,2.0
1920,220.0,2.0
1921,200.0,1.0
1922,110.0,2.0
1923,270.0,2.0
1924,200.0,3.0
1925,140.0,2.0
1926,230.0,2.0
1927,250.0,6.0
1928,180.0,1.0
1929,320.0,1.0
1930,160.0,3.0
1931,50.0,3.0
1932,230.0,1.0
1933,20.0,1.0
1934,320.0,1.0
1935,250.0,4.0
1936,250.0,5.0
1937,270.0,1.0
1938,250.0,2.0
1939,140.0,1.0
1940,70.0,3.0
1941,20.0,4.0
1942,230.0,5.0
1943,230.0,5.0
1944,110.0,1.0
1945,110.0,2.0
1946,270.0,1.0
1947,270.0,1.0
1948,50.0,4.0
1949,320.0,3.0
1950,290.0,1.0
1951,140.0,3.0
1952,110.0,3.0
1953,320.0,1.0
1954,250.0,4.0
1955,270.0,2.0
1956,320.0,1.0
1957,70.0,2.0
1958,50.0,1.0
1959,270.0,4.0
1960,320.0,4.0
1961,50.0,1.0
1962,360.0,1.0
1963,320.0,2.0
1964,20.0,2.0
1965,270.0,3.0
1966,360.0,2.0
1967,50.0,3.0
1968,250.0,4.0
1969,230.0,1.0
1970,320.0,1.0
1971,90.0,2.0
1972,20.0,5.0
1973,290.0,1.0
1974,40.0,2.0
1975,230.0,2.0
1976,70.0,6.0
1977,180.0,5.0
1978,200.0,1.0
1979,250.0,5.0
1980,50.0,2.0
1981,220.0,2.0
1982,140.0,3.0
1983,360.0,1.0
1984,140.0,3.0
1985,220.0,4.0
1986,70.0,3.0
1987,50.0,2.0
1988,90.0,3.0
1989,70.0,1.0
1990,90.0,3.0
1991,200.0,6.0
1992,270.0,1.0
1993,90.0,2.0
1994,40.0,5.0
1995,20.0,3.0
1996,20.0,4.0
1997,180.0,2.0
1998,270.0,3.0
1999,70.0,2.0
2000,90.0,2.0
2001,220.0,2.0
2002,90.0,2.0
2003,140.0,3.0
2004,230.0,1.0
2005,250.0,7.0
2006,360.0,2.0
2007,160.0,1.0
2008,250.0,9.0
2009,110.0,2.0
2010,70.0,1.0
2011,90.0,2.0
2012,70.0,2.0
2013,70.0,1.0
2014,270.0,5.0
2015,140.0,4.0
2016,110.0,4.0
2017,140.0,5.0
2018,140.0,2.0
2019,230.0,7.0
2020,290.0,4.0
2021,140.0,3.0
2022,180.0,2.0
2023,50.0,3.0
2024,320.0,3.0
2025,250.0,1.0
2026,180.0,2.0
2027,320.0,1.0
2028,20.0,2.0
2029,180.0,1.0
2030,70.0,1.0
2031,250.0,2.0
2032,50.0,2.0
2033,160.0,2.0
2034,320.0,4.0
2035,90.0,1.0
2036,20.0,1.0
2037,140.0,2.0
2038,230.0,6.0
2039,230.0,2.0
2040,160.0,3.0
2041,320.0,1.0
2042,90.0,2.0
2043,20.0,2.0
2044,50.0,2.0
2045,110.0,3.0
2046,220.0,1.0
2047,70.0,2.0
2048,160.0,1.0
2049,250.0,4.0
2050,270.0,3.0
2051,270.0,3.0
2052,320.0,3.0
2053,250.0,4.0
2054,320.0,2.0
2055,200.0,3.0
2056,90.0,2.0
2057,250.0,7.0
2058,320.0,2.0
2059,250.0,2.0
2060,140.0,1.0
2061,320.0,1.0
2062,320.0,2.0
2063,320.0,1.0
2064,320.0,3.0
2065,70.0,3.0
2066,180.0,1.0
2067,140.0,2.0
2068,140.0,3.0
2069,180.0,3.0
2070,250.0,9.0
2071,140.0,2.0
2072,360.0,1.0
2073,50.0,1.0
2074,250.0,3.0
2075,270.0,9.0
2076,20.0,2.0
2077,50.0,2.0
2078,110.0,3.0
2079,50.0,1.0
2080,180.0,2.0
2081,270.0,2.0
2082,320.0,1.0
2083,320.0,2.0
2084,90.0,1.0
2085,320.0,1.0
2086,250.0,3.0
2087,360.0,2.0
2088,90.0,2.0
2089,140.0,3.0
2090,50.0,6.0
2091,140.0,2.0
2092,50.0,6.0
2093,270.0,1.0
2094,90.0,3.0
2095,360.0,3.0
2096,90.0,2.0
2097,250.0,6.0
2098,270.0,4.0
2099,40.0,3.0
2100,160.0,3.0
2101,50.0,4.0
2102,220.0,1.0
2103,70.0,2.0
2104,220.0,1.0
2105,220.0,1.0
2106,290.0,3.0
2107,250.0,8.0
2108,180.0,2.0
2109,320.0,2.0
2110,50.0,1.0
2111,320.0,2.0
2112,90.0,4.0
2113,40.0,5.0
2114,200.0,4.0
2115,140.0,2.0
2116,230.0,2.0
2117,110.0,3.0
2118,90.0,1.0
2119,50.0,3.0
2120,180.0,1.0
2121,320.0,2.0
2122,200.0,1.0
2123,250.0,7.0
2124,270.0,3.0
2125,40.0,2.0
2126,50.0,2.0
2127,140.0,1.0
2128,360.0,3.0
2129,140.0,4.0
2130,160.0,4.0
2131,140.0,2.0
2132,250.0,2.0
2133,50.0,1.0
2134,250.0,2.0
2135,250.0,9.0
2136,320.0,3.0
2137,180.0,1.0
2138,140.0,2.0
2139,290.0,4.0
2140,320.0,3.0
2141,250.0,2.0
2142,50.0,6.0
2143,70.0,2.0
2144,70.0,2.0
2145,250.0,8.0
2146,250.0,3.0
2147,290.0,1.0
2148,180.0,3.0
2149,70.0,1.0
2150,110.0,3.0
2151,320.0,6.0
2152,180.0,2.0
2153,180.0,3.0
2154,70.0,1.0
2155,180.0,1.0
2156,250.0,8.0
2157,360.0,2.0
2158,360.0,2.0
2159,180.0,3.0
2160,70.0,1.0
2161,140.0,3.0
2162,360.0,1.0
2163,160.0,4.0
2164,360.0,2.0
2165,50.0,1.0
2166,140.0,4.0
2167,180.0,1.0
2168,50.0,3.0
2169,360.0,1.0
2170,70.0,2.0
2171,20.0,1.0
2172,50.0,1.0
2173,50.0,1.0
2174,250.0,5.0
2175,90.0,3.0
2176,230.0,5.0
2177,50.0,3.0
2178,160.0,2.0
2179,50.0,5.0
2180,270.0,2.0
2181,250.0,2.0
2182,250.0,6.0
2183,250.0,4.0
2184,250.0,1.0
2185,20.0,8.0
2186,320.0,2.0
2187,290.0,6.0
2188,180.0,4.0
2189,250.0,8.0
2190,320.0,1.0
2191,110.0,3.0
2192,50.0,1.0
2193,270.0,2.0
2194,110.0,2.0
2195,320.0,2.0
2196,90.0,2.0
2197,90.0,1.0
2198,50.0,2.0
2199,50.0,2.0
2200,270.0,1.0
2201,230.0,1.0
2202,360.0,1.0
2203,180.0,1.0
2204,220.0,4.0
2205,270.0,1.0
2206,180.0,1.0
2207,230.0,3.0
2208,140.0,2.0
2209,340.0,2.0
2210,230.0,7.0
2211,70.0,3.0
2212,50.0,2.0
2213,180.0,3.0
2214,270.0,4.0
2215,360.0,2.0
2216,270.0,2.0
2217,90.0,1.0
2218,90.0,2.0
2219,320.0,4.0
2220,220.0,2.0
2221,90.0,1.0
2222,320.0,3.0
2223,320.0,1.0
2224,160.0,2.0
2225,320.0,2.0
2226,230.0,4.0
2227,320.0,1.0
2228,90.0,2.0
2229,180.0,2.0
2230,360.0,3.0
2231,340.0,1.0
2232,70.0,2.0
2233,70.0,3.0
2234,180.0,4.0
2235,320.0,3.0
2236,50.0,2.0
2237,250.0,2.0
2238,90.0,2.0
2239,110.0,2.0
2240,320.0,3.0
2241,320.0,1.0
2242,90.0,5.0
2243,140.0,3.0
2244,250.0,9.0
2245,140.0,1.0
2246,360.0,1.0
2247,250.0,4.0
2248,70.0,6.0
2249,250.0,6.0
2250,70.0,3.0
2251,50.0,2.0
2252,160.0,3.0
2253,200.0,4.0
2254,360.0,2.0
2255,140.0,2.0
2256,180.0,1.0
2257,70.0,4.0
2258,140.0,3.0
2259,360.0,1.0
2260,70.0,1.0
2261,180.0,2.0
2262,90.0,1.0
2263,140.0,3.0
2264,360.0,2.0
2265,360.0,1.0
2266,160.0,3.0
2267,110.0,1.0
2268,270.0,2.0
2269,110.0,2.0
2270,250.0,3.0
2271,180.0,1.0
2272,70.0,1.0
2273,250.0,2.0
2274,220.0,2.0
2275,360.0,1.0
2276,50.0,3.0
2277,70.0,2.0
2278,270.0,3.0
2279,160.0,5.0
2280,270.0,2.0
2281,70.0,2.0
2282,160.0,3.0
2283,230.0,1.0
2284,360.0,1.0
2285,160.0,2.0
2286,160.0,4.0
2287,270.0,1.0
2288,230.0,7.0
2289,250.0,2.0
2290,360.0,1.0
2291,250.0,5.0
2292,320.0,3.0
2293,320.0,3.0
2294,360.0,1.0
2295,90.0,3.0
2296,140.0,1.0
2297,140.0,2.0
2298,110.0,1.0
2299,180.0,3.0
2300,140.0,2.0
2301,270.0,1.0
2302,340.0,1.0
2303,270.0,2.0
2304,140.0,2.0
2305,160.0,3.0
2306,50.0,5.0
2307,180.0,2.0
2308,340.0,5.0
2309,50.0,3.0
2310,230.0,6.0
2311,70.0,2.0
2312,160.0,2.0
2313,110.0,2.0
2314,180.0,4.0
2315,50.0,2.0
2316,250.0,3.0
2317,320.0,1.0
2318,90.0,2.0
2319,270.0,1.0
2320,90.0,3.0
2321,70.0,3.0
2322,70.0,2.0
2323,360.0,1.0
2324,50.0,5.0
2325,320.0,1.0
2326,360.0,1.0
2327,270.0,1.0
2328,360.0,3.0
2329,220.0,4.0
2330,320.0,2.0
2331,140.0,3.0
2332,270.0,1.0
2333,250.0,10.0
2334,320.0,2.0
2335,250.0,8.0
2336,180.0,1.0
2337,200.0,1.0
2338,220.0,1.0
2339,50.0,3.0
2340,180.0,1.0
2341,320.0,2.0
2342,270.0,3.0
2343,270.0,4.0
2344,360.0,5.0
2345,20.0,2.0
2346,230.0,3.0
2347,200.0,1.0
2348,270.0,4.0
2349,50.0,2.0
2350,70.0,3.0
2351,70.0,2.0
2352,320.0,2.0
2353,180.0,1.0
2354,90.0,5.0
2355,180.0,3.0
2356,50.0,2.0
2357,90.0,2.0
2358,50.0,2.0
2359,270.0,7.0
2360,250.0,4.0
2361,50.0,1.0
2362,340.0,1.0
2363,50.0,6.0
2364,270.0,3.0
2365,270.0,4.0
2366,250.0,5.0
2367,270.0,2.0
2368,250.0,2.0
2369,50.0,6.0
2370,140.0,2.0
2371,160.0,5.0
2372,360.0,2.0
2373,250.0,3.0
2374,320.0,3.0
2375,230.0,2.0
2376,250.0,3.0
2377,110.0,3.0
2378,270.0,4.0
2379,230.0,1.0
2380,50.0,2.0
2381,250.0,4.0
2382,250.0,3.0
2383,180.0,2.0
2384,290.0,3.0
2385,200.0,4.0
2386,320.0,2.0
2387,230.0,4.0
2388,270.0,6.0
2389,180.0,2.0
2390,180.0,2.0
2391,250.0,8.0
2392,160.0,3.0
2393,200.0,1.0
2394,320.0,1.0
2395,50.0,2.0
2396,270.0,1.0
2397,90.0,2.0
2398,290.0,1.0
2399,20.0,2.0
2400,270.0,8.0
2401,70.0,2.0
2402,320.0,4.0
2403,250.0,4.0
2404,180.0,3.0
2405,140.0,2.0
2406,230.0,4.0
2407,140.0,2.0
2408,220.0,2.0
2409,320.0,3.0
2410,250.0,2.0
2411,50.0,1.0
2412,20.0,3.0
2413,320.0,2.0
2414,180.0,2.0
2415,360.0,2.0
2416,50.0,5.0
2417,140.0,1.0
2418,180.0,2.0
2419,270.0,2.0
2420,230.0,2.0
2421,160.0,3.0
2422,50.0,2.0
2423,320.0,2.0
2424,50.0,2.0
2425,180.0,1.0
2426,20.0,3.0
2427,320.0,1.0
2428,220.0,1.0
2429,50.0,1.0
2430,50.0,2.0
2431,110.0,2.0
2432,140.0,2.0
2433,40.0,1.0
2434,230.0,2.0
2435,160.0,1.0
2436,50.0,2.0
2437,340.0,3.0
2438,220.0,1.0
2439,250.0,1.0
2440,360.0,1.0
2441,180.0,3.0
2442,70.0,2.0
2443,110.0,2.0
2444,20.0,3.0
2445,180.0,1.0
2446,50.0,3.0
2447,270.0,1.0
2448,250.0,2.0
2449,320.0,2.0
2450,140.0,2.0
2451,320.0,3.0
2452,270.0,1.0
2453,110.0,4.0
2454,230.0,6.0
2455,50.0,2.0
2456,250.0,3.0
2457,50.0,3.0
2458,70.0,2.0
2459,140.0,3.0
2460,110.0,2.0
2461,140.0,2.0
2462,50.0,3.0
2463,180.0,2.0
2464,270.0,3.0
2465,50.0,1.0
2466,50.0,1.0
2467,220.0,1.0
2468,70.0,1.0
2469,230.0,7.0
2470,50.0,2.0
2471,270.0,2.0
2472,230.0,1.0
2473,320.0,2.0
2474,320.0,2.0
2475,320.0,1.0
2476,90.0,3.0
2477,230.0,7.0
2478,360.0,2.0
2479,50.0,2.0
2480,230.0,3.0
2481,250.0,2.0
2482,20.0,1.0
2483,50.0,6.0
2484,20.0,3.0
2485,140.0,2.0
2486,70.0,1.0
2487,360.0,2.0
2488,140.0,5.0
2489,140.0,3.0
2490,320.0,2.0
2491,90.0,1.0
2492,320.0,1.0
2493,160.0,5.0
2494,270.0,1.0
2495,50.0,2.0
2496,320.0,3.0
2497,270.0,1.0
2498,270.0,4.0
2499,180.0,1.0
2500,140.0,4.0
2501,140.0,3.0
2502,70.0,6.0
2503,160.0,1.0
2504,110.0,2.0
2505,90.0,2.0
2506,140.0,2.0
2507,70.0,2.0
2508,180.0,1.0
2509,320.0,1.0
2510,160.0,1.0
2511,180.0,3.0
2512,140.0,2.0
2513,90.0,2.0
2514,110.0,2.0
2515,210.0,3.0
2516,360.0,1.0
2517,270.0,2.0
2518,90.0,1.0
2519,50.0,4.0
2520,20.0,3.0
2521,270.0,6.0
2522,140.0,2.0
2523,70.0,1.0
2524,90.0,1.0
2525,270.0,3.0
2526,250.0,4.0
2527,250.0,2.0
2528,160.0,3.0
2529,340.0,1.0
2530,230.0,3.0
2531,110.0,1.0
2532,220.0,2.0
2533,90.0,4.0
2534,140.0,1.0
2535,320.0,2.0
2536,250.0,8.0
2537,320.0,2.0
2538,50.0,2.0
2539,360.0,1.0
2540,250.0,5.0
2541,270.0,3.0
2542,270.0,3.0
2543,270.0,8.0
2544,110.0,2.0
2545,250.0,1.0
2546,140.0,2.0
2547,50.0,2.0
2548,320.0,4.0
2549,270.0,2.0
2550,360.0,1.0
2551,340.0,1.0
2552,90.0,3.0
2553,110.0,3.0
2554,250.0,2.0
2555,90.0,2.0
2556,270.0,3.0
2557,50.0,1.0
2558,50.0,1.0
2559,230.0,1.0
2560,90.0,3.0
2561,140.0,1.0
2562,70.0,1.0
2563,140.0,1.0
2564,50.0,2.0
2565,160.0,3.0
2566,360.0,2.0
2567,50.0,3.0
2568,270.0,1.0
2569,200.0,1.0
2570,270.0,2.0
2571,320.0,1.0
2572,250.0,3.0
2573,180.0,3.0
2574,180.0,4.0
2575,140.0,2.0
2576,220.0,3.0
2577,140.0,1.0
2578,220.0,6.0
2579,340.0,2.0
2580,50.0,1.0
2581,110.0,1.0
2582,50.0,1.0
2583,180.0,1.0
2584,230.0,8.0
2585,250.0,9.0
2586,50.0,2.0
2587,160.0,1.0
2588,140.0,3.0
2589,90.0,2.0
2590,230.0,2.0
2591,110.0,2.0
2592,50.0,3.0
2593,180.0,4.0
2594,320.0,3.0
2595,20.0,3.0
2596,320.0,1.0
2597,290.0,3.0
2598,270.0,2.0
2599,230.0,3.0
2600,250.0,3.0
2601,270.0,2.0
2602,140.0,2.0
2603,320.0,2.0
2604,360.0,1.0
2605,180.0,3.0
2606,290.0,1.0
2607,220.0,3.0
2608,20.0,3.0
2609,160.0,1.0
2610,320.0,1.0
2611,360.0,3.0
2612,360.0,2.0
2613,320.0,2.0
2614,70.0,4.0
2615,50.0,2.0
2616,340.0,1.0
2617,160.0,3.0
2618,140.0,2.0
2619,360.0,2.0
2620,290.0,4.0
2621,360.0,2.0
2622,160.0,2.0
2623,180.0,1.0
2624,140.0,3.0
2625,250.0,3.0
2626,290.0,3.0
2627,320.0,2.0
2628,70.0,1.0
2629,360.0,2.0
2630,220.0,3.0
