,direction,speed
0,123.21203031056086,4.555539412063582
1,189.54519365031632,1.2352138703490692
2,285.2082850917395,6.420593329414547
3,243.81289249186216,4.748649482328678
4,140.3532334743781,5.8003275599148525
5,76.44015071234695,2.7183945813066406
6,72.95234336091254,7.896477133355829
7,243.44050417766314,2.4797761354727053
8,301.10861067596835,1.6674407865562964
9,253.50294726061387,6.124407290532365
10,228.7452740301693,9.621181136371176
11,261.8644387673928,5.864126938988582
12,74.37331915200211,1.3905567619863697
13,177.96696548583816,3.939267935208216
14,235.52066589746002,9.087771179045726
15,281.45411841701906,6.409649614103691
16,205.37989709087242,3.4700267615173064
17,157.61507136795285,4.874194947462011
18,253.53338165259282,9.986432526991557
19,258.6034839545239,8.486776808156105
20,80.89526773472801,4.789044294673234
21,79.37328484809301,3.684838321034852
22,195.21098178965332,3.6604769063783498
23,82.29401576216488,6.776040631285144
24,217.38742929457214,4.482133126903899
25,230.6881075916383,4.489746222580727
26,83.1493629603697,4.879678147718113
27,286.8315219338658,2.793198357005896
28,54.318650624086935,7.079098375272943
29,30.63299942962839,0.8283483573799386
30,263.81074499432367,5.276579508882673
31,225.7704654579304,5.908853773021183
32,262.09443728876215,7.377918711492512
33,82.39058258389791,8.430600175922923
34,210.20498352778267,7.977222799670804
35,165.89741361647842,2.9634572808536848
36,44.580366645843476,10.354935694593225
37,265.0321459788763,8.589793707606676
38,201.8364465686545,4.671906285713678
39,28.82659178972753,7.795872793184679
40,225.4149421199525,3.0049675322810434
41,266.35974189112085,3.9470224385667048
42,37.06946019188093,10.22663702505223
43,259.8579681283682,5.361731268073871
44,242.60525165837853,4.645470381060276
45,250.66037572836703,6.985109485690602
46,113.23231382677037,2.29322628773761
47,251.30565836249832,4.094336644750812
48,52.785365616499824,7.83815285579548
49,264.42336766668944,2.949966967900308
50,187.85253043269017,8.62395674250707
51,264.21777854308726,6.5639242425572375
52,214.09182816157625,3.2216861430175805
53,202.96968473713082,3.908965204708315
54,271.03867307196947,9.220525400624238
55,99.04536530627956,1.6204180572701554
56,125.42813842897101,2.997413062639469
57,117.2155566397554,0.8020127358442074
58,250.80412612129916,9.391364884171702
59,236.2520786458674,8.754119401256649
60,263.7833002932678,9.666739605047043
61,246.44069652388688,11.669668729976705
62,100.04399824924738,2.7809351573840924
63,184.51133581682487,3.692722391261336
64,117.95898840664536,2.010752583977893
65,228.6854573377235,3.7433661306702186
66,149.16212050994056,4.09804434495925
67,40.87343445408732,10.576145739623657
68,120.02342856616642,3.4061207736674097
69,96.51398136224985,3.0528034030115987
70,226.7919488651032,8.986724440219845
71,270.0935501336698,7.152521607461938
72,201.46270528451538,7.147276929857987
73,215.13495428675202,8.066173841636795
74,216.0268571533673,4.447422507452073
75,251.47385599347805,4.274831203454546
76,61.45824563607316,4.440284700665087
77,178.49174963922894,2.2668614528992936
78,27.291864807949015,7.984922661552996
79,240.57101969612427,7.442374746168747
80,182.69574165379376,4.889571449176637
81,137.48106319413978,5.027452725791759
82,151.96511017389008,1.7910428958032634
83,259.0711144707026,5.311235691949707
84,116.84954096299481,2.8916451124172355
85,35.87835599171619,8.544534304965916
86,126.98771234414309,4.3066595048289065
87,207.42543929899475,4.951329153787385
88,234.5702357577858,5.593517632641653
89,329.88519046318265,1.4996061741978703
90,282.6700896389657,4.545540728892697
91,228.0715804112421,11.754200080575096
92,101.28457014335844,3.7516574950785175
93,258.21432909835426,7.385545811093702
94,168.76609774086256,3.1014350662402395
95,207.15275485913486,5.558196095794507
96,228.6806593702104,7.37726641095704
97,39.786190436283924,7.8386120535208414
98,236.19251015599326,5.55156688463568
99,216.4150277897651,7.5724849009874475
100,93.81586125947707,1.5849861790608626
101,168.38574406875102,5.0312907926442465
102,256.0542161989824,3.68518371919752
103,249.77879823194016,5.8076225373270285
104,78.03505698614583,6.524294863930932
105,217.0229457192973,1.6895188764379612
106,134.96976468364176,3.598855663640945
107,87.88153134480616,6.768459083525298
108,289.1807345542448,7.821207729410392
109,233.44282517985008,7.609697869301814
110,249.0786924603945,8.778202077313022
111,226.88784277957336,3.9156431013293305
112,274.28020102506406,7.902524375551358
113,172.6988185346995,3.620799719041575
114,113.04330776073073,6.064399816896827
115,144.64454327572892,5.878323761928331
116,284.55554933685886,9.568781732196118
117,125.3972173040572,3.3504277729223886
118,82.53368385900691,5.492586569000517
119,205.4797431191509,5.508110230588431
120,228.99121913737758,7.436539125258681
121,81.97546871209434,1.1807379026646234
122,72.37354667275841,8.714486081782885
123,243.77438007056358,4.4339761460601625
124,244.5719261735444,6.926965833313052
125,92.02603540533474,3.5343876315754645
126,51.733539905072,6.813914363179965
127,208.36938753964836,2.386734259211825
128,38.31872729604322,2.55880315238652
129,282.42909642790687,11.012293973687674
130,115.76213275997135,3.4494307827095323
131,263.27287742523134,13.22784656196018
132,242.24046315136604,5.675448255913191
133,91.21333316615221,9.615196815203628
134,140.28195580938063,4.726752390479494
135,105.86307904717106,4.030021714889257
136,236.85995556652253,9.737875681527957
137,296.7988489044748,9.240387900155156
138,229.49587672039388,5.960794764642682
139,256.1249734756314,11.759727590096064
140,112.83043247057176,2.472063055756552
141,243.18723860505818,4.301441388174064
142,151.49314265713318,3.567882927168488
143,220.64236157794159,5.023066195622609
144,273.0896469835587,6.366349202788745
145,20.460006479767785,4.685503874424008
146,213.8023626217936,8.675140823047299
147,227.3855895373396,8.541754309376604
148,235.90746098803533,6.400136205934129
149,269.9515076167234,15.534194787902347
150,66.62837883200764,5.253609705431664
151,271.70450465003455,8.315117795216652
152,220.836284425036,7.9648630416991155
153,81.50238865834834,2.480430444498932
154,263.23609758451767,11.354176410295342
155,300.8032681650053,10.608426631814924
156,92.49219415851772,6.462839873238535
157,223.30647676124443,7.162778010320435
158,129.9685855571643,4.603061264044377
159,79.77772501372084,4.686842498093942
160,8.671669420068085,9.272862767049778
161,114.00872447840021,2.4925555475285326
162,84.22780335695802,6.9432875199835715
163,267.14399678730763,5.764041157434405
164,50.89493706445654,6.205139304372349
165,135.52869416250144,2.136199942045861
166,95.51273422714031,11.478304351855936
167,129.6465878115012,3.0229244301332527
168,224.14799563336703,9.958739075563573
169,104.16617401473343,7.365967775923656
170,169.19771350904998,4.803796161185243
171,293.06806103099836,2.6969805634152992
172,0.0,0.0
173,289.9756955185698,5.805421873003661
174,200.39935255837426,10.183391184952107
175,250.00134242557846,5.703356752484857
176,134.8560362302586,4.871352342887701
177,110.35215661298605,3.881899474383148
178,245.9193123301868,12.428451910648544
179,327.1054752689554,3.466820659954584
180,290.21732922785793,3.4832957905035467
181,74.06428408539853,4.591946075630784
182,137.88176620062842,1.7410472482787984
183,18.36923371282349,2.3147807379863163
184,147.17433589292378,1.7275759733362914
185,276.7106357245914,4.897916557997277
186,75.02253108417466,1.964500024607248
187,280.7459087300378,8.112723640726369
188,155.66932636601825,3.33933566374681
189,236.3545508116568,3.956977917874932
190,63.89251848195319,1.082213556763476
191,88.92164916686156,2.3466287032171
192,262.00339158727616,10.200293087162065
193,231.92993073689846,7.685752581058433
194,229.88425924403614,6.889560072178724
195,8.810009571615822,8.475914559800405
196,239.80541596275455,9.131836000626064
197,239.0764135358919,9.223726371495909
198,241.73057905603017,4.553793290038044
199,92.54066540222942,3.634990906275897
200,175.72258502336246,1.5024731261286357
201,240.4498393030732,6.477600887481858
202,257.15088756645673,1.566427861278208
203,44.68722206865824,10.11664395370569
204,207.0483957874664,6.008840207909919
205,88.0226043977153,1.149025522311539
206,244.08269390566448,6.698000479807033
207,127.53634121127676,4.945369947873869
208,273.33361987287134,7.88519184966826
209,121.90513256005708,3.8236864900806737
210,296.9097517091996,5.71858926914245
211,265.3287413454949,6.885186211724004
212,238.41489100648118,9.693477773192825
213,231.52528377509083,8.139528567006531
214,61.34867396880516,6.961148956155951
215,88.23462555165086,2.071488591338089
216,56.7733291920034,0.3824034570175095
217,157.37101182591846,4.839334549264006
218,258.4785261085153,6.097423385453278
219,80.14531351533171,2.4413066196069257
220,288.935248346089,6.839739375362952
221,242.9923741807024,5.969520568925527
222,231.94812329896016,5.833651232934548
223,303.3346196709267,10.105022190449262
224,999.9,0.0
225,310.54458649073223,4.091738788805707
226,269.63811235169067,8.093735013466624
227,94.96514254655962,3.6395532648571085
228,252.00793179284022,6.4207597888188594
229,109.43122381488035,9.837036185580198
230,160.45403567657885,3.486305269384705
231,192.09778610923408,4.981711355184258
232,240.7443789273341,4.224825938185488
233,228.05647497145802,6.323211284657457
234,249.86295341895647,3.8658145301114826
235,248.096916516823,7.1534173442738975
236,148.1435212771191,4.777785465227901
237,256.1171121760429,10.485661779663554
238,209.61391126483863,6.183950784870548
239,264.0710216189981,6.489615637940759
240,249.8303708301867,9.062803298579212
241,143.9479621810633,3.8317746938122457
242,149.5723814942236,3.608708500282544
243,30.99662535310699,9.896435416509547
244,128.9214955710256,2.823252042562272
245,253.71154768464714,4.490655729547234
246,81.41613659143273,2.386821573124896
247,113.6783339088483,4.820916442385563
248,148.48037313335078,1.8649319510653304
249,230.33280056453168,4.782173358020132
250,271.31732049922874,11.817357999059071
251,253.87545302374042,5.067910585468551
252,253.609255653281,4.972379047735954
253,225.31499475885897,5.6673992273912654
254,263.02496580412327,0.5592911636895765
255,83.38736342192608,2.160309132457592
256,257.93786460598596,7.058352887274742
257,269.0348472791448,7.250664862922427
258,82.81098164625016,7.048006420390826
259,353.2939440476371,2.9703933616551454
260,160.242286285884,7.233421136496202
261,117.49752804597419,7.161271144357669
262,281.2650120926764,10.05211748250768
263,104.89419348905359,6.342876445096435
264,45.42914011115664,6.252634395706393
265,116.53314347428574,2.047684292431844
266,31.08634005333311,8.845194344779332
267,217.3965975204012,10.139626532816608
268,245.68667046280675,6.8891397278098205
269,94.35436967005926,3.0616874616351057
270,132.45313216629958,6.097997490873741
271,91.3962179164035,0.8313959424077894
272,218.05105983523262,5.816574785352397
273,280.31301114894046,1.490766529441922
274,211.643811922915,7.082140655966567
275,281.8370762822719,6.836774084478277
276,105.32207960762648,6.756350562424022
277,251.1534555519041,3.0793900616689047
278,162.43212224291688,2.8117493464569963
279,31.85616508335649,4.654120076101356
280,272.382417087625,7.800372501156168
281,92.37084186751923,5.275567231920544
282,265.24810155588193,4.9187342143240125
283,214.45620662024533,5.254337328444751
284,40.99944985749958,6.458318564493568
285,286.05665471706095,7.928955618412071
286,163.28968514765782,0.5695682785955603
287,236.59576610890616,11.101216162053316
288,5.679142192826633,3.13155976262613
289,176.7936635155779,2.326736916117215
290,261.9218384245626,12.763909183364884
291,76.09393670596117,2.518363231589676
292,229.03809548570862,6.226534227997161
293,78.44582330244684,6.04693842058011
294,78.64608757071689,4.372388232541092
295,0.0,0.0
296,257.1196404330716,6.2666846246274925
297,252.82386302032157,6.058842823776955
298,265.8490425806262,5.623682629588506
299,247.25533424459027,3.632567320758593
300,248.69179882320455,5.583736864278213
301,143.08325810957137,0.3835436940587098
302,119.84461985408709,4.840808976498098
303,81.42366718416781,2.04251307210981
304,223.78632012158297,6.637915092250018
305,159.3829676904935,1.6064006689258834
306,128.35702365500885,3.076416638467513
307,183.142358559346,0.9145917553297552
308,37.85805135455502,8.885499307526173
309,84.6782698936902,4.0575918736530285
310,233.989296507739,5.89847932551481
311,220.5319418075801,4.271753671785473
312,258.91250342496625,7.523961282327924
313,179.43874225847958,4.2637929985549405
314,251.360850270586,4.822256876620816
315,231.8329965838483,5.526414356880766
316,283.16816953978963,6.539197988727473
317,290.1219258748425,4.533841800174204
318,54.6570328759793,6.528841291896738
319,243.36070216549894,6.650958916681472
320,257.3035344503588,6.635482395273504
321,35.96657207401569,7.673981912281342
322,161.68883463989488,5.349652774130557
323,272.07099070820306,6.7637720841073525
324,239.04900303614016,4.3944303102896365
325,266.192082358491,7.332501226436287
326,198.425913873451,3.822570198395243
327,297.25048051864087,2.183915299907969
328,243.4330102078112,12.35299310892456
329,89.40710265719471,3.342472457495877
330,36.53758764816504,5.4391063941235265
331,40.004991420157054,9.557286780805693
332,261.96909876093275,6.553085161304574
333,172.01791312216002,4.8075074441707235
334,68.16117869016246,9.424611014847814
335,255.73420240595038,18.88346048090111
