,time,48806,48917,48916,48802,48803,56778
147,1026498,-1.7490718363587752,3.9666526600826044,2.7867533760163345,-0.6610585142374894,-1.210285968590461,2.7324571257761177
148,1026504,-1.1277974345716686,2.4515784466488375,0.2933024996001834,-0.34781091669777187,-0.9690853184848783,2.9914084730756167
149,1026510,-0.48459570095678184,2.679205034194365,3.0467488819743007,0.2891258649663204,-2.0706727031662187,6.609418224659354
150,1026516,-0.7205755577700358,4.063759415319917,2.3450742634853334,-0.4010630082795239,-1.5308426767394385,3.090603545629861
151,1026522,-1.604977941490505,4.131629728120189,2.4045913070178795,-0.9085241162938663,-0.7915783465457051,2.126845103865997
152,1026528,-1.2081976512735295,4.5315424943125615,1.20276469112383,-0.4835515422983161,0.4363522358099876,-2.1270572707233675
153,1026534,-1.0411322659190134,4.9815748761112895,4.899086342092497,-1.023381568725096,-1.5997571481981765,-1.1518130837163802
154,1026540,-2.704477008854914,7.311092843148323,5.059886775496219,-1.6321260666106139,-1.574697340394999,-1.6571858744137913
155,1026546,-2.4611880414323997,5.7584289180097885,3.985447515934988,-1.692687268801626,-1.201932699322735,-3.2182030688200505
156,1026552,-2.5248817195988087,2.062107267041122,2.8514912128412098,-1.5256218834471098,-1.5318868353979043,-3.072020856634849
157,1026558,-2.36094881021969,0.08238245059010696,1.5953683467069426,-1.586183085638122,-1.8096330385497872,-1.335585007606348
158,1026564,-1.9579035680519201,3.2106817913534194,2.776311789431678,-1.255184790904487,-1.6457001291706683,-1.016072458115836
159,1026570,-1.8357370050114303,4.754992447224227,1.7968909677908276,-1.4650606812560978,-1.4013670030896885,-1.9234463323225512
160,1026576,-2.406891791192182,0.29225834094171765,-0.7477236828901447,-1.5068270275947269,-1.293818661267719,-1.7480276777003094
161,1026582,-2.3703462381458817,-1.3408058008986765,-2.460143882773934,-1.4922088063762067,-1.5642557538103417,3.3902770806095237
162,1026588,-1.6216844800259567,0.32149478337875803,-0.4083721188887839,-1.509959503570124,-1.3512473874833337,-1.7135704419709405
163,1026594,-1.8096330385497872,-0.9043474816600034,-2.525925878257275,-1.5465050566164245,-1.3157459930954991,-2.6595781865408874
164,1026600,-2.174044410354325,-4.203888842411695,-6.456139068722265,-1.537107628690233,-1.0860310882330397,-2.578133811180561
165,1026606,-2.2387822471792003,-5.770126830110283,-6.653485055172286,-1.4128527483328117,-1.2081976512735295,-1.6905989514846944
166,1026612,-1.2395224110275012,-5.259533246120543,-5.3263594002623496,-0.8448304381274571,-0.6516610863112979,-2.178221044988188
167,1026618,-0.9826593810449328,-5.91004409034469,-5.862012792055267,-1.0223374100666303,-0.7967991398380337,-1.475502267840755
168,1026624,-1.3063485651693076,-7.675716381810232,-8.779392083808503,-1.3105251998031706,-0.8416979621520599,-0.9147890682446607
169,1026630,-1.3940578924804286,-7.053397821364659,-7.013719792342962,-0.7686068560594591,-0.9722177944602756,3.914444727159318
170,1026636,0.5428564189734917,-4.980742884310194,-3.931363432552141,-0.014724304647205644,-0.17970137268479003,1.070156541498683
171,1026642,-1.2833770746830617,-0.17030394475859856,-2.482071214601714,-0.5723050282679029,-0.5723050282679029,-0.7143106058192414
172,1026648,-0.9878801743372614,-5.642739473777465,-5.764906036817955,-0.7132664471607757,-0.6119830572896003,0.4937809620256026
173,1026654,-1.2948628199261847,-5.616635507315822,-6.26192555824764,-0.563951759000177,-1.213418444565858,4.4678488161461525
174,1026660,-1.40345532040662,-3.6870303064711614,-2.8882489327448813,-0.19536375256177596,-1.3731747193111141,1.3280637301397171
175,1026666,-2.064407751215424,2.780488424065541,-3.1482444387028465,-0.7905341878872394,-0.8197706303242797,0.7078334870110761
176,1026672,-1.2833770746830617,-6.005062528265071,-5.667799281580642,-1.027558203358959,-1.1204883239624086,-0.04500490574271154
177,1026678,-2.1855301555974482,-4.264450044602707,-4.312481342892131,-1.423294334917469,-1.9265788082979483,4.865673265021594
178,1026684,-2.4006268392413874,-3.3528995357621287,-3.3435021078359375,-1.2081976512735295,-1.1674754635933662,1.2497518307547877
179,1026690,-1.5151802968624526,0.18679831643667932,-4.6215523057979855,-0.8646694526383059,-0.2694990173128424,-0.6996923846007213
180,1026696,-1.5475492152748902,-3.650484753424861,-5.201060361246463,-0.7372820963054874,-0.43969687864275575,1.2664583692902391
181,1026702,-1.4546190946714406,-3.9428491777952637,-4.8251632441988015,-0.33006021950385467,-0.9920568089711244,3.5301943408439316
182,1026708,-1.4347800801605919,-4.281156583138158,-5.997753417655811,-0.6934274326499269,-1.1330182278639973,0.5157082938533828
183,1026714,-1.8952540485439766,-3.564863743430671,-6.517744429571742,0.2765959610647317,0.1711359365596936,1.6089424092669973
184,1026720,-0.42194618144883833,-5.322182765628487,-7.303995899396433,0.5773136547028608,0.5292823564134375,2.543464408593821
185,1026726,2.313749503731362,-5.115439351252273,-6.644087627246095,1.4293471200108925,0.1763567298520221,4.656841533328449
186,1026732,0.4937809620256026,-4.990140312236386,-3.4917726373380704,0.3382013219142095,-1.5579908018595474,2.270938998734267
187,1026738,-0.7529444761824733,-2.903911312621867,-6.02490154277592,-0.09930115598292932,-0.27994060389749986,1.7258881790151583
188,1026744,-1.1215324826208741,-3.919877687309018,-6.155421375084136,-0.12331680512764098,0.39249757215442727,0.8195584634669089
189,1026750,0.4279989665422619,-1.9224021736640855,-5.188530457344874,0.38414430288670154,-1.0776778189653138,2.8212106117457036
190,1026756,-2.1792652036466538,0.09804483046709267,-3.766386364514556,-1.1090025787192856,-1.9547710920765229,1.1505567582005438
191,1026762,-1.5057828689362611,-0.6568818796036265,-5.508043006835385,-0.7519003175240075,-0.2214677190234191,1.0628474308894227
192,1026768,-1.233257459076707,-3.3612528050298547,-7.432427414387718,-0.56812839363404,-0.10243363195832655,-1.7981472933066642
193,1026774,-1.2040210166396665,-3.3654294396637177,-6.208673466665887,-0.5086113501014935,-1.419117700283606,2.8671535927181955
194,1026780,-1.6436118118537368,1.2006763738068986,-2.5196609263064804,-1.3418499595571423,-1.779352437454281,1.7394622415752126
195,1026786,-2.254444627056186,3.6179036681550523,-2.4486581375308107,-0.4135929121811126,-0.19536375256177596,1.7478155108429385
196,1026792,-0.6923832739914612,1.2413985614870617,-3.87289054767806,0.17322425387662488,-0.1410675023215584,2.1122268826474766
197,1026798,2.798239121259458,2.525713711399904,-2.675240566417873,1.4585835624479329,-0.41985786413190684,5.7333691102066116
198,1026804,-0.11496353585991526,4.127453093486326,-0.6370428650927777,0.17322425387662488,-1.5579908018595474,3.256624772325911
199,1026810,-0.7017807019176527,5.004546366597535,-0.5430685858308626,0.6493606021369958,-0.6130272159480661,3.2294766472058027
200,1026816,-0.41985786413190684,2.98827599710022,-3.112743044315012,0.5115316592195198,-0.34259012340544337,2.860888640767401
201,1026822,3.255580613667446,0.09700067180862715,-3.863493119751869,1.6172956785347228,-0.6902949566745298,7.743374527753133
202,1026828,1.015860291258465,1.3990665189153864,-2.5760454938636297,-0.41985786413190684,-1.4974295996685354,3.166827127697859
203,1026834,-1.582006451004259,2.126845103865997,-0.830212216908937,-0.7696510147179249,-1.1622546703010375,2.8295638810134296
204,1026840,-0.8824201498322232,-2.559338955328178,-4.0316026637648505,0.006158868522109007,-0.6412194997266407,2.606113928101765
205,1026846,2.47037330250122,-1.790838182697404,-3.5596429501383424,1.7937584918154303,-1.3752630366280454,7.27245897278509
206,1026852,1.7018725298704467,-0.7884458705703079,-3.1054339337057524,-0.7226638750869673,-1.5391959460071643,3.290037849396814
207,1026858,-1.2635380601722128,-1.4473099840621806,-3.2724993190602683,0.4937809620256026,-0.1034777906167923,2.384752292507031
208,1026864,-1.3522915461417995,-4.480590886905112,-5.06740805296285,0.31940646606182654,0.39249757215442727,1.9002626749789344
209,1026870,2.359692484703854,-3.905259466090498,-4.257140933993447,1.8271715688863337,-0.6276454371665863,8.34480991502939
210,1026876,1.7603454147445274,-0.12227264646917524,-1.8430461156206903,-0.14315581963848967,-2.2596654203485147,3.2827287387875543
211,1026882,-1.836781163669896,-1.6937314274600916,-3.5721728540399313,-0.5984089947295459,-0.7978432984964995,2.766914361505486
212,1026888,-1.6018454655151078,-2.500866070454097,-3.117963837607341,-0.609894739972669,-1.0776778189653138,0.864457285780935
213,1026894,-2.21685491535142,-2.410024267167579,-3.053226000782466,0.1763567298520221,-3.00101806785918,8.407459434537333
214,1026900,-2.8725865528678955,-3.0897715538287662,-3.837389153290226,-1.8158979905005814,-1.9829633758550975,3.2587130896428427
215,1026906,-2.848570903723184,-1.6216844800259567,-2.21685491535142,-1.6300377492936824,-1.658230033072257,2.6050697694432987
216,1026912,-2.623032633494587,-5.691814930725354,-4.811589181638747,-1.6216844800259567,-1.4086761136989487,-1.6979080620939546
217,1026918,-2.6815055183686676,-5.482983199032208,-4.880503653097485,-1.741762725749515,-2.075893496458547,2.6718959235851054
218,1026924,-2.7713031629967197,-2.4956452771617688,-2.254444627056186,-1.7135704419709405,-1.6289935906352166,-0.16195067549087283
219,1026930,-2.2680186896162406,-5.0078910094303035,-5.201060361246463,-1.528754359422507,-1.4086761136989487,-2.285769386810158
220,1026936,-1.9537269334180571,-4.207021318387092,-5.799363272547323,-1.2792004400491988,-0.9586437319002211,-2.0508336886553695
221,1026942,-2.3546838582688956,-2.4852036905771113,-5.301299592459173,-1.4295592868682632,-1.79919145196513,2.754384457603898
222,1026948,-2.1970159008405714,3.5124436436500144,-2.296210973394815,-1.5997571481981765,-1.5830506096627248,-3.521009079775111
223,1026954,-2.2732394829085694,2.924582318933811,-2.7921863361660346,-1.5433725806410272,-0.9064357989769348,-4.166299130706929
224,1026960,-2.266974530957775,0.34655459118193543,-4.257140933993447,-1.2927745026092532,-0.9690853184848783,-2.928971120425045
