Unnamed: 0,sta_lon,sta_lat,ilon,ilat,mesh_lon,mesh_lat,dist
234544,119.6,39.93,202,423,119.62808000000001,37.207423999999996,7.413208562176021
234543,119.6,39.93,201,423,119.5126,37.207423999999996,7.420058835776018
234545,119.6,39.93,203,423,119.74359,37.207423999999996,7.433038163876021
234542,119.6,39.93,200,423,119.39715600000001,37.207423999999996,7.453565764112014
234533,118.41,38.45,191,423,118.35998500000001,37.207423999999996,1.5464966160010156
234534,118.41,38.45,192,423,118.47503999999999,37.207423999999996,1.5482253173760163
234532,118.41,38.45,190,423,118.24493400000001,37.207423999999996,1.5712419001320108
234535,118.41,38.45,193,423,118.59015,37.207423999999996,1.576449138276016
234531,118.11,39.55,189,423,118.129974,37.207423999999996,5.488061276452005
234530,118.11,39.55,188,423,118.015045,37.207423999999996,5.496678767801005
234532,118.11,39.55,190,423,118.24493400000001,37.207423999999996,5.50586950013201
234529,118.11,39.55,187,423,117.90015,37.207423999999996,5.531699338276007
234531,118.15,39.66,189,423,118.129974,37.207423999999996,6.015530076452003
234532,118.15,39.66,190,423,118.24493400000001,37.207423999999996,6.0241415001320044
234530,118.15,39.66,188,423,118.015045,37.207423999999996,6.033341887801004
234533,118.15,39.66,191,423,118.35998500000001,37.207423999999996,6.059222736001004
234528,117.81,39.35,186,423,117.78531000000001,37.207423999999996,4.591241511876023
234529,117.81,39.35,187,423,117.90015,37.207423999999996,4.598758938276022
234527,117.81,39.35,185,423,117.6705,37.207423999999996,4.610092165776023
234530,117.81,39.35,188,423,118.015045,37.207423999999996,4.632675367801022
234528,117.76,39.23,186,423,117.78531000000001,37.207423999999996,4.091454271876003
234527,117.76,39.23,185,423,117.6705,37.207423999999996,4.098823925776003
234529,117.76,39.23,187,423,117.90015,37.207423999999996,4.1104556982760005
234526,117.76,39.23,184,423,117.555756,37.207423999999996,4.132529287312004
234525,117.48,38.15,183,423,117.44103999999999,37.207423999999996,0.889967397376006
234526,117.48,38.15,184,423,117.555756,37.207423999999996,0.8941884873120045
234524,117.48,38.15,182,423,117.32638500000002,37.207423999999996,0.912047084001001
234527,117.48,38.15,185,423,117.6705,37.207423999999996,0.9247397657760048
234526,117.58,37.76,184,423,117.555756,37.207423999999996,0.305928007312002
234527,117.58,37.76,185,423,117.6705,37.207423999999996,0.31353048577600323
234525,117.58,37.76,183,423,117.44103999999999,37.207423999999996,0.32465011737600535
234528,117.58,37.76,186,423,117.78531000000001,37.207423999999996,0.34749243187600687
234526,117.5,38.83,184,423,117.555756,37.207423999999996,2.6358616073120076
234525,117.5,38.83,183,423,117.44103999999999,37.207423999999996,2.636229157376009
234527,117.5,38.83,185,423,117.6705,37.207423999999996,2.6618231257760088
234524,117.5,38.83,182,423,117.32638500000002,37.207423999999996,2.6628950440010017
234523,117.23,38.03,181,423,117.21179,37.207423999999996,0.6769628798760088
234524,117.23,38.03,182,423,117.32638500000002,37.207423999999996,0.6859213440010107
234522,117.23,38.03,180,423,117.09723000000001,37.207423999999996,0.6942591486760067
234525,117.23,38.03,183,423,117.44103999999999,37.207423999999996,0.7211691573760011
234524,117.38,37.76,182,423,117.32638500000002,37.207423999999996,0.30821480400099993
234525,117.38,37.76,183,423,117.44103999999999,37.207423999999996,0.3090661173760011
234523,117.38,37.76,181,423,117.21179,37.207423999999996,0.33363483987600284
234526,117.38,37.76,184,423,117.555756,37.207423999999996,0.3362304073120046
234531,118.11,37.68,189,423,118.129974,37.207423999999996,0.22372703645200367
234530,118.11,37.68,188,423,118.015045,37.207423999999996,0.23234452780100323
234532,118.11,37.68,190,423,118.24493400000001,37.207423999999996,0.24153526013200763
234529,118.11,37.68,187,423,117.90015,37.207423999999996,0.26736509827600474
234526,117.56,37.65,184,423,117.555756,37.207423999999996,0.19589152731200224
234527,117.56,37.65,185,423,117.6705,37.207423999999996,0.20808376577600263
234525,117.56,37.65,183,423,117.44103999999999,37.207423999999996,0.2100249973760059
234528,117.56,37.65,186,423,117.78531000000001,37.207423999999996,0.2466381118760056
234527,117.71,39.0,185,423,117.6705,37.207423999999996,3.2148889657760136
234528,117.71,39.0,186,423,117.78531000000001,37.207423999999996,3.2190003118760164
234526,117.71,39.0,184,423,117.555756,37.207423999999996,3.2371199273120115
234529,117.71,39.0,187,423,117.90015,37.207423999999996,3.2494857382760154
234522,117.08,38.05,180,423,117.09723000000001,37.207423999999996,0.7102311886760023
234521,117.08,38.05,179,423,116.98273,37.207423999999996,0.7193957686760009
234523,117.08,38.05,181,423,117.21179,37.207423999999996,0.7273029198760006
234520,117.08,38.05,178,423,116.868256,37.207423999999996,0.7547698373120001
210185,121.6,32.06,219,379,121.596985,32.084213,0.0005953595939997521
209631,121.6,32.06,219,378,121.596985,31.964378000000004,0.009152657108999707
210186,121.6,32.06,220,379,121.713104,32.084213,0.013378784185001387
210184,121.6,32.06,218,379,121.480896,32.084213,0.01477203218499814
209074,121.2,31.9,216,377,121.24881,31.844418,0.005471774824000036
209628,121.2,31.9,216,378,121.24881,31.964378000000004,0.006526942984000941
209073,121.2,31.9,215,377,121.13281,31.844418,0.007603854823999265
209627,121.2,31.9,215,378,121.13281,31.964378000000004,0.008659022984000168
210181,121.08,32.1,215,379,121.13281,32.084213,0.003038125469000945
210180,121.08,32.1,214,379,121.016846,32.084213,0.004237657084999753
210735,121.08,32.1,215,380,121.13281,32.203920000000004,0.013588262500001311
210734,121.08,32.1,214,380,121.016846,32.203920000000004,0.01478779411600012
209078,121.66,31.8,220,377,121.713104,31.844418,0.004792993540000525
209077,121.66,31.8,219,377,121.596985,31.844418,0.005943848948999136
208524,121.66,31.8,220,376,121.713104,31.724346,0.008543562532000516
208523,121.66,31.8,219,376,121.596985,31.724346,0.009694417940999126
211289,121.18,32.33,215,381,121.13281,32.32349,0.002269276200000031
211290,121.18,32.33,216,381,121.24881,32.32349,0.004777196199999866
211843,121.18,32.33,215,382,121.13281,32.44294,0.014982339700000458
211844,121.18,32.33,216,382,121.24881,32.44294,0.017490259700000295
207968,121.45,31.61,218,375,121.480896,31.604134000000002,0.0009889727719998766
207967,121.45,31.61,217,375,121.36483999999999,31.604134000000002,0.007286635556002714
208522,121.45,31.61,218,376,121.480896,31.724346,0.014029570532000173
207414,121.45,31.61,218,374,121.480896,31.48381,0.01687847891600019
209625,120.85,32.01,213,378,120.90093999999999,31.964378000000004,0.0046762504839992025
209624,120.85,32.01,212,378,120.78503400000001,31.964378000000004,0.006301948039997431
210179,120.85,32.01,213,379,120.90093999999999,32.084213,0.00810245296899975
210178,120.85,32.01,212,379,120.78503400000001,32.084213,0.009728150524997977
206860,121.48,31.4,218,373,121.480896,31.363369,0.0013426329769999849
207414,121.48,31.4,218,374,121.480896,31.48381,0.007024918915999948
206859,121.48,31.4,217,373,121.36483999999999,31.363369,0.014603655761003963
206861,121.48,31.4,219,373,121.596985,31.363369,0.015027320385999913
207411,121.1,31.46,215,374,121.13281,31.48381,0.0016434122000006652
207410,121.1,31.46,214,374,121.016846,31.48381,0.007481503815998762
206857,121.1,31.46,215,373,121.13281,31.363369,0.0104140462610012
206856,121.1,31.46,214,373,121.016846,31.363369,0.016252137876999296
206858,121.25,31.38,216,373,121.24881,31.363369,0.00027800626099999524
207412,121.25,31.38,216,374,121.24881,31.48381,0.01077793219999984
206859,121.25,31.38,217,373,121.36483999999999,31.363369,0.013464815760996961
206857,121.25,31.38,215,373,121.13281,31.363369,0.01401008626099853
217929,120.25,33.76,207,393,120.206116,33.747772,0.0020753294400004986
217930,120.25,33.76,208,393,120.32181000000001,33.747772,0.005306200084001944
218483,120.25,33.76,207,394,120.206116,33.865520000000004,0.013060275856001674
218484,120.25,33.76,208,394,120.32181000000001,33.865520000000004,0.016291146500003118
216267,120.15,33.38,207,390,120.206116,33.39362,0.0033345098559986255
216266,120.15,33.38,206,390,120.09042,33.39362,0.0037352808000012095
215713,120.15,33.38,207,389,120.206116,33.27527,0.014117378355999476
215712,120.15,33.38,206,389,120.09042,33.27527,0.01451814930000206
215161,120.48,33.2,209,388,120.43756,33.156776,0.003669467776000113
215162,120.48,33.2,210,388,120.553345,33.156776,0.007247803200998589
215715,120.48,33.2,209,389,120.43756,33.27527,0.007466726499999351
215716,120.48,33.2,210,389,120.553345,33.27527,0.011045061924997827
217925,119.8,33.8,203,393,119.74359,33.747772,0.005909852083999905
217926,119.8,33.8,204,393,119.85918999999998,33.747772,0.0062312200839983786
218479,119.8,33.8,203,394,119.74359,33.865520000000004,0.007474958500000805
218480,119.8,33.8,204,394,119.85918999999998,33.865520000000004,0.007796326499999278
219034,119.81,34.03,204,395,119.85918999999998,33.983124,0.004617015475998623
219033,119.81,34.03,203,395,119.74359,33.983124,0.006607647476001059
219588,119.81,34.03,204,396,119.85918999999998,34.10058,0.007401192499998143
219587,119.81,34.03,203,396,119.74359,34.10058,0.00939182450000058
216818,119.81,33.48,204,391,119.85918999999998,33.511814,0.0034317866959984625
216817,119.81,33.48,203,391,119.74359,33.511814,0.005422418696000899
216264,119.81,33.48,204,390,119.85918999999998,33.39362,0.009881160499997908
216263,119.81,33.48,203,390,119.74359,33.39362,0.011871792500000346
214052,120.31,32.86,208,386,120.32181000000001,32.919384,0.003665935556000435
213498,120.31,32.86,208,385,120.32181000000001,32.80048,0.0036821065000001607
214051,120.31,32.86,207,386,120.206116,32.919384,0.014318344912001804
213497,120.31,32.86,207,385,120.206116,32.80048,0.01433451585600153
220140,119.6,34.21,202,397,119.62808000000001,34.21787,0.0008504233000009054
220139,119.6,34.21,201,397,119.5126,34.21787,0.007700696899997881
219586,119.6,34.21,202,396,119.62808000000001,34.10058,0.012761222800000969
220694,119.6,34.21,202,398,119.62808000000001,34.33501,0.016415986499999972
214048,119.83,32.93,204,386,119.85918999999998,32.919384,0.0009647555559991359
214047,119.83,32.93,203,386,119.74359,32.919384,0.007579387556000108
214602,119.83,32.93,204,387,119.85918999999998,33.038154999999996,0.012549560124998391
213494,119.83,32.93,204,385,119.85918999999998,32.80048,0.017627486499999005
222908,119.43,34.78,200,402,119.39715600000001,34.801952,0.0015606186399997667
222909,119.43,34.78,201,402,119.5126,34.801952,0.007304650303999841
222354,119.43,34.78,200,401,119.39715600000001,34.685455,0.010017485361000507
222355,119.43,34.78,201,401,119.5126,34.685455,0.01576151702500058
221798,119.16,34.58,198,400,119.16638,34.5688,0.00016614439999998413
222352,119.16,34.58,198,401,119.16638,34.685455,0.01116146142499992
221797,119.16,34.58,197,400,119.051056,34.5688,0.011994235135998572
221799,119.16,34.58,199,400,119.28173999999999,34.5688,0.014946067599997072
222906,119.11,34.83,198,402,119.16638,34.801952,0.0039653947040003915
222905,119.11,34.83,197,402,119.051056,34.801952,0.004261085439999524
223460,119.11,34.83,198,403,119.16638,34.918279999999996,0.01097206280000004
223459,119.11,34.83,197,403,119.051056,34.918279999999996,0.011267753535999174
220691,119.23,34.3,199,398,119.28173999999999,34.33501,0.0039027276999980196
220690,119.23,34.3,198,398,119.16638,34.33501,0.005273204500000013
220137,119.23,34.3,199,397,119.28173999999999,34.21787,0.009422364499997933
220136,119.23,34.3,198,397,119.16638,34.21787,0.010792841299999925
219584,119.35,34.1,200,396,119.39715600000001,34.10058,0.002224024736001442
219583,119.35,34.1,199,396,119.28173999999999,34.10058,0.004659764000001271
219030,119.35,34.1,200,395,119.39715600000001,33.983124,0.01588368771200258
220138,119.35,34.1,200,397,119.39715600000001,34.21787,0.016117025236000587
225679,119.53,35.38,201,407,119.5126,35.381896999999995,0.0003063586089997966
225680,119.53,35.38,202,407,119.62808000000001,35.381896999999995,0.009623285009001963
225125,119.53,35.38,201,406,119.5126,35.266242999999996,0.013243415049001365
226233,119.53,35.38,201,408,119.5126,35.497375,0.014079650624998784
221240,118.73,34.51,194,399,118.70532,34.451984,0.003974958655999592
221794,118.73,34.51,194,400,118.70532,34.5688,0.004066542400000773
221241,118.73,34.51,195,399,118.820526,34.451984,0.01156081293199887
221795,118.73,34.51,195,400,118.820526,34.5688,0.011652396676000052
223456,118.65,34.93,194,403,118.70532,34.918279999999996,0.003197660799999507
223455,118.65,34.93,193,403,118.59015,34.918279999999996,0.00371938090000147
224010,118.65,34.93,194,404,118.70532,35.034447,0.013969478208999499
224009,118.65,34.93,193,404,118.59015,35.034447,0.014491198309001462
203533,121.08,30.61,215,367,121.13281,30.638302000000003,0.0035898993040010506
203532,121.08,30.61,214,367,121.016846,30.638302000000003,0.004789430919999858
202979,121.08,30.61,215,366,121.13281,30.517075,0.01142395172500104
202978,121.08,30.61,214,366,121.016846,30.517075,0.012623483340999848
202977,120.93,30.51,213,366,120.90093999999999,30.517075,0.0008945392250008507
202978,120.93,30.51,214,366,121.016846,30.517075,0.007592283340998949
202423,120.93,30.51,213,365,120.90093999999999,30.395721,0.01390417344100085
203531,120.93,30.51,213,367,120.90093999999999,30.638302000000003,0.017305886804001275
204641,121.16,30.9,215,369,121.13281,30.880440000000004,0.0011218896999992724
204642,121.16,30.9,216,369,121.24881,30.880440000000004,0.008269809700001466
205195,121.16,30.9,215,370,121.13281,31.001343,0.011009699748999463
205196,121.16,30.9,216,370,121.24881,31.001343,0.01815761974900166
204639,120.9,30.85,213,369,120.90093999999999,30.880440000000004,0.0009274772000001097
204085,120.9,30.85,213,368,120.90093999999999,30.759421999999997,0.008205257684000745
204638,120.9,30.85,212,369,120.78503400000001,30.880440000000004,0.014143774755999093
204640,120.9,30.85,214,369,121.016846,30.880440000000004,0.014579581315999048
204084,120.73,30.78,212,368,120.78503400000001,30.759421999999997,0.003452195240000851
204083,120.73,30.78,211,368,120.66918999999999,30.759421999999997,0.0041213101840023286
204638,120.73,30.78,212,369,120.78503400000001,30.880440000000004,0.013116934756001196
204637,120.73,30.78,211,369,120.66918999999999,30.880440000000004,0.013786049700002672
205196,121.25,31.0,216,370,121.24881,31.001343,3.2197489999818673e-06
205197,121.25,31.0,217,370,121.36483999999999,31.001343,0.013190029248996949
205195,121.25,31.0,215,370,121.13281,31.001343,0.013735299748998517
204642,121.25,31.0,216,369,121.24881,30.880440000000004,0.014296009699999111
202975,120.68,30.51,211,366,120.66918999999999,30.517075,0.00016691172500040135
202976,120.68,30.51,212,366,120.78503400000001,30.517075,0.01108219678100067
202421,120.68,30.51,211,365,120.66918999999999,30.395721,0.013176545941000399
202974,120.68,30.51,210,366,120.553345,30.517075,0.016091544650003432
201318,121.26,30.2,216,363,121.24881,30.152737,0.0023590072690000703
201872,121.26,30.2,216,364,121.24881,30.274279999999997,0.005642734499999702
201319,121.26,30.2,217,363,121.36483999999999,30.152737,0.013225216768996234
201873,121.26,30.2,217,364,121.36483999999999,30.274279999999997,0.01650894399999587
204644,121.45,30.93,218,369,121.480896,30.880440000000004,0.003410756415999515
205198,121.45,30.93,218,370,121.480896,31.001343,0.006044386464999739
204643,121.45,30.93,217,369,121.36483999999999,30.880440000000004,0.009708419200002353
205197,121.45,30.93,217,370,121.36483999999999,31.001343,0.012342049249002576
200763,121.15,30.06,215,362,121.13281,30.031094,0.0011310529359999327
201317,121.15,30.06,215,363,121.13281,30.152737,0.008895647268999909
200764,121.15,30.06,216,362,121.24881,30.031094,0.010598972936000012
201318,121.15,30.06,216,363,121.24881,30.152737,0.018363567268999986
182467,119.5,25.96,201,329,119.5126,25.969276,0.00024480417600015233
182466,119.5,25.96,200,329,119.39715600000001,25.969276,0.010662932511998019
181913,119.5,25.96,201,328,119.5126,25.84504,0.013374561600000143
182468,119.5,25.96,202,329,119.62808000000001,25.969276,0.01649053057600289
183019,119.33,26.08,199,330,119.28173999999999,26.09346,0.0025101992000013374
183020,119.33,26.08,200,330,119.39715600000001,26.09346,0.004691099936001575
182465,119.33,26.08,199,329,119.28173999999999,25.969276,0.014588831776000753
182466,119.33,26.08,200,329,119.39715600000001,25.969276,0.01676973251200099
181358,119.38,25.71,200,327,119.39715600000001,25.720757,0.00041004138500044557
181357,119.38,25.71,199,327,119.28173999999999,25.720757,0.009770740649002014
180804,119.38,25.71,200,326,119.39715600000001,25.596413000000002,0.013196334905000258
181359,119.38,25.71,201,327,119.5126,25.720757,0.0176984730490028
183019,119.28,26.08,199,330,119.28173999999999,26.09346,0.0001841991999999984
182465,119.28,26.08,199,329,119.28173999999999,25.969276,0.012262831775999412
183018,119.28,26.08,198,330,119.16638,26.09346,0.013090675999999461
183020,119.28,26.08,200,330,119.39715600000001,26.09346,0.01390669993600204
183575,119.53,26.2,201,331,119.5126,26.217594000000002,0.0006123088359999149
183576,119.53,26.2,202,331,119.62808000000001,26.217594000000002,0.009929235236002082
183021,119.53,26.2,201,330,119.5126,26.09346,0.011653531599999606
183574,119.53,26.2,200,331,119.39715600000001,26.217594000000002,0.017957077171997838
183018,119.15,26.15,198,330,119.16638,26.09346,0.0034650759999997395
183572,119.15,26.15,198,331,119.16638,26.217594000000002,0.004837253236000378
183017,119.15,26.15,197,330,119.051056,26.09346,0.012986686736000402
183571,119.15,26.15,197,331,119.051056,26.217594000000002,0.014358863972001042
180253,119.78,25.51,203,325,119.74359,25.472038,0.0027668015440002833
180254,119.78,25.51,204,325,119.85918999999998,25.472038,0.007712169543997292
180807,119.78,25.51,203,326,119.74359,25.596413000000002,0.008792894669000312
180808,119.78,25.51,204,326,119.85918999999998,25.596413000000002,0.013738262668997322
181908,118.93,25.86,196,328,118.93576000000002,25.84504,0.00025697920000006334
182462,118.93,25.86,196,329,118.93576000000002,25.969276,0.011974421776000383
181907,118.93,25.86,195,328,118.820526,25.84504,0.012208358276001237
181909,118.93,25.86,197,328,119.051056,25.84504,0.014878356735998948
184683,119.53,26.5,201,333,119.5126,26.465671999999998,0.0014811715839999715
185237,119.53,26.5,201,334,119.5126,26.589626000000003,0.008335579876000301
184684,119.53,26.5,202,333,119.62808000000001,26.465671999999998,0.010798097984002138
185238,119.53,26.5,202,334,119.62808000000001,26.589626000000003,0.01765250627600247
180247,119.0,25.43,197,325,119.051056,25.472038,0.004373908580000404
180246,119.0,25.43,196,325,118.93576000000002,25.472038,0.005893971043998059
179693,119.0,25.43,197,324,119.051056,25.347603,0.009395980745000317
179692,119.0,25.43,196,324,118.93576000000002,25.347603,0.010916043208997972
232880,119.4,36.86,200,420,119.39715600000001,36.868862,8.662337999998814e-05
232326,119.4,36.86,200,419,119.39715600000001,36.755615,0.010904316561000106
232881,119.4,36.86,201,420,119.5126,36.868862,0.01275729504400012
232879,119.4,36.86,199,420,119.28173999999999,36.868862,0.014063962644004903
232324,119.18,36.76,198,419,119.16638,36.755615,0.00020473262500007668
232325,119.18,36.76,199,419,119.28173999999999,36.755615,0.010370255824995553
232878,119.18,36.76,198,420,119.16638,36.868862,0.012036439444000522
231770,119.18,36.76,198,418,119.16638,36.64217,0.014069413299999584
232874,118.71,36.88,194,420,118.70532,36.868862,0.0001459574439999943
233428,118.71,36.88,194,421,118.70532,36.98192,0.010409588799999895
232875,118.71,36.88,195,420,118.820526,36.868862,0.012340051720001655
232873,118.71,36.88,193,420,118.59015,36.868862,0.014488077543999953
234536,118.66,37.43,194,423,118.70532,37.207423999999996,0.05159397817600197
234535,118.66,37.43,193,423,118.59015,37.207423999999996,0.05441909827600196
234537,118.66,37.43,195,423,118.820526,37.207423999999996,0.07530867245200304
234534,118.66,37.43,192,423,118.47503999999999,37.207423999999996,0.08375027737600302
232321,118.83,36.7,195,419,118.820526,36.755615,0.0031827849009995013
231767,118.83,36.7,195,418,118.820526,36.64217,0.0034340655760002627
232322,118.83,36.7,196,419,118.93576000000002,36.755615,0.014278205825003325
231768,118.83,36.7,196,418,118.93576000000002,36.64217,0.014529486500004088
234547,119.93,37.18,205,423,119.97478999999998,37.207423999999996,0.0027582198759978
234546,119.93,37.18,204,423,119.85918999999998,37.207423999999996,0.005766131876003044
233993,119.93,37.18,205,422,119.97478999999998,37.094776,0.009269274275997427
233992,119.93,37.18,204,422,119.85918999999998,37.094776,0.012277186276002671
230662,119.18,36.41,198,416,119.16638,36.414707,0.00020766024900011526
230663,119.18,36.41,199,416,119.28173999999999,36.414707,0.010373183448995592
230108,119.18,36.41,198,415,119.16638,36.30068,0.012136366799999373
231216,119.18,36.41,198,417,119.16638,36.528529999999996,0.014234865300000036
234534,118.53,37.6,192,423,118.47503999999999,37.207423999999996,0.15713651737600515
234535,118.53,37.6,193,423,118.59015,37.207423999999996,0.15773393827600338
234533,118.53,37.6,191,423,118.35998500000001,37.207423999999996,0.1830210160010016
234536,118.53,37.6,194,423,118.70532,37.207423999999996,0.18485301817600397
232331,119.93,36.76,205,419,119.97478999999998,36.755615,0.002025372324997994
232330,119.93,36.76,204,419,119.85918999999998,36.755615,0.005033284325003238
232885,119.93,36.76,205,420,119.97478999999998,36.868862,0.01385707914399844
231777,119.93,36.76,205,418,119.97478999999998,36.64217,0.015890052999997503
233979,118.35,37.05,191,422,118.35998500000001,37.094776,0.002104590401000821
233425,118.35,37.05,191,421,118.35998500000001,36.98192,0.004734586624999585
233978,118.35,37.05,190,422,118.24493400000001,37.094776,0.013043754531996214
233424,118.35,37.05,190,421,118.24493400000001,36.98192,0.015673750755994975
234565,122.06,40.98,223,423,122.061646,37.207423999999996,14.232332385092006
234564,122.06,40.98,222,423,121.945435,37.207423999999996,14.245454815001006
234566,122.06,40.98,224,423,122.17788999999999,37.207423999999996,14.246227727876002
234563,122.06,40.98,221,423,121.829254,37.207423999999996,14.285573392292005
234571,122.71,40.88,229,423,122.75952,37.207423999999996,13.490266706176048
