,Station_Id,XLONG,XLAT,SpotTime,PredTime,Direction_x,Speed_x,SeaPressure,StaPressure,P3,Temp,DPT,Direction_y,Speed_y
16,48806.0,103.9,21.33,2017010112,2017010306,127.57838127839828,7.933376856154075,94060.0,101770.0,270.0,293.15,288.35,180.0,3.0
17,48806.0,103.9,21.33,2017010200,2017010306,124.2151027603342,7.936682017112024,94060.0,101770.0,270.0,293.15,288.35,180.0,3.0
18,48806.0,103.9,21.33,2017010212,2017010306,126.06520222768444,7.0794895366780874,94060.0,101770.0,270.0,293.15,288.35,180.0,3.0
19,48806.0,103.9,21.33,2017010300,2017010306,123.87744548819174,7.017386127248213,94060.0,101770.0,270.0,293.15,288.35,180.0,3.0
25,48806.0,103.9,21.33,2017010112,2017010318,146.23088732354512,4.4987022971157815,94060.0,101830.0,90.0,291.35,288.05,180.0,2.0
26,48806.0,103.9,21.33,2017010200,2017010318,141.52696977635787,5.053146356811392,94060.0,101830.0,90.0,291.35,288.05,180.0,2.0
27,48806.0,103.9,21.33,2017010212,2017010318,136.87166625583444,5.544375048086313,94060.0,101830.0,90.0,291.35,288.05,180.0,2.0
28,48806.0,103.9,21.33,2017010300,2017010318,149.3151081086921,4.3329052348541275,94060.0,101830.0,90.0,291.35,288.05,180.0,2.0
29,48806.0,103.9,21.33,2017010312,2017010318,136.66245015317298,5.555223990902437,94060.0,101830.0,90.0,291.35,288.05,180.0,2.0
36,48806.0,103.9,21.33,2017010112,2017010406,123.32719608688356,6.580969121685535,93870.0,101530.0,250.0,295.05,285.25,160.0,5.0
37,48806.0,103.9,21.33,2017010200,2017010406,131.8694738286365,5.709672048887433,93870.0,101530.0,250.0,295.05,285.25,160.0,5.0
38,48806.0,103.9,21.33,2017010212,2017010406,126.84870262835163,6.805241192095437,93870.0,101530.0,250.0,295.05,285.25,160.0,5.0
39,48806.0,103.9,21.33,2017010300,2017010406,126.36262205016638,6.221316315862152,93870.0,101530.0,250.0,295.05,285.25,160.0,5.0
40,48806.0,103.9,21.33,2017010312,2017010406,126.84993813230128,6.886476934574912,93870.0,101530.0,250.0,295.05,285.25,160.0,5.0
41,48806.0,103.9,21.33,2017010400,2017010406,127.51547099397291,6.355367337449988,93870.0,101530.0,250.0,295.05,285.25,160.0,5.0
42,48806.0,103.9,21.33,2017010112,2017010412,135.05451884851777,4.432727846619951,94070.0,101890.0,240.0,288.65,287.05,340.0,2.0
43,48806.0,103.9,21.33,2017010200,2017010412,118.23219550314785,4.995711520752804,94070.0,101890.0,240.0,288.65,287.05,340.0,2.0
44,48806.0,103.9,21.33,2017010212,2017010412,131.90453781479428,4.396306765313982,94070.0,101890.0,240.0,288.65,287.05,340.0,2.0
45,48806.0,103.9,21.33,2017010300,2017010412,127.44206420757664,4.834503856240209,94070.0,101890.0,240.0,288.65,287.05,340.0,2.0
46,48806.0,103.9,21.33,2017010312,2017010412,122.5011121387343,4.622243674942721,94070.0,101890.0,240.0,288.65,287.05,340.0,2.0
47,48806.0,103.9,21.33,2017010400,2017010412,115.52279802306325,4.471835583261116,94070.0,101890.0,240.0,288.65,287.05,340.0,2.0
48,48806.0,103.9,21.33,2017010412,2017010412,15.712557186747643,1.6387464702630894,94070.0,101890.0,240.0,288.65,287.05,340.0,2.0
64,48806.0,103.9,21.33,2017010112,2017010506,137.5383449033078,5.735916943702402,93940.0,101760.0,220.0,289.75,287.75,90.0,1.0
65,48806.0,103.9,21.33,2017010200,2017010506,134.77175054770336,4.508070274425607,93940.0,101760.0,220.0,289.75,287.75,90.0,1.0
66,48806.0,103.9,21.33,2017010212,2017010506,140.84517124643264,6.007813124009748,93940.0,101760.0,220.0,289.75,287.75,90.0,1.0
67,48806.0,103.9,21.33,2017010300,2017010506,133.10520322998906,5.194776120676124,93940.0,101760.0,220.0,289.75,287.75,90.0,1.0
68,48806.0,103.9,21.33,2017010312,2017010506,124.24765551618914,3.0778993577155296,93940.0,101760.0,220.0,289.75,287.75,90.0,1.0
69,48806.0,103.9,21.33,2017010400,2017010506,135.09955804811943,5.633502947638295,93940.0,101760.0,220.0,289.75,287.75,90.0,1.0
70,48806.0,103.9,21.33,2017010412,2017010506,137.41176374893638,3.4747181612253217,93940.0,101760.0,220.0,289.75,287.75,90.0,1.0
71,48806.0,103.9,21.33,2017010500,2017010506,225.227773733009,1.0227901223635376,93940.0,101760.0,220.0,289.75,287.75,90.0,1.0
121,48806.0,103.9,21.33,2017010200,2017010618,110.54173899383736,0.8444667351556919,93720.0,101500.0,100.0,289.55,288.25,270.0,1.0
122,48806.0,103.9,21.33,2017010212,2017010618,127.05461742078415,1.814117203621154,93720.0,101500.0,100.0,289.55,288.25,270.0,1.0
123,48806.0,103.9,21.33,2017010300,2017010618,132.1856237218119,3.411838949921063,93720.0,101500.0,100.0,289.55,288.25,270.0,1.0
124,48806.0,103.9,21.33,2017010312,2017010618,138.55850034132436,2.512753072926638,93720.0,101500.0,100.0,289.55,288.25,270.0,1.0
125,48806.0,103.9,21.33,2017010400,2017010618,152.14887014820556,1.697952390219752,93720.0,101500.0,100.0,289.55,288.25,270.0,1.0
126,48806.0,103.9,21.33,2017010412,2017010618,80.57146551081429,1.4575113469559715,93720.0,101500.0,100.0,289.55,288.25,270.0,1.0
127,48806.0,103.9,21.33,2017010500,2017010618,110.73187715610126,2.02757509544231,93720.0,101500.0,100.0,289.55,288.25,270.0,1.0
128,48806.0,103.9,21.33,2017010512,2017010618,124.96490543155278,2.4053364028751947,93720.0,101500.0,100.0,289.55,288.25,270.0,1.0
129,48806.0,103.9,21.33,2017010600,2017010618,131.83716024603433,1.6670276627302556,93720.0,101500.0,100.0,289.55,288.25,270.0,1.0
130,48806.0,103.9,21.33,2017010612,2017010618,57.93685551134961,1.2096126060909478,93720.0,101500.0,100.0,289.55,288.25,270.0,1.0
183,48806.0,103.9,21.33,2017010512,2017011012,124.93307510491432,6.795289675911472,93670.0,101390.0,160.0,290.65,289.65,320.0,1.0
184,48806.0,103.9,21.33,2017010600,2017011012,124.08318386666672,6.4240854302688515,93670.0,101390.0,160.0,290.65,289.65,320.0,1.0
185,48806.0,103.9,21.33,2017010612,2017011012,118.59155631018446,7.254826376975019,93670.0,101390.0,160.0,290.65,289.65,320.0,1.0
186,48806.0,103.9,21.33,2017010700,2017011012,120.07244074530243,6.081940072078665,93670.0,101390.0,160.0,290.65,289.65,320.0,1.0
187,48806.0,103.9,21.33,2017010712,2017011012,122.95911914857693,6.937889252431504,93670.0,101390.0,160.0,290.65,289.65,320.0,1.0
188,48806.0,103.9,21.33,2017010800,2017011012,127.4263409805986,6.298132982639941,93670.0,101390.0,160.0,290.65,289.65,320.0,1.0
189,48806.0,103.9,21.33,2017010812,2017011012,119.12392448776444,4.9210496336197735,93670.0,101390.0,160.0,290.65,289.65,320.0,1.0
190,48806.0,103.9,21.33,2017010900,2017011012,134.4023086232587,4.8698621104582225,93670.0,101390.0,160.0,290.65,289.65,320.0,1.0
191,48806.0,103.9,21.33,2017010912,2017011012,126.94846314453237,5.123884583587427,93670.0,101390.0,160.0,290.65,289.65,320.0,1.0
192,48806.0,103.9,21.33,2017011000,2017011012,79.58275027204948,2.1349948779118715,93670.0,101390.0,160.0,290.65,289.65,320.0,1.0
193,48806.0,103.9,21.33,2017011012,2017011012,127.72692339211491,0.9814702302199152,93670.0,101390.0,160.0,290.65,289.65,320.0,1.0
257,48806.0,103.9,21.33,2017010712,2017011206,134.76568891536058,6.1398221578317855,93490.0,101210.0,170.0,290.15,289.45,140.0,2.0
258,48806.0,103.9,21.33,2017010800,2017011206,140.4808127317522,6.071305441741072,93490.0,101210.0,170.0,290.15,289.45,140.0,2.0
259,48806.0,103.9,21.33,2017010812,2017011206,139.02424532511543,4.756709834294608,93490.0,101210.0,170.0,290.15,289.45,140.0,2.0
260,48806.0,103.9,21.33,2017010900,2017011206,136.05663478222255,5.115351465545938,93490.0,101210.0,170.0,290.15,289.45,140.0,2.0
261,48806.0,103.9,21.33,2017010912,2017011206,134.84143739585136,6.7351232033212085,93490.0,101210.0,170.0,290.15,289.45,140.0,2.0
262,48806.0,103.9,21.33,2017011000,2017011206,141.739789303926,6.131968119912603,93490.0,101210.0,170.0,290.15,289.45,140.0,2.0
263,48806.0,103.9,21.33,2017011012,2017011206,148.7910956023489,6.422209853376348,93490.0,101210.0,170.0,290.15,289.45,140.0,2.0
264,48806.0,103.9,21.33,2017011100,2017011206,167.46799635619527,4.2536470128172175,93490.0,101210.0,170.0,290.15,289.45,140.0,2.0
265,48806.0,103.9,21.33,2017011112,2017011206,152.46625385866042,5.434321026703575,93490.0,101210.0,170.0,290.15,289.45,140.0,2.0
266,48806.0,103.9,21.33,2017011200,2017011206,129.73295866963758,5.664354836146297,93490.0,101210.0,170.0,290.15,289.45,140.0,2.0
267,48806.0,103.9,21.33,2017010712,2017011212,120.34712898264488,4.376115939666874,93540.0,101320.0,100.0,288.35,286.35,140.0,4.0
268,48806.0,103.9,21.33,2017010800,2017011212,129.90693020535392,5.002509760490951,93540.0,101320.0,100.0,288.35,286.35,140.0,4.0
269,48806.0,103.9,21.33,2017010812,2017011212,137.16601725428188,4.231683065946976,93540.0,101320.0,100.0,288.35,286.35,140.0,4.0
270,48806.0,103.9,21.33,2017010900,2017011212,148.3105959469427,3.9186641945707863,93540.0,101320.0,100.0,288.35,286.35,140.0,4.0
271,48806.0,103.9,21.33,2017010912,2017011212,151.3156652705916,4.414789177658878,93540.0,101320.0,100.0,288.35,286.35,140.0,4.0
272,48806.0,103.9,21.33,2017011000,2017011212,147.60444922991454,5.95998889454543,93540.0,101320.0,100.0,288.35,286.35,140.0,4.0
273,48806.0,103.9,21.33,2017011012,2017011212,152.8485307476872,4.36372342104156,93540.0,101320.0,100.0,288.35,286.35,140.0,4.0
274,48806.0,103.9,21.33,2017011100,2017011212,167.06533345483425,4.438953982156338,93540.0,101320.0,100.0,288.35,286.35,140.0,4.0
275,48806.0,103.9,21.33,2017011112,2017011212,181.47257834502238,4.4631038579213,93540.0,101320.0,100.0,288.35,286.35,140.0,4.0
276,48806.0,103.9,21.33,2017011200,2017011212,151.17568987018473,5.869339082503314,93540.0,101320.0,100.0,288.35,286.35,140.0,4.0
277,48806.0,103.9,21.33,2017011212,2017011212,151.42281992043266,4.788857081317366,93540.0,101320.0,100.0,288.35,286.35,140.0,4.0
278,48806.0,103.9,21.33,2017010800,2017011218,135.24376702867798,4.969109184987042,93710.0,101550.0,20.0,286.65,285.35,140.0,1.0
279,48806.0,103.9,21.33,2017010812,2017011218,167.97759053609002,3.5703246914192652,93710.0,101550.0,20.0,286.65,285.35,140.0,1.0
280,48806.0,103.9,21.33,2017010900,2017011218,162.4320441391373,3.825187469728661,93710.0,101550.0,20.0,286.65,285.35,140.0,1.0
281,48806.0,103.9,21.33,2017010912,2017011218,145.37943676126184,4.627956621624008,93710.0,101550.0,20.0,286.65,285.35,140.0,1.0
282,48806.0,103.9,21.33,2017011000,2017011218,151.24469162816285,5.34275588624804,93710.0,101550.0,20.0,286.65,285.35,140.0,1.0
283,48806.0,103.9,21.33,2017011012,2017011218,166.5824742165043,4.027280376614549,93710.0,101550.0,20.0,286.65,285.35,140.0,1.0
284,48806.0,103.9,21.33,2017011100,2017011218,166.74604606333938,4.565510071765513,93710.0,101550.0,20.0,286.65,285.35,140.0,1.0
285,48806.0,103.9,21.33,2017011112,2017011218,174.30468825534732,4.271400608713086,93710.0,101550.0,20.0,286.65,285.35,140.0,1.0
286,48806.0,103.9,21.33,2017011200,2017011218,158.57706810439788,5.470982688175108,93710.0,101550.0,20.0,286.65,285.35,140.0,1.0
287,48806.0,103.9,21.33,2017011212,2017011218,143.73613226693857,7.019361423625095,93710.0,101550.0,20.0,286.65,285.35,140.0,1.0
288,48806.0,103.9,21.33,2017010800,2017011300,144.99896484712585,3.73308929120746,93730.0,101570.0,80.0,286.15,284.35,160.0,3.0
289,48806.0,103.9,21.33,2017010812,2017011300,147.5012606131997,4.074302749595952,93730.0,101570.0,80.0,286.15,284.35,160.0,3.0
290,48806.0,103.9,21.33,2017010900,2017011300,160.25997632021847,4.623201324672844,93730.0,101570.0,80.0,286.15,284.35,160.0,3.0
291,48806.0,103.9,21.33,2017010912,2017011300,156.12070219125377,5.885246607785039,93730.0,101570.0,80.0,286.15,284.35,160.0,3.0
292,48806.0,103.9,21.33,2017011000,2017011300,162.01523186774912,5.367021136544145,93730.0,101570.0,80.0,286.15,284.35,160.0,3.0
293,48806.0,103.9,21.33,2017011012,2017011300,179.779020942152,3.748310548999626,93730.0,101570.0,80.0,286.15,284.35,160.0,3.0
294,48806.0,103.9,21.33,2017011100,2017011300,172.48512814857662,4.5225100157765565,93730.0,101570.0,80.0,286.15,284.35,160.0,3.0
295,48806.0,103.9,21.33,2017011112,2017011300,191.70412788184825,3.726546636604765,93730.0,101570.0,80.0,286.15,284.35,160.0,3.0
296,48806.0,103.9,21.33,2017011200,2017011300,169.97471142184003,4.323869847018663,93730.0,101570.0,80.0,286.15,284.35,160.0,3.0
297,48806.0,103.9,21.33,2017011212,2017011300,154.85931807141822,5.9865983991971214,93730.0,101570.0,80.0,286.15,284.35,160.0,3.0
298,48806.0,103.9,21.33,2017011300,2017011300,149.70408696727552,4.1916241025282215,93730.0,101570.0,80.0,286.15,284.35,160.0,3.0
299,48806.0,103.9,21.33,2017010812,2017011306,138.0336259055529,6.190711381138977,93660.0,101500.0,240.0,288.05,285.05,160.0,3.0
300,48806.0,103.9,21.33,2017010900,2017011306,142.33141968784798,5.167661813496887,93660.0,101500.0,240.0,288.05,285.05,160.0,3.0
301,48806.0,103.9,21.33,2017010912,2017011306,141.9696951306541,6.68830327081804,93660.0,101500.0,240.0,288.05,285.05,160.0,3.0
302,48806.0,103.9,21.33,2017011000,2017011306,136.6737876022374,7.077554440149441,93660.0,101500.0,240.0,288.05,285.05,160.0,3.0
303,48806.0,103.9,21.33,2017011012,2017011306,154.44441080601274,5.009842885767732,93660.0,101500.0,240.0,288.05,285.05,160.0,3.0
304,48806.0,103.9,21.33,2017011100,2017011306,149.16056687269187,5.581637576706016,93660.0,101500.0,240.0,288.05,285.05,160.0,3.0
305,48806.0,103.9,21.33,2017011112,2017011306,178.9301144516848,4.374321599286037,93660.0,101500.0,240.0,288.05,285.05,160.0,3.0
306,48806.0,103.9,21.33,2017011200,2017011306,165.8840479451463,3.5478256058794884,93660.0,101500.0,240.0,288.05,285.05,160.0,3.0
307,48806.0,103.9,21.33,2017011212,2017011306,141.58951826199748,3.9785421581005775,93660.0,101500.0,240.0,288.05,285.05,160.0,3.0
308,48806.0,103.9,21.33,2017011300,2017011306,135.7006778405441,7.609271098005038,93660.0,101500.0,240.0,288.05,285.05,160.0,3.0
309,48806.0,103.9,21.33,2017010812,2017011312,139.77748028359645,4.418210900032274,93630.0,101470.0,100.0,287.55,285.05,140.0,2.0
310,48806.0,103.9,21.33,2017010900,2017011312,151.432447967052,4.8189943904085615,93630.0,101470.0,100.0,287.55,285.05,140.0,2.0
311,48806.0,103.9,21.33,2017010912,2017011312,156.18296482945186,4.237513998166024,93630.0,101470.0,100.0,287.55,285.05,140.0,2.0
312,48806.0,103.9,21.33,2017011000,2017011312,163.30454655009638,3.406038641745705,93630.0,101470.0,100.0,287.55,285.05,140.0,2.0
313,48806.0,103.9,21.33,2017011012,2017011312,156.7554850170509,5.452819957387921,93630.0,101470.0,100.0,287.55,285.05,140.0,2.0
314,48806.0,103.9,21.33,2017011100,2017011312,169.2242762158678,4.959455356769351,93630.0,101470.0,100.0,287.55,285.05,140.0,2.0
315,48806.0,103.9,21.33,2017011112,2017011312,166.315295596716,3.8471896103525767,93630.0,101470.0,100.0,287.55,285.05,140.0,2.0
316,48806.0,103.9,21.33,2017011200,2017011312,172.6116345391235,3.1844048330621795,93630.0,101470.0,100.0,287.55,285.05,140.0,2.0
317,48806.0,103.9,21.33,2017011212,2017011312,150.152141108192,4.7523875969445415,93630.0,101470.0,100.0,287.55,285.05,140.0,2.0
318,48806.0,103.9,21.33,2017011300,2017011312,150.57892007612895,5.4044221899927605,93630.0,101470.0,100.0,287.55,285.05,140.0,2.0
319,48806.0,103.9,21.33,2017011312,2017011312,146.00465612036282,3.920262928452083,93630.0,101470.0,100.0,287.55,285.05,140.0,2.0
320,48806.0,103.9,21.33,2017010900,2017011318,170.50378440348481,3.5097887200337503,93770.0,101650.0,20.0,286.45,285.05,140.0,3.0
321,48806.0,103.9,21.33,2017010912,2017011318,181.68061995455008,2.5787774835885338,93770.0,101650.0,20.0,286.45,285.05,140.0,3.0
322,48806.0,103.9,21.33,2017011000,2017011318,169.0188756433219,3.463099293064809,93770.0,101650.0,20.0,286.45,285.05,140.0,3.0
323,48806.0,103.9,21.33,2017011012,2017011318,161.3637404933604,5.214255977168534,93770.0,101650.0,20.0,286.45,285.05,140.0,3.0
324,48806.0,103.9,21.33,2017011100,2017011318,166.7696709471703,4.8323646192109315,93770.0,101650.0,20.0,286.45,285.05,140.0,3.0
325,48806.0,103.9,21.33,2017011112,2017011318,181.8484190171516,3.7935319569395713,93770.0,101650.0,20.0,286.45,285.05,140.0,3.0
326,48806.0,103.9,21.33,2017011200,2017011318,179.52016499154502,2.531960347012141,93770.0,101650.0,20.0,286.45,285.05,140.0,3.0
327,48806.0,103.9,21.33,2017011212,2017011318,159.01489053881363,4.385982329021736,93770.0,101650.0,20.0,286.45,285.05,140.0,3.0
328,48806.0,103.9,21.33,2017011300,2017011318,140.0829540958589,5.90221097475179,93770.0,101650.0,20.0,286.45,285.05,140.0,3.0
329,48806.0,103.9,21.33,2017011312,2017011318,139.89418173472026,5.834398756695326,93770.0,101650.0,20.0,286.45,285.05,140.0,3.0
330,48806.0,103.9,21.33,2017010900,2017011400,163.2297872625091,3.6725785753134668,93790.0,101670.0,90.0,286.15,284.95,140.0,3.0
331,48806.0,103.9,21.33,2017010912,2017011400,154.38581638706202,3.3891133625978656,93790.0,101670.0,90.0,286.15,284.95,140.0,3.0
332,48806.0,103.9,21.33,2017011000,2017011400,186.49210040941415,2.3045318302547178,93790.0,101670.0,90.0,286.15,284.95,140.0,3.0
333,48806.0,103.9,21.33,2017011012,2017011400,178.7742850684651,3.0481833026995826,93790.0,101670.0,90.0,286.15,284.95,140.0,3.0
334,48806.0,103.9,21.33,2017011100,2017011400,171.50700745549767,2.8517412871129615,93790.0,101670.0,90.0,286.15,284.95,140.0,3.0
335,48806.0,103.9,21.33,2017011112,2017011400,169.77054646601175,3.1778526155526423,93790.0,101670.0,90.0,286.15,284.95,140.0,3.0
336,48806.0,103.9,21.33,2017011200,2017011400,187.53247515334502,2.0472040513917418,93790.0,101670.0,90.0,286.15,284.95,140.0,3.0
337,48806.0,103.9,21.33,2017011212,2017011400,164.9020352294471,2.7230327724701935,93790.0,101670.0,90.0,286.15,284.95,140.0,3.0
338,48806.0,103.9,21.33,2017011300,2017011400,157.37337473702846,4.116885828284819,93790.0,101670.0,90.0,286.15,284.95,140.0,3.0
339,48806.0,103.9,21.33,2017011312,2017011400,141.8019995783075,4.690168967260991,93790.0,101670.0,90.0,286.15,284.95,140.0,3.0
340,48806.0,103.9,21.33,2017011400,2017011400,156.57935279367658,3.720706749718576,93790.0,101670.0,90.0,286.15,284.95,140.0,3.0
341,48806.0,103.9,21.33,2017010912,2017011406,20.554668215690253,2.4951838174278254,93730.0,101450.0,210.0,290.35,286.95,50.0,1.0
342,48806.0,103.9,21.33,2017011000,2017011406,111.5874352149788,0.6903636875688237,93730.0,101450.0,210.0,290.35,286.95,50.0,1.0
343,48806.0,103.9,21.33,2017011012,2017011406,32.07077581892426,2.2495766173624565,93730.0,101450.0,210.0,290.35,286.95,50.0,1.0
344,48806.0,103.9,21.33,2017011100,2017011406,71.47774648888253,1.3589359999779826,93730.0,101450.0,210.0,290.35,286.95,50.0,1.0
345,48806.0,103.9,21.33,2017011112,2017011406,125.61729248263384,1.8697492935978623,93730.0,101450.0,210.0,290.35,286.95,50.0,1.0
346,48806.0,103.9,21.33,2017011200,2017011406,168.21772213945368,0.4039197238626866,93730.0,101450.0,210.0,290.35,286.95,50.0,1.0
347,48806.0,103.9,21.33,2017011212,2017011406,124.21293807846638,2.5293189779816627,93730.0,101450.0,210.0,290.35,286.95,50.0,1.0
348,48806.0,103.9,21.33,2017011300,2017011406,138.46945626425858,5.686958700517338,93730.0,101450.0,210.0,290.35,286.95,50.0,1.0
349,48806.0,103.9,21.33,2017011312,2017011406,142.40407951425573,5.171907836642075,93730.0,101450.0,210.0,290.35,286.95,50.0,1.0
350,48806.0,103.9,21.33,2017011400,2017011406,127.71692159882816,5.451970754447363,93730.0,101450.0,210.0,290.35,286.95,50.0,1.0
372,48806.0,103.9,21.33,2017011000,2017011500,207.0515488023589,2.042698860075471,94060.0,101940.0,160.0,287.35,286.75,50.0,3.0
373,48806.0,103.9,21.33,2017011012,2017011500,168.31578157243257,1.8376804552028487,94060.0,101940.0,160.0,287.35,286.75,50.0,3.0
374,48806.0,103.9,21.33,2017011100,2017011500,171.88407765818286,1.070275750949141,94060.0,101940.0,160.0,287.35,286.75,50.0,3.0
375,48806.0,103.9,21.33,2017011112,2017011500,164.2646492266905,1.7332315124790156,94060.0,101940.0,160.0,287.35,286.75,50.0,3.0
376,48806.0,103.9,21.33,2017011200,2017011500,169.62239816043586,2.4224773795302075,94060.0,101940.0,160.0,287.35,286.75,50.0,3.0
377,48806.0,103.9,21.33,2017011212,2017011500,169.4967905803358,2.9643800817231236,94060.0,101940.0,160.0,287.35,286.75,50.0,3.0
378,48806.0,103.9,21.33,2017011300,2017011500,167.31898600337354,2.9417901578800314,94060.0,101940.0,160.0,287.35,286.75,50.0,3.0
379,48806.0,103.9,21.33,2017011312,2017011500,173.0318139024456,3.1601022778927,94060.0,101940.0,160.0,287.35,286.75,50.0,3.0
380,48806.0,103.9,21.33,2017011400,2017011500,146.802195939426,4.460455478536428,94060.0,101940.0,160.0,287.35,286.75,50.0,3.0
381,48806.0,103.9,21.33,2017011412,2017011500,140.0862288209351,5.8935261095072375,94060.0,101940.0,160.0,287.35,286.75,50.0,3.0
382,48806.0,103.9,21.33,2017011500,2017011500,153.7010446396746,2.9704240781950078,94060.0,101940.0,160.0,287.35,286.75,50.0,3.0
435,48806.0,103.9,21.33,2017011200,2017011618,139.94707475241955,3.98876415351297,93940.0,101760.0,10.0,288.85,287.55,140.0,2.0
436,48806.0,103.9,21.33,2017011212,2017011618,124.90025888018005,4.199427058567848,93940.0,101760.0,10.0,288.85,287.55,140.0,2.0
437,48806.0,103.9,21.33,2017011300,2017011618,129.5415143192876,5.335659029471887,93940.0,101760.0,10.0,288.85,287.55,140.0,2.0
438,48806.0,103.9,21.33,2017011312,2017011618,137.64892185562522,5.014543997867693,93940.0,101760.0,10.0,288.85,287.55,140.0,2.0
439,48806.0,103.9,21.33,2017011400,2017011618,140.2127175093205,4.099111678587486,93940.0,101760.0,10.0,288.85,287.55,140.0,2.0
440,48806.0,103.9,21.33,2017011412,2017011618,139.97828758534314,3.288894927601373,93940.0,101760.0,10.0,288.85,287.55,140.0,2.0
441,48806.0,103.9,21.33,2017011500,2017011618,147.56462077630073,3.937312548859573,93940.0,101760.0,10.0,288.85,287.55,140.0,2.0
442,48806.0,103.9,21.33,2017011512,2017011618,140.655541432758,5.406124210143622,93940.0,101760.0,10.0,288.85,287.55,140.0,2.0
443,48806.0,103.9,21.33,2017011600,2017011618,132.5341749774887,5.457471378539382,93940.0,101760.0,10.0,288.85,287.55,140.0,2.0
444,48806.0,103.9,21.33,2017011612,2017011618,129.87964078769176,6.315339858461591,93940.0,101760.0,10.0,288.85,287.55,140.0,2.0
498,48806.0,103.9,21.33,2017011312,2017011806,351.40632509176567,1.16104375936187,94040.0,101700.0,340.0,295.85,289.55,0.0,1.0
499,48806.0,103.9,21.33,2017011400,2017011806,305.4117135395745,0.9236172010898978,94040.0,101700.0,340.0,295.85,289.55,0.0,1.0
500,48806.0,103.9,21.33,2017011412,2017011806,142.65726608184156,3.4218108939162706,94040.0,101700.0,340.0,295.85,289.55,0.0,1.0
501,48806.0,103.9,21.33,2017011500,2017011806,70.18478602911782,0.5652826679950103,94040.0,101700.0,340.0,295.85,289.55,0.0,1.0
502,48806.0,103.9,21.33,2017011512,2017011806,343.97492066478003,1.353798159838737,94040.0,101700.0,340.0,295.85,289.55,0.0,1.0
503,48806.0,103.9,21.33,2017011600,2017011806,109.42132877553594,2.037108034185759,94040.0,101700.0,340.0,295.85,289.55,0.0,1.0
504,48806.0,103.9,21.33,2017011612,2017011806,21.722044103328546,1.8814779012645817,94040.0,101700.0,340.0,295.85,289.55,0.0,1.0
505,48806.0,103.9,21.33,2017011700,2017011806,121.72276260923417,2.182267486429277,94040.0,101700.0,340.0,295.85,289.55,0.0,1.0
506,48806.0,103.9,21.33,2017011712,2017011806,131.92834631890076,3.0240167549197547,94040.0,101700.0,340.0,295.85,289.55,0.0,1.0
507,48806.0,103.9,21.33,2017011800,2017011806,118.12071845633963,2.3606650217690976,94040.0,101700.0,340.0,295.85,289.55,0.0,1.0
530,48806.0,103.9,21.33,2017011412,2017011906,133.81444714132743,1.7024493221434271,93990.0,101650.0,260.0,294.75,289.65,180.0,1.0
531,48806.0,103.9,21.33,2017011500,2017011906,307.87451374014086,1.123745073157276,93990.0,101650.0,260.0,294.75,289.65,180.0,1.0
532,48806.0,103.9,21.33,2017011512,2017011906,327.1420041867407,1.7739818814251147,93990.0,101650.0,260.0,294.75,289.65,180.0,1.0
533,48806.0,103.9,21.33,2017011600,2017011906,343.62413195428337,2.1863500988743967,93990.0,101650.0,260.0,294.75,289.65,180.0,1.0
534,48806.0,103.9,21.33,2017011612,2017011906,338.47172201806444,1.922089902604383,93990.0,101650.0,260.0,294.75,289.65,180.0,1.0
535,48806.0,103.9,21.33,2017011700,2017011906,43.821173298001824,0.8556650162115634,93990.0,101650.0,260.0,294.75,289.65,180.0,1.0
536,48806.0,103.9,21.33,2017011712,2017011906,344.1685523190496,1.5768868720380624,93990.0,101650.0,260.0,294.75,289.65,180.0,1.0
537,48806.0,103.9,21.33,2017011800,2017011906,155.9539433952449,1.6204331308829991,93990.0,101650.0,260.0,294.75,289.65,180.0,1.0
538,48806.0,103.9,21.33,2017011812,2017011906,144.39422138760338,6.322887381963103,93990.0,101650.0,260.0,294.75,289.65,180.0,1.0
539,48806.0,103.9,21.33,2017011900,2017011906,141.35963746375126,7.706918956442096,93990.0,101650.0,260.0,294.75,289.65,180.0,1.0
540,48806.0,103.9,21.33,2017011412,2017011912,125.46038276421845,3.6814705422566503,94060.0,101830.0,200.0,291.15,287.85,140.0,2.0
541,48806.0,103.9,21.33,2017011500,2017011912,130.65878230867654,3.756095137970252,94060.0,101830.0,200.0,291.15,287.85,140.0,2.0
542,48806.0,103.9,21.33,2017011512,2017011912,88.9292346114179,1.5673999777563414,94060.0,101830.0,200.0,291.15,287.85,140.0,2.0
543,48806.0,103.9,21.33,2017011600,2017011912,68.91845740760918,1.1135679841377544,94060.0,101830.0,200.0,291.15,287.85,140.0,2.0
544,48806.0,103.9,21.33,2017011612,2017011912,95.7393322619225,2.656570541896249,94060.0,101830.0,200.0,291.15,287.85,140.0,2.0
545,48806.0,103.9,21.33,2017011700,2017011912,124.40028741233922,4.5616897377104015,94060.0,101830.0,200.0,291.15,287.85,140.0,2.0
546,48806.0,103.9,21.33,2017011712,2017011912,126.51755468156674,5.451671256694867,94060.0,101830.0,200.0,291.15,287.85,140.0,2.0
547,48806.0,103.9,21.33,2017011800,2017011912,131.0709305574848,5.177195424985889,94060.0,101830.0,200.0,291.15,287.85,140.0,2.0
548,48806.0,103.9,21.33,2017011812,2017011912,125.48060027454963,5.2339078117335935,94060.0,101830.0,200.0,291.15,287.85,140.0,2.0
