stationID,time,u10,msl,t2m,v10
48806,2018010100,-0.7034148529608294,101852.38954229168,286.67685483560797,0.5877459499881917
48806,2018010106,-1.0727133213124882,101669.94759033617,291.62433384475963,1.294901553076819
48806,2018010112,-1.5227621836185914,101700.47669876246,289.70673722638577,0.7392792935071834
48806,2018010118,-1.2169873585110955,101785.95820235608,287.5778461781287,0.6777875019342592
48806,2018010200,-1.1588470748638957,101697.05743861868,287.53399261720955,0.8787338922529221
48806,2018010206,-1.1685371221384289,101564.92745734977,291.30141216890036,1.5606339380883845
48806,2018010212,-1.5658290603942948,101518.52321254175,290.22899327005933,0.5053908719887398
48806,2018010218,-1.3214245346921771,101743.70591629409,288.6881386068545,1.0028155431054298
48806,2018010300,-0.5914409733439999,101671.90145327542,289.3000951160445,0.4768411116155964
48806,2018010306,-1.6853396434468726,101502.15961042527,293.256882317159,1.9603305833123912
48806,2018010312,-1.5442956220064432,101527.80406150335,290.81702965511164,0.3911918304961664
48806,2018010318,-0.9575094259374808,101574.69677204614,289.02302034478265,0.5251560907086082
48806,2018010400,-0.17261559670028193,101568.83518322832,288.5286711126031,0.4922140595088274
48806,2018010406,0.4130939274492879,101375.15851937194,294.90139085162724,0.5734710698016201
48806,2018010412,0.21498629428105093,101316.05416545863,292.69874608727883,-0.9188029435484496
48806,2018010418,-1.0974767754585175,101449.89377679948,288.3133899953636,0.695356585240809
48806,2018010500,-0.35241980723884464,101415.21270962725,288.21372281145636,0.3791130857229134
48806,2018010506,0.23974974842708066,101290.89818011537,294.6741496723189,0.6942585175341496
48806,2018010512,-0.7066448687190072,101205.90514225657,293.09143479187316,-0.05352559070087426
48806,2018010518,-0.970429488970192,101205.90514225657,292.0230025803883,0.3461710545231326
48806,2018010600,0.14500261952053262,101214.94175835076,291.4110460711983,0.06396765391167719
48806,2018010606,0.7350188313476725,101169.27021214504,291.66619406200067,-0.8046039020558763
48806,2018010612,0.2978900320742805,101132.14681629867,291.991109081538,-0.9945696153079454
48806,2018010618,-0.13708542336032634,101198.08969049943,291.1539047367178,-0.2599623195528339
48806,2018010700,0.005035269999495662,101209.81286813514,290.4482610746552,0.2176971328439876
48806,2018010706,0.4927676494843395,101040.07102528497,296.19108421138594,-0.16552849678012893
48806,2018010712,0.17191941750534734,100940.91248111636,293.3585428447443,-1.1625739744268273
48806,2018010718,0.4152472712880729,101092.09262604336,292.22831697923715,-1.0560614068808696
48806,2018010800,-0.6851114303311554,101183.67995132225,292.34791759992567,-0.3357289913123297
48806,2018010806,-0.1456987987154671,101121.88903586744,300.52461336766964,0.3857014919628696
48806,2018010812,-3.336954367795108,101601.07392172646,287.8509342620344,1.4156890008093492
48806,2018010818,-2.6381942921093158,102163.7864482398,283.2184035540293,1.7626783961137065
48806,2018010900,-1.991114468554369,102350.62459180874,281.6875156092152,1.5727126828616371
48806,2018010906,-2.192452117480783,102319.11855191278,284.494143508041,1.540868719368516
48806,2018010912,-1.5690590761524732,102231.43895251249,283.2901639264425,1.2883131468368632
48806,2018010918,-1.6519628139457023,102455.15625906033,282.1499713425445,1.3926295789695025
48806,2018011000,-1.5948992022178952,102679.36203134301,282.20379162185435,1.4091005945693929
48806,2018011006,-1.8672971978242208,102649.0771557841,283.4077712034528,1.5716146151549781
48806,2018011012,-1.2148340146723102,102496.67584652008,282.7978080379412,1.278430537476929
48806,2018011018,-0.9725828328089772,102632.71355366762,282.3213988988648,1.079680282571585
