stationID,time,u10,msl,t2m,v10
48806,2015010100,-1.235879778128913,102409.84752243145,280.82891113114533,1.1560675211071945
48806,2015010106,-2.6490282838122976,102178.90732627074,293.66604477230703,1.5801721991728372
48806,2015010112,-1.4084780688994027,102224.69527661637,287.3835678178588,1.2732543400463852
48806,2015010118,-1.7946667444983735,102379.6185843392,281.18640092874733,1.2542812360276592
48806,2015010200,-1.4527063809093408,102429.40742354996,279.9737792857452,1.0545056113598956
48806,2015010206,-1.6382495434876172,102041.76574683748,292.66669829264697,1.531065341712605
48806,2015010212,-1.818399009479316,101999.53414214977,287.80402456844746,1.0533895464176175
48806,2015010218,-1.6727692016417153,102179.79641268523,283.416649779696,0.9083011039214768
48806,2015010300,-1.0417067010121122,102236.4756716082,282.2832446259352,1.0377646372257257
48806,2015010306,-0.5918724056915234,101816.16006916363,292.9916890177397,1.200710118798315
48806,2015010312,-1.6382495434876172,101565.21542867717,291.48860691418594,0.0444668385982987
48806,2015010318,-0.2984553113816908,101524.09518200754,285.9718893557373,-0.011336408515601692
48806,2015010400,-0.9920846924155964,101459.63641695787,282.214184096853,0.6929005700618212
48806,2015010406,1.5397164853240244,101109.78091286069,297.79139578895246,0.009868825387680413
48806,2015010412,0.7446856084624559,100983.08609879756,295.3559965427891,-1.2289632605409082
48806,2015010418,-0.683565247663346,101122.00585105976,288.8825875373488,0.08018091675119488
48806,2015010500,-0.5034157816716474,101153.12387556653,286.93264318679263,0.10919860525042313
48806,2015010506,2.500873217052189,100899.28970423304,299.4102558383205,-0.7423589457076968
48806,2015010512,0.8083312281840742,100924.406395442,296.3248751419717,-1.2434721047905222
48806,2015010518,-1.9219579839416097,101157.79157924252,289.0369581317679,0.8982565194409746
48806,2015010600,-1.7062101204784974,101369.83868909557,288.0437052282033,0.8000428045205099
48806,2015010606,0.16000889847742214,101105.3354807883,299.72915298731783,0.9440151820743728
48806,2015010612,-2.036304351577059,101165.12654216195,294.3830555595428,-0.004640018861933659
48806,2015010618,-1.3847458039184604,101478.97404647275,293.012000938058,0.5545085172193482
48806,2015010700,-1.8032966590368984,101635.89779862817,292.89419180021184,0.4373216982801574
48806,2015010706,-2.353453710867834,101667.68263794576,294.12306297946867,1.090219689512792
48806,2015010712,-2.848595057515676,101921.51680927927,291.4418894974539,1.1873173394909786
48806,2015010718,-2.22076877483802,102157.34698071962,289.1466425014867,1.3457985612944556
48806,2015010800,-1.7116038170650754,102250.2565110326,288.5819711166381,1.2844149894691652
48806,2015010806,-2.3070679202232647,102195.79996814582,289.65444050944404,1.678385914093302
48806,2015010812,-2.190564073953184,102195.79996814582,288.20213820668596,1.4440122762149203
48806,2015010818,-2.112894843106464,102298.71172062168,286.8493643134876,1.4596371854068124
48806,2015010900,-1.9338241164320809,102252.70149867242,286.4370323310264,1.3625395354286258
48806,2015010906,-2.190564073953184,102182.46367192864,285.2406602242788,1.3402182365830655
48806,2015010912,-1.1754703763592418,102396.28895461066,284.09100553426333,1.2297278072975428
48806,2015010918,-1.314627748292949,102408.29162120614,282.92916369205693,1.5009315882710987
48806,2015011000,-0.7450533887503332,102419.40520138707,283.2236865366722,1.2520491061431032
48806,2015011006,-1.250982128571331,102299.60080703617,283.5811763342742,1.7620907847641525
48806,2015011012,-1.2229349063211263,102389.84307810568,282.750418793256,1.1627639107608625
48806,2015011018,-0.9661949488000228,102306.26895514474,282.58589223867784,1.0422288969948377
48806,2015011100,-0.4786047773733895,102390.0653497093,283.10993978288974,0.4429020229915474
48806,2015011106,-1.3728796714279894,102138.23162280837,285.7078343915996,1.5611990951541108
48806,2015011112,-0.473211080786812,102287.15359723344,284.9501997637272,0.9841935199963812
48806,2015011118,-0.9079430256649828,102397.40031262877,282.642765615569,1.1270498326079659
48806,2015011200,-0.9338327692805558,102562.32584251446,282.06590707852945,0.5500442574502361
48806,2015011206,0.2128671250258849,102205.13537549783,289.11617462100924,0.39156303564675904
48806,2015011212,-1.2973679192158998,102183.57502994676,285.8987664425915,0.9696846757467672
48806,2015011218,-1.5336118297080081,102315.82663410038,282.5533931661685,0.8513817918652983
