stationID,time,u10,msl,t2m,v10
48806,2016010100,-0.4672727523281446,102602.19390803107,286.85456660311456,0.39436755814051017
48806,2016010106,-1.0756113207411366,102404.99747455481,292.4635295894988,1.38292323117392
48806,2016010112,-1.3204305007122186,102268.85474112279,290.48773767872007,0.557765190046859
48806,2016010118,-1.0448764453335115,102375.28935231104,287.5342553492812,0.7803944635192592
48806,2016010200,-1.080910437190727,102359.6165634108,288.48132915775363,0.7456724667391601
48806,2016010206,0.2449284984968214,102095.51837433047,292.1736923463887,0.765075935528039
48806,2016010212,0.08383535842926948,101987.44630758547,291.4633869900344,-0.545168825320995
48806,2016010218,-0.7089124624294727,102005.92616315444,287.2015548519083,0.4668752572989528
48806,2016010300,-0.2256330422268169,102047.79824096255,286.544318286546,0.3422845629703617
48806,2016010306,1.635416654869374,101727.79264073062,295.24147668719485,-0.8474544443477399
48806,2016010312,0.27672319719436445,101717.73398516775,290.73675277491327,-1.791075768606904
48806,2016010318,-0.4566745194289639,101828.1452741367,288.51602798263303,-0.2030550335170771
48806,2016010400,0.34667153432895903,101898.55586307662,286.78312784601,-1.204886764142878
48806,2016010406,1.7774329757183995,101576.67888506554,295.67827365920584,-0.9996184890605272
48806,2016010412,0.8871814121871924,101586.26969618359,291.70015544215244,-2.28126866432595
48806,2016010418,-0.32101713831944645,101705.5700296034,289.5508694069769,0.02570165115181089
48806,2016010500,0.7112507460607871,101788.14457410767,286.20957668182734,-1.3519446328585911
48806,2016010506,2.0678245571559604,101581.82517395816,294.87815957963437,-1.7410352438355845
48806,2016010512,-0.32737607805895497,101548.60821837852,289.350840887084,-1.704270776656656
48806,2016010518,0.4197993413333085,101763.81666297896,288.3547805023112,-1.6348267830964578
48806,2016010600,-0.13236859271402368,101909.31628530665,284.72773274874316,-0.7861803323828593
48806,2016010606,1.1002058934607315,101710.48239627363,297.1152132306814,-0.4287480125877212
48806,2016010612,-0.2881626163319853,101617.38135176172,293.0840262226359,-1.4642805047942065
48806,2016010618,-1.457147705111654,101853.1749519326,287.0974583772702,0.5393829564573949
48806,2016010700,-0.7915786790430848,101992.12475203333,286.56472936000443,-0.04782728320604601
48806,2016010706,0.2194927395387869,101777.61807410007,296.5681964619946,-0.3501129022327909
48806,2016010712,-0.3612904233363343,101699.02020737645,292.0940891599007,-1.2702458169054172
48806,2016010718,-1.881077021078896,101845.92336303847,287.98125785802137,1.125571960921421
48806,2016010800,-1.4560878818217358,101874.22795194788,288.9160850224188,0.4198984381258773
48806,2016010806,-0.15992399825189452,101617.14742953931,297.1152132306814,0.8069465787040409
48806,2016010812,-0.6516820047738947,101450.59480719636,293.86985255078656,-0.9894061370663804
48806,2016010818,-1.964803060982426,101563.5792406116,289.40186857073013,0.5812535996333965
48806,2016010900,-1.0257996261149855,101595.15874063448,288.5772612030084,0.7589485243315509
48806,2016010906,-0.39308512203387735,101411.29587383458,296.5355387444612,0.6946107067684262
48806,2016010912,1.983038693962512,101398.89799604779,292.8860388100888,-0.0069778752294586965
48806,2016010918,0.34667153432895903,101491.53119611493,290.2958735882105,-0.11420757116799996
48806,2016011000,-0.007309444503687423,101509.77712946152,287.1913493151792,-0.5880607036964114
48806,2016011006,2.4567797045559043,101344.16019600813,295.65378037105575,-1.9810255156980336
48806,2016011012,-0.07619795834836429,101377.84499603254,291.9287594648872,-1.8257977653870028
48806,2016011018,-0.2097356928780454,101517.26264057805,288.5282746267081,-1.0016609594593566
48806,2016011100,0.3042786027322353,101596.32835174644,287.934312389067,-0.8872826171249124
48806,2016011106,1.5357932656170723,101531.53189614392,297.080514405802,-0.5431263549221654
48806,2016011112,0.11563005712681253,101481.94038499688,289.0222226044028,-1.876859525357737
48806,2016011118,-1.4030967173258306,101802.647751896,287.0096907613988,0.7487361723374042
48806,2016011200,-1.009902276766214,101853.6427963774,287.24850032086283,-0.14484462715044044
48806,2016011206,1.0313173796160546,101602.64425175103,293.18608158992816,0.1890992830581597
48806,2016011212,-0.8922618915853044,101488.95805166863,291.78996416536967,-1.0016609594593566
48806,2016011218,-1.7719152222173309,101792.82301855553,286.874977676573,0.6762284731789618
48806,2016011300,-1.3903788378468134,101892.47388529443,287.8342981291205,0.4791300796919287
48806,2016011306,-0.2383509217058344,101634.92551844107,292.92073763496825,0.5822748348328113
48806,2016011312,-1.7528384029988051,101546.9707628218,290.6938895206505,0.918261215440241
48806,2016011318,-1.639437310977568,101714.45907405428,288.383356005153,0.781415698718674
48806,2016011400,-1.019440686375477,101694.575685151,288.52623351936217,0.4964910780819785
48806,2016011406,-0.6485025349041407,101521.94108502586,292.13287019947177,0.1533560510786458
48806,2016011412,-1.4030967173258306,101363.57574046664,291.3960304476214,0.4730026684954405
48806,2016011418,-0.6061096033074165,101415.74039606,289.5814860171645,0.15846222707571922
48806,2016011500,-1.0236799795351494,101323.80896266004,289.43044407357195,0.03591400314595772
48806,2016011506,0.2406892053371488,101150.94044031252,294.4413626076234,0.16969581426928082
48806,2016011512,-1.700907061792818,101092.69380693695,291.96141718242075,0.03795647354478726
48806,2016011518,-1.1158846057580245,101200.99979590435,289.3059365254753,0.4301107901200241
48806,2016011600,-0.4354780536306016,101122.40192918072,289.32226538424214,-0.010041580827702571
48806,2016011606,1.8950733608993096,100904.38641791158,294.52096579411136,-1.1865045305534134
48806,2016011612,0.5459183128335631,100860.64296232432,291.15517978081164,-1.97796181009979
48806,2016011618,-0.3475127205673991,101074.21395136804,288.96098938402736,-0.4328329533853799
48806,2016011700,0.08277553513935132,101240.29872926617,286.4157285237577,0.18501434226050106
48806,2016011706,2.0042351597608743,101103.22030694461,297.58466792022585,-0.997576018661698
48806,2016011712,0.14106581608484706,101160.0634069858,290.96943901233965,-2.006556395683401
48806,2016011718,-1.4550280585318178,101427.67042940196,288.1833274852602,0.9907689145986832
48806,2016011800,-1.2875759787247574,101542.29231837396,288.5323568413998,0.6078057148181784
48806,2016011806,-0.6696990007025025,101380.41814047883,291.86140292247427,0.9100913338449236
48806,2016011812,-1.5641898573933826,101362.40612935467,290.02440631121306,1.555511979875001
48806,2016011818,-1.0957479632495806,101574.33966284162,288.15066976772664,0.7936705211116502
48806,2016011900,-1.3617636090190246,101713.75730738713,287.5791597108898,0.8386048698858959
48806,2016011906,-1.3861395446871412,101601.47464063906,291.3715371594713,1.41560275755519
48806,2016011912,-1.5090790463176411,101623.2294073215,290.36731234531516,1.0990198457366394
48806,2016011918,-1.0681925577117095,101782.76436299268,287.38321340568865,0.5077246652755396
48806,2016012000,-0.4958879811559336,101832.82371858454,287.1831848857957,0.4566629053048059
48806,2016012006,1.0111807371076105,101579.95379617902,295.61091711679296,-0.4808310077578701
48806,2016012012,-0.5170844469542955,101377.37715158776,292.1573634876218,-1.1099118905973129
48806,2016012018,-1.149798951035404,101568.7255295042,289.36512863850487,0.29122280299962755
48806,2016012100,-0.8307921407700545,101605.68524064212,287.2403358914794,0.21667263344235632
48806,2016012106,1.4955199806001842,101333.1658515557,298.30517881330945,-0.07131569279258354
48806,2016012112,-1.3829600748173867,101241.70226260053,294.869995150251,-0.4992132413473343
48806,2016012118,-1.4889424038091972,101507.67182945996,290.30403801759394,0.6312941244047159
48806,2016012200,-1.0416969754637573,101580.88948506859,290.0427762773257,0.37394285415221695
48806,2016012206,-0.4439566399499464,101417.37785161674,295.5313139303052,0.4556416701053912
48806,2016012212,-1.8418635593519257,101528.02306280805,293.9943600988832,0.5649138364427619
48806,2016012218,-2.381313613920241,101890.60250751527,290.8286026054763,1.1082109625313714
48806,2016012300,-3.4856494820149053,102270.25827445713,285.31353055700095,1.422751403951093
48806,2016012306,-3.398743972241621,102666.2885969664,283.34386196825983,1.6555930294176395
48806,2016012312,-2.691841837866245,102743.48293035569,281.27009690488046,1.6351683254293459
48806,2016012318,-2.185246305285392,103141.3846306441,279.3637026438605,1.6137223862416377
48806,2016012400,-2.373894850890814,103331.797319671,278.21864142284096,1.803672133332768
48806,2016012406,-2.2922884575671203,103589.11176430195,278.2696691064872,1.57491544866388
48806,2016012412,-2.2064427710837538,103616.4806643218,277.49404831506575,1.3502437047926503
48806,2016012418,-1.7528384029988051,103572.03544206737,277.132772314851,1.274672300035964
48806,2016012500,-1.7019668850827356,103513.08704202464,277.5409937840202,1.1500816057073733
48806,2016012506,-1.2663795129263953,103283.84326408069,279.39840146873985,0.9366434490297052
48806,2016012512,-0.3220769616093646,103020.68076388996,278.97589224814976,0.5332555452609067
48806,2016012518,-0.39838423848346816,103028.40019722887,277.8042966316343,1.1562090169038612
48806,2016012600,-0.8954413614550589,102882.19880823401,278.1145449482029,1.3063305912178191
48806,2016012606,-0.5064862140551147,102812.25606373887,277.65937801007925,1.4431761079393863
48806,2016012612,-0.20443657642845506,102532.7190079807,278.5105197732969,1.0224272057805384
48806,2016012618,0.12410864344615735,102533.18685242553,279.40656589812323,0.5240644284661746
48806,2016012700,0.21525344637911425,102346.51691895686,280.55162711914267,0.39334632294109584
48806,2016012706,0.6805158706531622,101995.8675075916,286.9525397557151,-0.17956662393053954
48806,2016012712,-0.3899056521641233,101891.77211862724,286.04832920150545,0.13191011189093782
48806,2016012718,1.4319305832050981,101899.95939641095,284.2705247032738,-1.105826949799654
48806,2016012800,0.4579529797703601,101781.36082965834,283.0254492223078,-0.8464332091483251
48806,2016012806,1.997876220021365,101595.62658507928,290.93882240215197,-0.5727421757051911
48806,2016012812,0.6010291239093042,101552.58489615918,288.1384231236516,-2.145444382803797
48806,2016012818,0.9995226809185116,101701.82727404514,286.4953317102457,-0.4624487741684056
48806,2016012900,-0.2796840300126404,101798.67107411534,282.17430745909013,-0.02229640322067894
48806,2016012906,1.6184594822306844,101581.59125173576,294.9312283706264,-0.6799718716437324
48806,2016012912,-0.8647064860474338,101470.47819609966,289.9815430569504,-0.9894061370663804
48806,2016012918,-1.743299993389542,101774.81100743137,286.91375871614406,0.8161376954987731
48806,2016013000,-1.4804638174898523,101869.08166305526,287.21176038863763,0.4903636668854903
48806,2016013006,-2.3145447466554003,101646.85555178307,290.11013281973857,1.7270794933766669
48806,2016013012,-2.188425775155146,101492.4668850045,289.45901957641377,0.8314562234899932
48806,2016013018,-1.6457962507170767,101618.55096287368,288.02820332697587,0.6006570684222758
48806,2016013100,-1.3532850226996798,101604.74955175255,287.2403358914794,0.7752882875221858
48806,2016013106,-0.4439566399499464,101440.53615163351,293.76575607614836,0.5873810108298847
48806,2016013112,-1.8376242661922533,101434.92201829613,291.2143718938412,0.41683473252763337
48806,2016013118,-1.8471626758015165,101861.36222971632,289.3712519605424,0.8457535162817986
48806,2016020100,-2.1428533736886672,102059.72827430457,286.39939966499094,0.8192014010970171
48806,2016020106,-2.359057324831961,102100.66466322313,288.0547377224719,1.4350062263440688
48806,2016020112,-2.167229309356784,102190.72471884397,285.4666136079394,1.11229590332903
48806,2016020118,-2.0082558158690684,102439.3840412464,283.3785607931392,1.3073518264172341
48806,2016020200,-1.5959845560909256,102553.30416355119,282.7437764085812,1.2379078328570357
48806,2016020206,-1.5790273834522357,102381.60525231562,286.7586345578598,1.5698092726668065
48806,2016020212,-0.7979376187825933,102186.28019661848,285.6870532012907,1.077573906548931
48806,2016020218,-1.3977976008762405,102251.5444966658,283.17240895120875,1.0959561401383953
48806,2016020300,-1.4009770707459943,102261.36923000622,283.3479441829515,1.316542943211966
48806,2016020306,-1.3776609583677963,101950.4865964476,288.15679308976416,1.5565332150744158
48806,2016020312,-1.3871993679770591,101704.86826293623,286.81986777823516,0.4954698428825637
48806,2016020318,-1.3670627254686152,102042.88587429232,283.8378099459545,1.1245507257220062
48806,2016020400,-1.5016602832882144,102251.07665222102,284.10111279356863,1.402326699962799
48806,2016020406,-1.8567010854107795,102098.0915187768,286.4545095633288,1.045915615367076
48806,2016020412,-1.6765311261247016,101997.27104092596,285.6115322294945,0.7763095227216006
48806,2016020418,-1.7051463549524903,102275.40456334976,284.0133451776972,1.008129912988733
48806,2016020500,-1.5716086204228092,102392.36567454564,283.98476967485533,1.1041260217337123
48806,2016020506,-1.6638132466456843,102173.64839660934,286.27693322424017,1.2634387128424027
48806,2016020512,-1.251541986867542,102106.04487433813,285.89116393587534,0.946855801023852
48806,2016020518,-0.959030758850145,102562.66105244686,285.0502277093869,1.0561279673612227
48806,2016020600,-1.1582775373547487,102670.26527474707,284.50321094070017,1.199100895279278
48806,2016020606,-2.6335515569207497,102575.7606969008,288.9793593501401,1.0663403193553695
48806,2016020612,-0.9145181806735848,102500.20381906824,285.6748065572157,1.199100895279278
48806,2016020618,-1.4454896489225548,102834.0108304213,281.5783041141032,1.5514270390773424
