stationID,time,t2m
48806,2017010100,288.81397438558656
48806,2017010106,288.92710058190653
48806,2017010112,290.3795601382292
48806,2017010118,289.9250352423007
48806,2017010200,289.71494373484927
48806,2017010206,295.35913288695707
48806,2017010212,293.76526558523443
48806,2017010218,291.6178879658033
48806,2017010300,291.6158678551548
48806,2017010306,294.2298910344058
48806,2017010312,293.6299181717802
48806,2017010318,290.25027305672063
48806,2017010400,289.74726550522644
48806,2017010406,294.43796243120863
48806,2017010412,291.42193723289193
48806,2017010418,290.92296990269483
48806,2017010500,289.99775922564925
48806,2017010506,291.50274165883474
48806,2017010512,290.60783264151775
48806,2017010518,290.587631535032
48806,2017010600,290.12300608586065
48806,2017010606,291.6603102894233
48806,2017010612,291.8966632353061
48806,2017010618,290.5492494327092
48806,2017010700,291.0017542179891
48806,2017010706,297.1489509215911
48806,2017010712,295.67629025878267
48806,2017010718,290.48864611325206
48806,2017010800,287.00193513381834
48806,2017010806,298.1367850287424
48806,2017010812,295.59548583283987
48806,2017010818,290.9734726689091
48806,2017010900,288.783672725858
48806,2017010906,295.62376738191983
48806,2017010912,296.0136487370941
48806,2017010918,292.78955214197464
48806,2017011000,292.3713892377204
48806,2017011006,292.1532172876747
48806,2017011012,292.35522835253175
48806,2017011018,292.08049330432607
48806,2017011100,292.16533795156613
48806,2017011106,294.45008309510007
48806,2017011112,294.28241391126863
48806,2017011118,292.68046616695176
48806,2017011200,290.31895681877205
48806,2017011206,290.06846309834924
48806,2017011212,288.1372373183152
48806,2017011218,285.6181593395471
48806,2017011300,285.7413860891099
48806,2017011306,289.39778636302367
48806,2017011312,287.9210854789181
48806,2017011318,286.12924733363553
48806,2017011400,286.2807556322784
48806,2017011406,290.3250171507177
48806,2017011412,289.78968782884635
48806,2017011418,287.7291749673039
48806,2017011500,287.6988733075753
48806,2017011506,291.91888445244035
48806,2017011512,290.3229970400692
48806,2017011518,287.8039190613011
48806,2017011600,287.6221091029296
48806,2017011606,292.84611524013457
48806,2017011612,292.09463407886614
48806,2017011618,287.69685319692667
48806,2017011700,287.97158824513235
48806,2017011706,293.640018725023
48806,2017011712,291.3088110365719
48806,2017011718,288.670546529538
48806,2017011800,288.21804174425813
48806,2017011806,295.8884018768827
48806,2017011812,293.7248633722631
48806,2017011818,287.563525894121
48806,2017011900,287.39787682093817
48806,2017011906,295.641948377757
48806,2017011912,292.00574921032904
48806,2017011918,290.12098597521214
48806,2017012000,290.67045607162345
48806,2017012006,292.19361950064615
48806,2017012012,290.58359131373487
48806,2017012018,288.5655007758123
48806,2017012100,288.81397438558656
48806,2017012106,290.60177230957197
48806,2017012112,288.33722827252376
48806,2017012118,286.2080316489298
48806,2017012200,286.38580138600406
48806,2017012206,291.6744510639633
48806,2017012212,289.05032733146936
48806,2017012218,286.12924733363553
48806,2017012300,286.1312674442841
48806,2017012306,290.71287839524337
48806,2017012312,288.9856837907152
48806,2017012318,285.4706912622013
48806,2017012400,283.68895367016165
48806,2017012406,294.13898605522013
48806,2017012412,290.4623846748206
48806,2017012418,287.5392845663381
48806,2017012500,285.9979401414784
48806,2017012506,293.8844521135001
48806,2017012512,291.56536508894044
48806,2017012518,289.18567474492363
48806,2017012600,288.28874561695807
48806,2017012606,293.0885285179632
48806,2017012612,290.9896335540977
48806,2017012618,285.77774808078414
48806,2017012700,287.0524379000325
48806,2017012706,291.8724219075233
48806,2017012712,289.34526348616083
48806,2017012718,286.95547258890116
48806,2017012800,286.1171266697441
48806,2017012806,297.17925258131964
48806,2017012812,293.1168100670431
48806,2017012818,289.1210312041694
48806,2017012900,286.20601153828125
48806,2017012906,298.80746176406797
48806,2017012912,294.3591781159144
48806,2017012918,289.7230241774436
48806,2017013000,290.36541936368917
48806,2017013006,295.528822181437
48806,2017013012,291.91888445244035
48806,2017013018,289.3513238181065
48806,2017013100,288.755391176778
48806,2017013106,295.11469949847987
48806,2017013112,291.3936556838118
48806,2017013118,287.27060985007824
48806,2017020100,287.8382609423267
48806,2017020106,295.3369116698228
48806,2017020112,292.53905842155183
48806,2017020118,290.04220165991785
48806,2017020200,291.1855842870092
48806,2017020206,295.80961756158837
48806,2017020212,292.16533795156613
48806,2017020218,289.523033223235
48806,2017020300,289.1715339703837
48806,2017020306,295.3651932189028
48806,2017020312,292.25018259880613
48806,2017020318,289.5351538871265
48806,2017020400,288.26652439982377
48806,2017020406,296.6722048085283
48806,2017020412,291.28052948749195
48806,2017020418,288.83821571336944
48806,2017020500,283.9475278331787
48806,2017020506,298.9246281816852
48806,2017020512,292.84005490818885
48806,2017020518,287.917045257621
48806,2017020600,288.01603067940096
48806,2017020606,298.25799166765665
48806,2017020612,297.61963670270814
48806,2017020618,289.7290845093893
48806,2017020700,288.7089286318609
48806,2017020706,298.44788206862233
48806,2017020712,297.870130423131
48806,2017020718,288.698828078618
48806,2017020800,288.9594223522837
48806,2017020806,298.9973521650337
48806,2017020812,293.80364768755726
48806,2017020818,289.10891054027803
48806,2017020900,287.54130467698667
48806,2017020906,290.57551087114064
48806,2017020912,287.7291749673039
48806,2017020918,285.72724531456987
48806,2017021000,285.3878667256099
48806,2017021006,286.1454082188241
48806,2017021012,285.26666008669565
48806,2017021018,284.6788078879614
48806,2017021100,285.00202559173283
48806,2017021106,285.60401856500704
48806,2017021112,285.39190694690706
48806,2017021118,285.2848410825328
48806,2017021200,285.2868611931814
48806,2017021206,287.54736500893245
48806,2017021212,287.8241201677867
48806,2017021218,285.1434333371328
48806,2017021300,285.2767606399385
48806,2017021306,291.7148532769347
48806,2017021312,288.63418453786375
48806,2017021318,285.74744642105566
48806,2017021400,284.4525554953214
48806,2017021406,292.9895430961831
48806,2017021412,290.1836094053178
48806,2017021418,287.2180869732153
48806,2017021500,287.2584891861868
48806,2017021506,292.79359236327167
48806,2017021512,289.4927315635065
48806,2017021518,286.95547258890116
48806,2017021600,285.9050150516441
48806,2017021606,296.71462713214834
48806,2017021612,291.2603283810062
48806,2017021618,288.92710058190653
48806,2017021700,283.74147654702443
48806,2017021706,298.3529368681395
48806,2017021712,293.3551831235745
48806,2017021718,288.92710058190653
48806,2017021800,290.1714887414264
48806,2017021806,295.68437070137696
48806,2017021812,291.68657172785475
48806,2017021818,288.83821571336944
48806,2017021900,286.1009657845555
48806,2017021906,299.15896101691936
48806,2017021912,294.8581454461114
48806,2017021918,291.20174517219766
48806,2017022000,288.70488841056374
48806,2017022006,300.7851500890191
48806,2017022012,295.7065919185113
48806,2017022018,291.49264110559193
48806,2017022100,289.1412323106552
48806,2017022106,302.3022531860961
48806,2017022112,296.17929781027686
48806,2017022118,293.51275175416305
48806,2017022200,288.0826943308038
48806,2017022206,303.8092557299302
48806,2017022212,297.0661263849997
48806,2017022218,291.4057763477033
48806,2017022300,291.24820771711484
48806,2017022306,299.91246228883637
48806,2017022312,293.90263310933733
48806,2017022318,289.12305131481787
48806,2017022400,286.76558218793537
48806,2017022406,290.5189477729806
48806,2017022412,287.91502514697237
48806,2017022418,285.05656857924424
48806,2017022500,284.6788078879614
48806,2017022506,288.20188085906955
48806,2017022512,285.99592003082984
48806,2017022518,284.28488631149014
48806,2017022600,284.12529757025294
48806,2017022606,288.2241020762038
48806,2017022612,287.8806832659467
48806,2017022618,285.6949235441927
48806,2017022700,285.82219051505274
48806,2017022706,292.8521755720803
48806,2017022712,289.69878284966074
48806,2017022718,286.7857832944212
48806,2017022800,286.77366263052966
48806,2017022806,293.9571760968487
48806,2017022812,292.06231230848886
48806,2017022818,288.7129688531581
48806,2017030100,287.9493670279981
48806,2017030106,290.0078597788921
48806,2017030112,288.47055557532946
48806,2017030118,287.34333383342675
48806,2017030200,287.44635947650386
48806,2017030206,290.7936828211863
48806,2017030212,291.4987014375376
48806,2017030218,287.97966868772664
48806,2017030300,286.8746681629583
48806,2017030306,297.8075069930253
48806,2017030312,294.7955220160057
48806,2017030318,288.38369081744094
48806,2017030400,286.72922019626117
48806,2017030406,301.0194829242534
48806,2017030412,300.54677703248774
48806,2017030418,288.7372101809408
48806,2017030500,287.6281694348753
48806,2017030506,303.28402696130166
48806,2017030512,296.76310978771414
48806,2017030518,291.2562881597092
48806,2017030600,291.52496287596904
48806,2017030606,297.4539876295253
48806,2017030612,294.24201169829723
48806,2017030618,291.05831731614916
48806,2017030700,289.8462509270064
48806,2017030706,294.79754212665426
48806,2017030712,292.00170898903184
48806,2017030718,289.58969687463787
48806,2017030800,289.3270824903236
48806,2017030806,290.7815621572948
48806,2017030812,289.904834135815
48806,2017030818,288.4887365711666
48806,2017030900,287.4746410255839
48806,2017030906,293.1006491818545
48806,2017030912,292.5713801919289
48806,2017030918,288.67256664018663
48806,2017031000,288.51499800959806
48806,2017031006,298.40545974500236
48806,2017031012,295.4823596365199
48806,2017031018,291.32699203240907
48806,2017031100,290.12098597521214
48806,2017031106,302.13660411291323
48806,2017031112,297.27217767115394
48806,2017031118,293.30872057865736
48806,2017031200,292.22392116037463
48806,2017031206,303.2092828673045
48806,2017031212,302.29821296479895
48806,2017031218,293.4501283240573
48806,2017031300,291.5189025440233
48806,2017031306,304.34054483050437
48806,2017031312,299.0781565909765
48806,2017031318,292.4784551020946
48806,2017031400,291.1290211888492
48806,2017031406,306.02127689011553
48806,2017031412,299.1165386932994
48806,2017031418,293.6622399421573
48806,2017031500,292.21382060713177
48806,2017031506,300.0478097022907
48806,2017031512,296.678265140474
48806,2017031518,292.1229156279462
48806,2017031600,291.708792944989
48806,2017031606,300.7750495357763
48806,2017031612,296.3146452237312
48806,2017031618,293.4602288773002
48806,2017031700,292.6622851711146
48806,2017031706,299.603385359605
48806,2017031712,293.90667333063436
48806,2017031718,292.54713886414606
48806,2017031800,293.24609714855166
48806,2017031806,299.00745271827657
48806,2017031812,296.1671771463856
48806,2017031818,292.9067185595917
48806,2017031900,292.9531811045088
48806,2017031906,301.8214668517361
48806,2017031912,298.72665733812516
48806,2017031918,292.0441313126518
48806,2017032000,291.5451639824548
48806,2017032006,302.69819487321604
48806,2017032012,297.813567324971
48806,2017032018,293.1026692925032
48806,2017032100,294.07030229316865
48806,2017032106,302.5749681236532
48806,2017032112,297.6822601328139
48806,2017032118,293.9773772033344
48806,2017032200,292.56733997063174
48806,2017032206,301.8457081795189
48806,2017032212,296.8822963159797
48806,2017032218,291.4704198884576
48806,2017032300,291.9512062228175
48806,2017032306,304.0415684545158
48806,2017032312,297.15299114288825
48806,2017032318,291.4562791139176
48806,2017032400,291.35931380278623
48806,2017032406,304.5263950101729
48806,2017032412,298.7407981126652
48806,2017032418,295.599526054137
48806,2017032500,295.15712182209995
48806,2017032506,297.6337774772481
48806,2017032512,292.83197446559456
48806,2017032518,290.49874666649487
48806,2017032600,287.8665424914067
48806,2017032606,292.34714790993746
48806,2017032612,290.6098527521663
48806,2017032618,289.33920315421506
48806,2017032700,288.60186276748664
48806,2017032706,292.7511700396517
48806,2017032712,291.0179151031777
48806,2017032718,287.4746410255839
48806,2017032800,287.8867435978924
48806,2017032806,299.56500325728217
48806,2017032812,294.90662810167714
48806,2017032818,292.08049330432607
48806,2017032900,291.76333593250035
48806,2017032906,299.36905252437083
48806,2017032912,295.0924782813457
48806,2017032918,292.57340030257745
48806,2017033000,291.60172708061475
48806,2017033006,301.43562571785907
48806,2017033012,296.7429086812283
48806,2017033018,292.3734093483688
48806,2017033100,291.97948777189754
48806,2017033106,294.26423291543153
48806,2017033112,292.147156955729
48806,2017033118,290.92094979204626
48806,2017040100,290.7896425998892
48806,2017040106,294.63997349606575
48806,2017040112,291.9835279931947
48806,2017040118,288.6079230994323
48806,2017040200,289.50081200610083
48806,2017040206,296.6883656937169
48806,2017040212,292.17543850480894
48806,2017040218,289.4462690185893
48806,2017040300,289.6018175385293
48806,2017040306,298.6882752358023
48806,2017040312,294.52078696780006
48806,2017040318,290.7896425998892
48806,2017040400,290.6805566248663
48806,2017040406,300.7245467695621
48806,2017040412,297.4560077401739
48806,2017040418,292.801672805866
48806,2017040500,293.2945798041173
48806,2017040506,301.94065338000183
48806,2017040512,300.7770696464249
48806,2017040518,294.25615247283724
48806,2017040600,292.66026506046614
48806,2017040606,303.5910837798845
48806,2017040612,298.3953591917595
48806,2017040618,295.29044912490565
48806,2017040700,293.1147899563945
48806,2017040706,304.00116624154435
48806,2017040712,299.5791440318222
48806,2017040718,295.7894164551027
48806,2017040800,294.30059490710585
48806,2017040806,304.84961271394434
48806,2017040812,304.7627479560557
48806,2017040818,298.48828428159374
48806,2017040900,295.27630835036564
48806,2017040906,306.69195362544116
48806,2017040912,305.06172433204426
48806,2017040918,297.2842983350454
48806,2017041000,295.1490413795057
48806,2017041006,306.64347096987547
48806,2017041012,305.02738245101847
48806,2017041018,298.5286864945652
48806,2017041100,296.20555924870837
48806,2017041106,307.6212045237839
48806,2017041112,304.80315016902716
48806,2017041118,298.0014376152881
48806,2017041200,296.28636367465117
48806,2017041206,295.73285335694266
48806,2017041212,293.112769845746
48806,2017041218,292.07039275108326
48806,2017041300,292.71480804797744
48806,2017041306,295.0338950725371
48806,2017041312,291.47648022040335
48806,2017041318,289.9775581191635
48806,2017041400,291.29467026203184
48806,2017041406,302.02549802724184
48806,2017041412,298.72867744877374
48806,2017041418,293.2763988082802
48806,2017041500,294.48442497612575
48806,2017041506,302.2941727435018
48806,2017041512,298.55090771169944
48806,2017041518,297.27419778180246
48806,2017041600,295.3066100100943
48806,2017041606,303.2678660761132
48806,2017041612,298.4983848348366
48806,2017041618,296.59140038258545
48806,2017041700,295.3389317804713
48806,2017041706,298.4660630644595
48806,2017041712,296.7812907835511
48806,2017041718,294.9288493188114
48806,2017041800,294.17938826819164
48806,2017041806,301.97701537167615
48806,2017041812,297.0641062743511
48806,2017041818,294.6520941599572
48806,2017041900,293.6784008273458
48806,2017041906,302.57698823430167
48806,2017041912,298.5044451667823
48806,2017041918,294.87026611000283
48806,2017042000,294.2864541325658
48806,2017042006,305.05364388945
48806,2017042012,303.58300333729017
48806,2017042018,297.52267139157675
48806,2017042100,295.80961756158837
48806,2017042106,305.3243387163585
48806,2017042112,298.496364724188
48806,2017042118,293.24609714855166
48806,2017042200,291.068417869392
48806,2017042206,296.27828323205694
48806,2017042212,294.57330984466284
48806,2017042218,292.0663525297861
48806,2017042300,290.856306251292
48806,2017042306,295.17126259663996
48806,2017042312,294.36119822656286
48806,2017042318,292.0522117552461
48806,2017042400,291.58758630607474
48806,2017042406,297.21763468364253
48806,2017042412,297.1832928026168
48806,2017042418,293.55315396713445
48806,2017042500,292.78349181002886
48806,2017042506,300.08417169396495
48806,2017042512,299.25996654934795
48806,2017042518,295.4863998578171
48806,2017042600,294.18140837884016
48806,2017042606,303.63956643545015
48806,2017042612,299.4720781674479
48806,2017042618,296.20757935935694
48806,2017042700,295.71669247175413
48806,2017042706,297.50853061703674
48806,2017042712,295.27832846101415
48806,2017042718,292.8966180063488
48806,2017042800,292.28250436918324
48806,2017042806,295.6055863860828
48806,2017042812,293.6137572865916
48806,2017042818,292.19765972194324
48806,2017042900,292.51683720441747
48806,2017042906,300.9204975024734
48806,2017042912,299.189262676648
48806,2017042918,295.953045417637
48806,2017043000,294.06222185057436
48806,2017043006,302.69819487321604
48806,2017043012,300.78919031031626
48806,2017043018,297.08228727018826
48806,2017050100,295.2864089036085
48806,2017050106,305.06576455334135
48806,2017050112,302.71435575840457
48806,2017050118,297.69640090735385
