stationID,time,u10
48806,2015010100,-1.235879778128913
48806,2015010106,-2.6490282838122976
48806,2015010112,-1.4084780688994027
48806,2015010118,-1.7946667444983735
48806,2015010200,-1.4527063809093408
48806,2015010206,-1.6382495434876172
48806,2015010212,-1.8183990094793159
48806,2015010218,-1.6727692016417153
48806,2015010300,-1.0417067010121122
48806,2015010306,-0.5918724056915234
48806,2015010312,-1.6382495434876172
48806,2015010318,-0.2984553113816908
48806,2015010400,-0.9920846924155964
48806,2015010406,1.5397164853240244
48806,2015010412,0.7446856084624559
48806,2015010418,-0.683565247663346
48806,2015010500,-0.5034157816716474
48806,2015010506,2.500873217052189
48806,2015010512,0.8083312281840742
48806,2015010518,-1.9219579839416097
48806,2015010600,-1.7062101204784974
48806,2015010606,0.16000889847742214
48806,2015010612,-2.036304351577059
48806,2015010618,-1.3847458039184604
48806,2015010700,-1.8032966590368984
48806,2015010706,-2.353453710867834
48806,2015010712,-2.848595057515676
48806,2015010718,-2.22076877483802
48806,2015010800,-1.7116038170650754
48806,2015010806,-2.3070679202232647
48806,2015010812,-2.190564073953184
48806,2015010818,-2.112894843106464
48806,2015010900,-1.9338241164320809
48806,2015010906,-2.190564073953184
48806,2015010912,-1.1754703763592418
48806,2015010918,-1.314627748292949
48806,2015011000,-0.7450533887503332
48806,2015011006,-1.250982128571331
48806,2015011012,-1.2229349063211263
48806,2015011018,-0.9661949488000228
48806,2015011100,-0.4786047773733895
48806,2015011106,-1.3728796714279894
48806,2015011112,-0.473211080786812
48806,2015011118,-0.9079430256649828
48806,2015011200,-0.9338327692805558
48806,2015011206,0.2128671250258849
48806,2015011212,-1.2973679192158998
48806,2015011218,-1.533611829708008
48806,2015011300,-1.6673755050551369
48806,2015011306,-0.3912268926708293
48806,2015011312,-0.7170061665001284
48806,2015011318,-2.2919655697808468
48806,2015011400,-1.7439659965845422
48806,2015011406,-1.25853330379254
48806,2015011412,-2.2261624714245976
48806,2015011418,-1.73965103931528
48806,2015011500,-0.921966636790085
48806,2015011506,-0.5551952689027946
48806,2015011512,-1.809769094940792
48806,2015011518,-1.8593911035373072
48806,2015011600,-1.1258483677627258
48806,2015011606,-2.051406702019477
48806,2015011612,-1.197045162705553
48806,2015011618,-1.4117142868513497
48806,2015011700,-0.9381477265498184
48806,2015011706,-2.217532556886073
48806,2015011712,-1.6781628982282937
48806,2015011718,-1.3825883252838294
48806,2015011800,-0.9812972992424408
48806,2015011806,-2.7925006130152674
48806,2015011812,-1.8421312744602585
48806,2015011818,-1.0244468719350632
48806,2015011900,-1.4322103338803451
48806,2015011906,-1.3167852269275802
48806,2015011912,-1.6889502914014485
48806,2015011918,-1.7881943085944798
48806,2015012000,-0.9510925983576052
48806,2015012006,0.020851526543714805
48806,2015012012,-0.5217543500660122
48806,2015012018,-0.4645811662482875
48806,2015012100,-0.6425731536053547
48806,2015012106,-0.8831320213667249
48806,2015012112,-1.5853913169391547
48806,2015012118,-1.7331786034113863
48806,2015012200,-0.8378249700394713
48806,2015012206,0.9215988565022082
48806,2015012212,-0.244518345515913
48806,2015012218,-0.4214315935556647
48806,2015012300,-0.5670614013932656
48806,2015012306,1.5850235366512782
48806,2015012312,-0.2002900335059752
48806,2015012318,-1.2035175986094462
48806,2015012400,-0.3016915293336377
48806,2015012406,3.0456365722965466
48806,2015012412,-0.244518345515913
48806,2015012418,-0.14419558900556595
48806,2015012500,0.2333631720548804
48806,2015012506,1.908645331845945
48806,2015012512,0.7047722537217802
48806,2015012518,-1.7763281761040088
