stationID,time,v10
48806,2019010100,1.3469301399870224
48806,2019010106,1.272718159149362
48806,2019010112,1.3024029514844262
48806,2019010118,1.0296739219060256
48806,2019010200,0.8571310664584662
48806,2019010206,1.4619587102853953
48806,2019010212,1.2504545648980645
48806,2019010218,0.6140868292151294
48806,2019010300,0.7439577956810346
48806,2019010306,1.1270771467554543
48806,2019010312,0.6335674741850152
48806,2019010318,1.2142762242397052
48806,2019010400,0.4304121766419209
48806,2019010406,0.5881126359219484
48806,2019010412,-0.17719841646642065
48806,2019010418,0.2198356810150605
48806,2019010500,0.5779084885567702
48806,2019010506,0.04729282556750092
48806,2019010512,0.8914541075958837
48806,2019010518,0.7458130952019759
48806,2019010600,0.28291586472707153
48806,2019010606,1.2430333668142983
48806,2019010612,-0.2755292910763202
48806,2019010618,0.8951647066377668
48806,2019010700,0.4387610244861577
48806,2019010706,0.7291153995135025
48806,2019010712,0.7857020349022183
48806,2019010718,0.9202112501704772
48806,2019010800,0.6957200081365555
48806,2019010806,2.2198485645899986
48806,2019010812,0.7996167813092796
48806,2019010818,0.8729011123864687
48806,2019010900,0.8580587162189368
48806,2019010906,0.5241048024494668
48806,2019010912,0.7986891315488087
48806,2019010918,0.7717872884951571
48806,2019011000,0.6985029574179678
48806,2019011006,0.9823637841220174
48806,2019011012,0.768076689453274
48806,2019011018,0.35063429724143635
48806,2019011100,0.5445130971798231
48806,2019011106,0.2866264637689546
48806,2019011112,-0.3488136221535095
48806,2019011118,0.5955338340057144
48806,2019011200,0.3617660943670853
48806,2019011206,-0.07515694281463814
48806,2019011212,-1.3516030132223906
48806,2019011218,0.4869988120306366
48806,2019011300,0.056569323172208426
48806,2019011306,-0.5361988737686011
48806,2019011312,-1.8349085384276518
48806,2019011318,0.9294877477751846
48806,2019011400,0.9137177018471818
48806,2019011406,-0.1456583246104151
48806,2019011412,-0.7458477196349906
48806,2019011418,0.7281877497530318
48806,2019011500,0.5612107928682968
48806,2019011506,1.5398812901649384
48806,2019011512,1.021325074061789
48806,2019011518,1.1020306032227445
48806,2019011600,0.5417301478984109
48806,2019011606,0.36640434316943904
48806,2019011612,1.106668852025098
48806,2019011618,1.0361674702293209
48806,2019011700,0.6734564138852575
48806,2019011706,1.5649278336976484
48806,2019011712,1.2300462701677075
48806,2019011718,0.6901541095737309
48806,2019011800,0.4934923603539319
48806,2019011806,1.1493407410067524
48806,2019011812,-0.243061549459844
48806,2019011818,0.4582416694560434
48806,2019011900,0.5788361383172409
48806,2019011906,0.2309674781407095
48806,2019011912,-0.8543827416100684
48806,2019011918,0.3524895967623779
48806,2019012000,0.2189080312545898
48806,2019012006,0.6678905153224329
48806,2019012012,0.4350504254442745
48806,2019012018,0.26714581879906885
48806,2019012100,0.9610278396311902
48806,2019012106,1.2281909706467662
48806,2019012112,1.0500822166363821
48806,2019012118,1.2792117074726574
48806,2019012200,1.1975785285512317
48806,2019012206,1.3422918911846686
48806,2019012212,0.5074071067609931
48806,2019012218,0.9378365956194216
48806,2019012300,0.5630660923892381
48806,2019012306,0.5741978895148871
48806,2019012312,-0.1224670805986463
48806,2019012318,0.7374642473577393
48806,2019012400,0.3775361402950881
48806,2019012406,-1.0352744449018647
48806,2019012412,-2.2569891794418435
48806,2019012418,0.5946061842452437
48806,2019012500,0.6836605612504358
48806,2019012506,-0.1744154671850084
48806,2019012512,0.8302292234048143
48806,2019012518,0.9016582549610621
48806,2019012600,0.6326398244245444
48806,2019012606,1.4962817514228133
48806,2019012612,0.6085209306523051
48806,2019012618,0.7337536483158562
48806,2019012700,0.4331951259233331
48806,2019012706,0.4211356790372134
48806,2019012712,-0.9137523262801964
48806,2019012718,0.9981338300500202
48806,2019012800,0.16510434514728622
48806,2019012806,-0.9072587779569012
48806,2019012812,-1.826559690583415
48806,2019012818,0.7866296846626891
48806,2019012900,0.5148283048447593
48806,2019012906,0.8766117114283518
48806,2019012912,0.4619522684979265
48806,2019012918,0.8636246147817612
48806,2019013000,0.8552757669375246
48806,2019013006,0.4610246187374556
48806,2019013012,-1.542698863879365
48806,2019013018,0.5361642493355865
48806,2019013100,1.2022167773535852
48806,2019013106,0.7374642473577393
48806,2019013112,0.3840296886183834
48806,2019013118,0.6066656311313634
48806,2019020100,-0.5640283665827236
48806,2019020106,0.6335674741850152
48806,2019020112,0.4164974302348596
48806,2019020118,1.0528651659177943
48806,2019020200,0.6818052617294943
48806,2019020206,-1.410044948132048
48806,2019020212,-1.9341670627980216
48806,2019020218,0.4387610244861577
48806,2019020300,-0.3228394288603285
48806,2019020306,-1.4545721366346438
48806,2019020312,-2.192981345969361
48806,2019020318,0.6957200081365555
48806,2019020400,0.916500651128594
48806,2019020406,-0.7068864296952191
48806,2019020412,-1.9703454034563808
48806,2019020418,1.088115856815683
48806,2019020500,0.10295181119574603
48806,2019020506,-1.5705283566934878
48806,2019020512,-1.9425159106422587
48806,2019020518,0.18922323891952567
48806,2019020600,0.12985365424939774
48806,2019020606,-0.7551242172396981
48806,2019020612,-2.0427020847731
48806,2019020618,-1.4582827356765269
48806,2019020700,-1.0612486381950457
48806,2019020706,-1.0464062420275138
48806,2019020712,-2.2133896406997176
48806,2019020718,-1.1836984065771852
48806,2019020800,-0.6039173062829658
48806,2019020806,-1.4861122284906494
48806,2019020812,-2.2569891794418435
48806,2019020818,-1.1558689137630624
48806,2019020900,0.17438084275199373
48806,2019020906,-1.0510444908298675
48806,2019020912,-1.741215912620106
48806,2019020918,0.9192836004100065
48806,2019021000,0.980508484601076
48806,2019021006,0.8691905133445859
48806,2019021012,0.9944232310081372
48806,2019021018,0.7699319889742156
48806,2019021100,0.8172421267582237
48806,2019021106,1.7986955733362775
48806,2019021112,1.3395089419032562
48806,2019021118,0.5992444330475974
48806,2019021200,0.7634384406509203
48806,2019021206,1.2940541036401896
48806,2019021212,1.2782840577121868
48806,2019021218,0.6010997325685389
48806,2019021300,0.44989282161180655
48806,2019021306,-0.6057726058039073
48806,2019021312,-0.35437952071633394
48806,2019021318,0.7411748463996222
48806,2019021400,0.4916370608329903
48806,2019021406,0.41928037951627184
48806,2019021412,0.6168697784965418
48806,2019021418,0.6651075660410208
48806,2019021500,0.6604693172386671
48806,2019021506,0.3218771546668431
48806,2019021512,0.3088900580202526
48806,2019021518,0.7884849841836306
48806,2019021600,0.20777623412894075
48806,2019021606,-0.5399094728104841
48806,2019021612,0.8812499602307056
48806,2019021618,0.6066656311313634
48806,2019021700,-0.7041034804138069
48806,2019021706,1.6280080174096596
48806,2019021712,-1.3070758247197949
48806,2019021718,0.04450987628608871
48806,2019021800,-0.8460338937658316
48806,2019021806,-0.013932058623568607
48806,2019021812,-2.015800241719448
48806,2019021818,-0.7597624660420519
48806,2019021900,-0.7606901158025227
48806,2019021906,-0.484250487182239
48806,2019021912,-1.208744950109895
48806,2019021918,-0.1744154671850084
48806,2019022000,-0.028774454791100523
48806,2019022006,-0.2532656968250221
48806,2019022012,-2.193908995729832
48806,2019022018,-1.1976131529842462
48806,2019022100,-0.8766463358613664
48806,2019022106,-1.208744950109895
48806,2019022112,-2.2764698244117287
48806,2019022118,0.7198389019087951
48806,2019022200,0.4183527297558012
48806,2019022206,1.321883596454312
48806,2019022212,1.113162400348393
48806,2019022218,0.7337536483158562
48806,2019022300,0.6502651698734887
48806,2019022306,0.3497066474809656
48806,2019022312,1.3747596328011449
48806,2019022318,1.1641831371742843
48806,2019022400,1.0630693132829727
48806,2019022406,1.9471195350115973
48806,2019022412,1.9155794431555917
48806,2019022418,1.1669660864556968
48806,2019022500,1.0816223084923875
48806,2019022506,1.7829255274082751
48806,2019022512,1.4461886643573931
48806,2019022518,1.057503414720148
48806,2019022600,0.8339398224466974
48806,2019022606,0.1317089537703392
48806,2019022612,1.2569481132213596
48806,2019022618,0.6428439717897227
48806,2019022700,0.5890402856824193
48806,2019022706,-0.1567901217360641
48806,2019022712,-1.7690454054342284
48806,2019022718,0.5797637880777118
48806,2019022800,0.6233633268198369
48806,2019022806,0.4582416694560434
48806,2019022812,1.0176144750199059
48806,2019022818,1.3905296787291477
48806,2019030100,0.3330089517924921
48806,2019030106,-0.11597353227535112
48806,2019030112,-0.0825781408984041
48806,2019030118,0.31352830682260635
48806,2019030200,0.059352272453620736
48806,2019030206,-0.06866339449134284
48806,2019030212,-1.2588380371753156
48806,2019030218,-0.4601315934099995
48806,2019030300,0.11222830880045354
48806,2019030306,-0.7968684564608819
48806,2019030312,0.37568084077414654
48806,2019030318,0.6808776119690234
48806,2019030400,0.5862573364010069
48806,2019030406,0.6539757689153718
48806,2019030412,0.05100342460938402
48806,2019030418,0.6233633268198369
48806,2019030500,0.4415439737675699
48806,2019030506,-0.6985375818509824
48806,2019030512,-0.9378712200524358
48806,2019030518,0.4350504254442745
48806,2019030600,0.489781761312049
48806,2019030606,-0.9378712200524358
48806,2019030612,1.3645554854359665
48806,2019030618,0.7411748463996222
48806,2019030700,0.5250324522099374
48806,2019030706,0.1567554973030495
48806,2019030712,1.2671522605865375
48806,2019030718,0.9953508807686078
48806,2019030800,1.1456301419648691
48806,2019030806,-0.014859708384039272
48806,2019030812,-0.9239564736453748
48806,2019030818,0.5463683967007646
48806,2019030900,0.7773531870579815
48806,2019030906,-0.14102007580806142
48806,2019030912,-0.9063311281964304
48806,2019030918,1.0120485764570817
48806,2019031000,0.8738287621469396
48806,2019031006,0.9703043372358976
48806,2019031012,1.3005476519634849
48806,2019031018,0.8905264578354131
48806,2019031100,1.034312170708379
48806,2019031106,0.526887751730879
48806,2019031112,1.7421089379475618
48806,2019031118,0.8487822186142293
48806,2019031200,0.9359812960984799
48806,2019031206,0.6242909765803077
48806,2019031212,0.7096347545436168
48806,2019031218,1.0074103276547277
48806,2019031300,0.8756840616678812
48806,2019031306,0.4545310704141603
48806,2019031312,0.2968306111341328
48806,2019031318,1.1029582529832151
48806,2019031400,1.7615895829174475
48806,2019031406,1.4536098624411584
48806,2019031412,1.2912711543587772
48806,2019031418,0.9814361343615464
48806,2019031500,0.5398748483774694
48806,2019031506,1.7560236843546233
48806,2019031512,1.2300462701677075
48806,2019031518,1.0454439678340284
48806,2019031600,1.0176144750199059
48806,2019031606,1.1205835984321593
48806,2019031612,1.0806946587319168
48806,2019031618,1.0166868252594352
48806,2019031700,0.9981338300500202
48806,2019031706,0.3181665556249601
48806,2019031712,0.8348674722071681
48806,2019031718,0.9953508807686078
48806,2019031800,0.6882988100527896
48806,2019031806,1.0352398204688502
48806,2019031812,1.2977647026820724
48806,2019031818,0.6808776119690234
48806,2019031900,0.7485960444833883
48806,2019031906,0.09274766383056776
48806,2019031912,-0.1261776796405294
48806,2019031918,-0.18090901550830368
48806,2019032000,-0.8979822803521937
48806,2019032006,-0.5454753713733085
48806,2019032012,-1.5872260523819612
48806,2019032018,-0.06031454664710612
48806,2019032100,-0.4499274460448213
48806,2019032106,-1.0408403434646891
48806,2019032112,-2.2467850320766654
48806,2019032118,-1.2597656869357865
48806,2019032200,-0.6558656928693278
48806,2019032206,-0.7913025578980574
48806,2019032212,-2.2133896406997176
48806,2019032218,0.3283707029901384
48806,2019032300,0.3385748503553165
48806,2019032306,0.9489683927450704
48806,2019032312,1.6938711504030828
48806,2019032318,1.4276356691479777
48806,2019032400,1.0714181611272091
48806,2019032406,1.4239250701060946
48806,2019032412,1.4545375122016295
48806,2019032418,0.8228080253210484
48806,2019032500,1.1567619390905184
48806,2019032506,1.2875605553168945
48806,2019032512,1.2615863620237129
48806,2019032518,1.009265627175669
48806,2019032600,0.8831052597516471
48806,2019032606,0.415569780474389
48806,2019032612,1.1734596347789918
48806,2019032618,0.7912679334650428
48806,2019032700,0.5983167832871268
48806,2019032706,-0.1651389695803009
48806,2019032712,0.14840664945881274
48806,2019032718,0.03801632796279342
48806,2019032800,0.07419466862115276
48806,2019032806,-1.146592416158355
48806,2019032812,-0.9137523262801964
48806,2019032818,0.2151974322127068
48806,2019032900,0.08996471454915543
48806,2019032906,-0.8451062440053609
48806,2019032912,-2.064038029263927
48806,2019032918,0.823735675081519
48806,2019033000,0.7337536483158562
48806,2019033006,-0.20688320880148464
48806,2019033012,-1.1790601577748312
48806,2019033018,0.6437716215501934
48806,2019033100,1.2198421228025296
48806,2019033106,0.3376472005948459
48806,2019033112,0.97308728651731
48806,2019033118,0.6632522665200793
48806,2019040100,0.8450716195723462
48806,2019040106,1.9684554795024247
48806,2019040112,1.0055550281337862
48806,2019040118,0.4675181670607509
48806,2019040200,0.823735675081519
48806,2019040206,-0.2041002595200724
48806,2019040212,1.0779117094505046
48806,2019040218,0.70128590669938
48806,2019040300,0.3088900580202526
48806,2019040306,0.5677043411915919
48806,2019040312,2.0463780593819685
48806,2019040318,1.2077826759164096
48806,2019040400,-0.06124219640757678
48806,2019040406,-0.18461961455018666
48806,2019040412,-0.13359887772429535
48806,2019040418,0.749523694243859
48806,2019040500,0.7356089478367978
48806,2019040506,1.5426642394463508
48806,2019040512,0.8664075640631737
48806,2019040518,0.4406163240070991
48806,2019040600,0.9239218492123602
48806,2019040606,-0.02691915527015909
48806,2019040612,1.2114932749582927
48806,2019040618,-0.1836919647897159
48806,2019040700,0.3654766934089684
48806,2019040706,-0.5352712240081303
48806,2019040712,0.9035135544820035
48806,2019040718,0.006476236106787936
48806,2019040800,-1.4072619988506356
48806,2019040806,-0.532488274726718
48806,2019040812,-2.487046320038589
48806,2019040818,-0.402617308260813
48806,2019040900,-0.5788707627502555
48806,2019040906,-0.6558656928693278
48806,2019040912,-2.238436184232428
48806,2019040918,-0.23656800113654866
48806,2019041000,-0.03805095239580802
48806,2019041006,0.3589831450856731
48806,2019041012,-1.228225595079781
48806,2019041018,-0.37107721640480745
48806,2019041100,-0.1493689236522981
48806,2019041106,-0.017642657665451592
48806,2019041112,-2.2736868751303163
48806,2019041118,0.7652937401718618
48806,2019041200,0.8562034166979953
48806,2019041206,0.4656628675398093
48806,2019041212,0.4582416694560434
48806,2019041218,0.4387610244861577
48806,2019041300,1.2096379754373512
48806,2019041306,0.9638107889126024
48806,2019041312,0.3014688599364865
48806,2019041318,0.4294845268814502
48806,2019041400,1.1103794510669809
48806,2019041406,0.44989282161180655
48806,2019041412,0.9582448903497778
48806,2019041418,0.6363504234664275
48806,2019041500,0.5278154014913496
48806,2019041506,0.7588001918485665
48806,2019041512,0.6215080272988955
48806,2019041518,0.6242909765803077
48806,2019041600,-0.484250487182239
48806,2019041606,0.019463332753378408
48806,2019041612,1.3524960385498468
48806,2019041618,0.5278154014913496
48806,2019041700,1.0519375161573237
48806,2019041706,-0.06866339449134284
48806,2019041712,1.6159485705235397
48806,2019041718,0.2467375240687123
48806,2019041800,-0.06124219640757678
48806,2019041806,-1.1391712180745888
48806,2019041812,-1.9174693671095484
48806,2019041818,-0.6363850478994421
48806,2019041900,-1.0482615415484553
48806,2019041906,-1.3330500180129756
48806,2019041912,-1.8219214417810607
48806,2019041918,-0.7773878114909961
48806,2019042000,0.08254351646538949
48806,2019042006,-1.019504398973862
48806,2019042012,-1.617838494477496
48806,2019042018,-1.012083200890096
48806,2019042100,-0.6206150019714394
48806,2019042106,-0.4823951876612975
48806,2019042112,2.438773908061095
48806,2019042118,0.26714581879906885
48806,2019042200,-1.052899790350809
48806,2019042206,-0.20131731023866006
48806,2019042212,0.6790223124480821
48806,2019042218,-0.1558624719755934
48806,2019042300,-1.2736804333428475
48806,2019042306,-1.1141246745418785
48806,2019042312,1.1957232290302902
48806,2019042318,-1.3256288199292097
48806,2019042400,-0.8172767511912384
48806,2019042406,-1.4545721366346438
48806,2019042412,-1.487967528011591
48806,2019042418,-0.9452924181362021
48806,2019042500,-0.5092970307149493
48806,2019042506,-0.5417647723314255
48806,2019042512,1.5435918892068214
48806,2019042518,0.3654766934089684
48806,2019042600,-0.1104076337125266
48806,2019042606,-0.03712330263533736
48806,2019042612,0.7077794550226753
48806,2019042618,0.5398748483774694
48806,2019042700,0.09831356239339227
48806,2019042706,0.26992876808048105
48806,2019042712,0.09274766383056776
48806,2019042718,0.3933061862230909
48806,2019042800,-0.5241394268824813
48806,2019042806,0.05193107436985467
48806,2019042812,0.508334756521464
48806,2019042818,0.04822047532797169
48806,2019042900,-0.15029657341276886
48806,2019042906,-0.9239564736453748
48806,2019042912,-2.218027889502072
48806,2019042918,-0.07701224233557957
48806,2019043000,0.6808776119690234
48806,2019043006,0.508334756521464
48806,2019043012,0.3562001958042609
48806,2019043018,0.6317121746640737
48806,2019050100,0.9044412042424744
48806,2019050106,1.1762425840604045
48806,2019050112,1.1187282989112175
48806,2019050118,0.5472960464612355
48806,2019050200,1.2114932749582927
48806,2019050206,0.8766117114283518
48806,2019050212,1.6409951140562502
48806,2019050218,0.8330121726862265
48806,2019050300,1.0241080233432012
48806,2019050306,1.2142762242397052
48806,2019050312,0.9972061802895492
48806,2019050318,0.7467407449624468
48806,2019050400,-0.047327450000515525
48806,2019050406,0.03523337868138121
48806,2019050412,-0.3553071704768047
48806,2019050418,0.7272600999925609
48806,2019050500,-0.3302606269440945
48806,2019050506,-0.923028823884904
48806,2019050512,1.1344983448392203
48806,2019050518,0.5417301478984109
48806,2019050600,0.21798038149411905
48806,2019050606,-0.07886754185652113
48806,2019050612,0.37568084077414654
48806,2019050618,0.4869988120306366
48806,2019050700,1.192012629988407
48806,2019050706,0.7235495009506779
48806,2019050712,1.5519407370510585
48806,2019050718,0.34135779963672885
48806,2019050800,0.13356425329128074
48806,2019050806,1.6215144690863643
48806,2019050812,1.7782872786059214
48806,2019050818,0.6029550320894805
48806,2019050900,1.4415504155550392
48806,2019050906,0.6641799162805501
48806,2019050912,1.4860776040576351
48806,2019050918,0.8738287621469396
48806,2019051000,0.8469269190932878
48806,2019051006,1.1474854414858109
48806,2019051012,1.2894158548378358
48806,2019051018,0.526887751730879
48806,2019051100,0.415569780474389
48806,2019051106,-0.08165049113793332
48806,2019051112,0.5120453555633468
48806,2019051118,0.5101900560424053
48806,2019051200,-0.2987205350880889
48806,2019051206,0.4832882129887537
48806,2019051212,0.8098209286744578
48806,2019051218,0.6716011143643159
48806,2019051300,0.7448854454415053
48806,2019051306,0.3719702417322637
48806,2019051312,0.9452577937031874
48806,2019051318,0.4795776139468706
48806,2019051400,-0.35437952071633394
48806,2019051406,-0.5352712240081303
48806,2019051412,1.2346845189700617
48806,2019051418,1.0788393592109755
48806,2019051500,0.06770112029785746
48806,2019051506,-0.11226293323346814
48806,2019051512,0.7560172425671543
48806,2019051518,-0.3747878154466905
48806,2019051600,-0.027846805030629862
48806,2019051606,-0.011149109342156294
48806,2019051612,0.5723425899939456
48806,2019051618,-0.2115214576038384
48806,2019051700,-0.837685045921595
48806,2019051706,-0.9221011741244332
48806,2019051712,-1.07887398364399
48806,2019051718,0.7801361363393937
48806,2019051800,-0.5297053254453058
48806,2019051806,-0.05196569880286928
48806,2019051812,0.9276324482542432
48806,2019051818,0.9081518032843574
48806,2019051900,-0.2912993370043229
48806,2019051906,-0.3191288298184454
48806,2019051912,-0.4944546345474172
48806,2019051918,0.619652727777954
48806,2019052000,0.31631125610401856
48806,2019052006,0.16788729442869854
48806,2019052012,1.5018476499856377
48806,2019052018,0.9795808348406052
48806,2019052100,1.2189144730420591
48806,2019052106,1.4211421208246822
48806,2019052112,1.853426909204052
48806,2019052118,-0.4777569388589438
48806,2019052200,0.3487789977204948
48806,2019052206,0.879394660709764
48806,2019052212,0.5111177058028762
48806,2019052218,0.7309706990344441
48806,2019052300,0.4025826838277984
48806,2019052306,0.5547172445450015
48806,2019052312,0.3803190895765003
48806,2019052318,0.20777623412894075
48806,2019052400,-0.013004408863097838
48806,2019052406,-0.08165049113793332
48806,2019052412,0.9786531850801344
48806,2019052418,-0.0668080949704013
48806,2019052500,-0.7653283646048764
48806,2019052506,0.03152277963949823
48806,2019052512,0.5389471986169987
48806,2019052518,0.4062932828696815
48806,2019052600,-1.0872228314882268
48806,2019052606,-0.1076246844311144
48806,2019052612,0.005548586346317164
48806,2019052618,-0.5232117771220105
48806,2019052700,-0.4703357407751778
48806,2019052706,-0.3608730690396293
