stationID,time,msl
48806,2015010100,102409.84752243145
48806,2015010106,102178.90732627074
48806,2015010112,102224.69527661637
48806,2015010118,102379.6185843392
48806,2015010200,102429.40742354996
48806,2015010206,102041.76574683748
48806,2015010212,101999.53414214977
48806,2015010218,102179.79641268523
48806,2015010300,102236.4756716082
48806,2015010306,101816.16006916363
48806,2015010312,101565.21542867717
48806,2015010318,101524.09518200754
48806,2015010400,101459.63641695787
48806,2015010406,101109.78091286069
48806,2015010412,100983.08609879756
48806,2015010418,101122.00585105976
48806,2015010500,101153.12387556653
48806,2015010506,100899.28970423303
48806,2015010512,100924.406395442
48806,2015010518,101157.79157924252
48806,2015010600,101369.83868909557
48806,2015010606,101105.3354807883
48806,2015010612,101165.12654216195
48806,2015010618,101478.97404647275
48806,2015010700,101635.89779862817
48806,2015010706,101667.68263794576
48806,2015010712,101921.51680927927
48806,2015010718,102157.34698071962
48806,2015010800,102250.2565110326
48806,2015010806,102195.79996814582
48806,2015010812,102195.79996814582
48806,2015010818,102298.71172062168
48806,2015010900,102252.70149867242
48806,2015010906,102182.46367192864
48806,2015010912,102396.28895461066
48806,2015010918,102408.29162120614
48806,2015011000,102419.40520138707
48806,2015011006,102299.60080703617
48806,2015011012,102389.84307810568
48806,2015011018,102306.26895514474
48806,2015011100,102390.0653497093
48806,2015011106,102138.23162280837
48806,2015011112,102287.15359723344
48806,2015011118,102397.40031262877
48806,2015011200,102562.32584251446
48806,2015011206,102205.13537549783
48806,2015011212,102183.57502994676
48806,2015011218,102315.82663410038
48806,2015011300,102520.538781034
48806,2015011306,102117.11582046447
48806,2015011312,101998.42278413166
48806,2015011318,102246.47789377108
48806,2015011400,102442.74371976712
48806,2015011406,102148.90065978213
48806,2015011412,102106.22451188714
48806,2015011418,102244.47744933848
48806,2015011500,102334.49744880444
48806,2015011506,101961.08115472358
48806,2015011512,101847.05582206674
48806,2015011518,102096.6668329315
48806,2015011600,102277.3736466742
48806,2015011606,102116.22673405004
48806,2015011612,102169.12737571148
48806,2015011618,102316.49344891123
48806,2015011700,102360.94776963514
48806,2015011706,102119.78307970794
48806,2015011712,102150.90110421467
48806,2015011718,102276.70683186334
48806,2015011800,102333.16381918274
48806,2015011806,102120.00535131156
48806,2015011812,102192.24362248788
48806,2015011818,102309.3807575954
48806,2015011900,102307.38031316284
