stationID,time,u10
48806,2017010100,-0.454315099861276
48806,2017010106,0.264066057163143
48806,2017010112,-0.6777650527729411
48806,2017010118,-0.44596183059355
48806,2017010200,-0.02829836720726009
48806,2017010206,-0.5963206774126145
48806,2017010212,-1.0348673139682192
48806,2017010218,-0.9304514481216466
48806,2017010300,-0.8312563755674026
48806,2017010306,-2.051877847313836
48806,2017010312,-1.358556498092594
48806,2017010318,-1.0265140447004932
48806,2017010400,-0.6495727689943664
48806,2017010406,-1.236389935052104
48806,2017010412,0.10953057571021584
48806,2017010418,-0.6934274326499269
48806,2017010500,-0.8970383710507434
48806,2017010506,0.3622169710589211
48806,2017010512,-0.20998197378029607
48806,2017010518,0.27241932643086897
48806,2017010600,0.0990889891255584
48806,2017010606,0.37996766825283856
48806,2017010612,-0.317530315602266
48806,2017010618,0.1011773064424899
48806,2017010700,0.3361130045972782
48806,2017010706,1.5452487311005878
48806,2017010712,0.7589972612758966
48806,2017010718,0.12519295558720156
48806,2017010800,-0.1316700743953667
48806,2017010806,0.7934544970052657
48806,2017010812,-0.5597751243663139
48806,2017010818,-1.6352585425860109
48806,2017010900,-0.7174430817946386
48806,2017010906,0.3559520191081269
48806,2017010912,-1.6289935906352166
48806,2017010918,-1.2144626032243238
48806,2017011000,-0.9116565922692637
48806,2017011006,-1.2259483484674467
48806,2017011012,-1.0202490927496988
48806,2017011018,-0.8646694526383059
48806,2017011100,-0.8813759911737574
48806,2017011106,-1.0505296938452051
48806,2017011112,-0.981615222386467
48806,2017011118,-1.7020846967278174
48806,2017011200,-2.093644193652465
48806,2017011206,-1.5924480375889165
48806,2017011212,-1.8503552262299503
48806,2017011218,-1.6780690475831057
48806,2017011300,-1.3376733249232793
48806,2017011306,-1.4201618589420717
48806,2017011312,-1.4065877963820173
48806,2017011318,-1.25205231492909
48806,2017011400,-0.7717393320348563
48806,2017011406,-0.8615369766629087
48806,2017011412,-1.0599271217713966
48806,2017011418,-0.9774385877526042
48806,2017011500,-1.0661920737221908
48806,2017011506,-1.6300377492936824
48806,2017011512,-1.1121350546946829
48806,2017011518,-1.3261875796801563
48806,2017011600,-1.5663440711272731
48806,2017011606,-0.14002334366309266
48806,2017011612,-0.4553592585197417
48806,2017011618,-1.4201618589420717
48806,2017011700,-1.2269925071259125
48806,2017011706,-0.735193778988556
48806,2017011712,-1.6958197447770231
48806,2017011718,-1.3888370991880998
48806,2017011800,-0.5221854126615479
48806,2017011806,0.16278266729196764
48806,2017011812,-0.7122222885023101
48806,2017011818,-1.7261003458725293
48806,2017011900,-0.4971256048583706
48806,2017011906,-0.5368036338800681
48806,2017011912,-2.152117078526545
48806,2017011918,-1.4138969069912772
48806,2017012000,-1.6112428934412997
48806,2017012006,-2.3745228727797443
48806,2017012012,-1.8044122452574585
48806,2017012018,-2.027862198169124
48806,2017012100,-1.6718040956323117
48806,2017012106,-2.288901862785555
48806,2017012112,-1.9130047457378945
48806,2017012118,-1.5736531817365331
48806,2017012200,-0.8490070727613199
48806,2017012206,-1.699996379410886
48806,2017012212,-1.1246649585962714
48806,2017012218,-1.6216844800259569
48806,2017012300,-1.1967119060304066
48806,2017012306,-1.66971577831538
48806,2017012312,-1.319922627729362
48806,2017012318,-1.7678666922111583
48806,2017012400,-1.0171166167743018
48806,2017012406,-1.2645822188306786
48806,2017012412,-2.3661696035120188
48806,2017012418,-1.2155067618827895
48806,2017012500,-0.7978432984964995
48806,2017012506,-1.1110908960362171
48806,2017012512,-1.6383910185614083
48806,2017012518,-1.236389935052104
48806,2017012600,-1.3700422433357171
48806,2017012606,-0.7445912069147474
48806,2017012612,-1.7281886631894603
48806,2017012618,-1.7897940240389385
48806,2017012700,-1.1852261607872836
48806,2017012706,-1.4734139505238235
48806,2017012712,-1.7125262833124748
48806,2017012718,-2.114527366821779
48806,2017012800,-0.5555984897324513
48806,2017012806,1.446053658546344
48806,2017012812,0.17531257119355634
48806,2017012818,-1.1131792133531484
48806,2017012900,-0.6192921678988604
48806,2017012906,2.240658397638761
48806,2017012912,0.3549078604496612
48806,2017012918,-1.9025631591532368
48806,2017013000,-0.9743061117772068
48806,2017013006,-1.076633660306848
48806,2017013012,-2.319182463881061
48806,2017013018,-1.2395224110275012
48806,2017013100,-1.7845732307466098
48806,2017013106,-0.9575995732417554
48806,2017013112,-1.4848996957669467
48806,2017013118,-1.7323652978233235
48806,2017020100,-1.062015439088328
48806,2017020106,-1.1445039731071205
48806,2017020112,-2.0059348663413434
48806,2017020118,-1.0682803910391223
48806,2017020200,-1.1539014010333115
48806,2017020206,-1.0609712804298623
48806,2017020212,-1.613331210758231
48806,2017020218,-1.6979080620939546
48806,2017020300,-1.062015439088328
48806,2017020306,0.455147091662371
48806,2017020312,-1.6352585425860109
48806,2017020318,0.021821248399094717
48806,2017020400,0.8581923338301409
48806,2017020406,2.480814889085877
48806,2017020412,1.6423554863379002
48806,2017020418,0.1941074270459396
48806,2017020500,-0.2319093056080763
48806,2017020506,0.9124885840703584
48806,2017020512,0.1408553354641875
48806,2017020518,-2.06545190987389
48806,2017020600,-1.8670617647654015
48806,2017020606,0.5240615631211087
48806,2017020612,-1.3522915461417997
48806,2017020618,-1.7490718363587752
48806,2017020700,-1.1277974345716686
48806,2017020706,-0.4845957009567818
48806,2017020712,-0.7205755577700358
48806,2017020718,-1.6049779414905048
48806,2017020800,-1.2081976512735295
48806,2017020806,-1.0411322659190134
48806,2017020812,-2.7044770088549144
48806,2017020818,-2.4611880414324
48806,2017020900,-2.5248817195988087
48806,2017020906,-2.36094881021969
48806,2017020912,-1.95790356805192
48806,2017020918,-1.8357370050114303
48806,2017021000,-2.406891791192182
48806,2017021006,-2.3703462381458817
48806,2017021012,-1.6216844800259569
48806,2017021018,-1.8096330385497872
48806,2017021100,-2.174044410354325
48806,2017021106,-2.2387822471792003
48806,2017021112,-1.2395224110275012
48806,2017021118,-0.9826593810449328
48806,2017021200,-1.3063485651693076
48806,2017021206,-1.3940578924804286
48806,2017021212,0.5428564189734917
48806,2017021218,-1.2833770746830615
48806,2017021300,-0.9878801743372614
48806,2017021306,-1.294862819926185
48806,2017021312,-1.4034553204066202
48806,2017021318,-2.064407751215424
48806,2017021400,-1.2833770746830615
48806,2017021406,-2.1855301555974482
48806,2017021412,-2.4006268392413874
48806,2017021418,-1.5151802968624526
48806,2017021500,-1.5475492152748902
48806,2017021506,-1.4546190946714406
48806,2017021512,-1.4347800801605919
48806,2017021518,-1.8952540485439768
48806,2017021600,-0.4219461814488383
48806,2017021606,2.313749503731362
48806,2017021612,0.4937809620256026
48806,2017021618,-0.7529444761824733
48806,2017021700,-1.1215324826208741
48806,2017021706,0.4279989665422619
48806,2017021712,-2.1792652036466538
48806,2017021718,-1.5057828689362611
48806,2017021800,-1.2332574590767071
48806,2017021806,-1.2040210166396663
48806,2017021812,-1.6436118118537368
48806,2017021818,-2.254444627056186
48806,2017021900,-0.6923832739914612
48806,2017021906,2.798239121259458
48806,2017021912,-0.11496353585991526
48806,2017021918,-0.7017807019176527
48806,2017022000,-0.4198578641319069
48806,2017022006,3.2555806136674463
48806,2017022012,1.0158602912584649
48806,2017022018,-1.582006451004259
48806,2017022100,-0.8824201498322232
48806,2017022106,2.47037330250122
48806,2017022112,1.701872529870447
48806,2017022118,-1.2635380601722128
48806,2017022200,-1.3522915461417997
48806,2017022206,2.359692484703854
48806,2017022212,1.7603454147445274
48806,2017022218,-1.836781163669896
48806,2017022300,-1.6018454655151078
48806,2017022306,-2.21685491535142
48806,2017022312,-2.8725865528678955
48806,2017022318,-2.848570903723184
48806,2017022400,-2.623032633494587
48806,2017022406,-2.681505518368668
48806,2017022412,-2.77130316299672
48806,2017022418,-2.2680186896162406
48806,2017022500,-1.9537269334180567
48806,2017022506,-2.354683858268896
48806,2017022512,-2.1970159008405714
48806,2017022518,-2.2732394829085694
48806,2017022600,-2.266974530957775
48806,2017022606,-2.08737924170167
48806,2017022612,-1.7772641201373496
48806,2017022618,-1.555902484542616
48806,2017022700,-1.4243384935759345
48806,2017022706,-1.8106771972082527
48806,2017022712,-1.5465050566164245
48806,2017022718,-1.5496375325918217
48806,2017022800,-1.305304406510842
48806,2017022806,-1.0202490927496988
48806,2017022812,-1.6550975570968598
48806,2017022818,-1.6561417157553255
48806,2017030100,-1.6718040956323117
48806,2017030106,-2.035171308778384
48806,2017030112,-1.6008013068566418
48806,2017030118,-0.9732619531187412
48806,2017030200,-1.161210511642572
48806,2017030206,-1.6718040956323117
48806,2017030212,-0.43447608535042703
48806,2017030218,-1.7323652978233235
48806,2017030300,-0.837521327518197
48806,2017030306,1.9315874347329065
48806,2017030312,-0.6558377209451608
48806,2017030318,-2.083202607067807
48806,2017030400,-0.8521395487367172
48806,2017030406,2.4056354656763457
48806,2017030412,0.2713751677724032
48806,2017030418,-2.132278064015696
48806,2017030500,-0.9356722414139752
48806,2017030506,3.1219283053838325
48806,2017030512,0.2953908169171149
48806,2017030518,-1.7866615480635413
48806,2017030600,-1.7240120285555978
48806,2017030606,-2.725360182024228
48806,2017030612,-2.628253426786916
48806,2017030618,-2.133322222674162
48806,2017030700,-1.7772641201373496
48806,2017030706,-2.030994674144521
48806,2017030712,-2.43195159899536
48806,2017030718,-1.9641685200027144
48806,2017030800,-1.768910850869624
48806,2017030806,-1.5329309940563702
48806,2017030812,-2.2732394829085694
48806,2017030818,-1.9996699143905488
48806,2017030900,-1.517268614179384
48806,2017030906,-1.6154195280751622
48806,2017030912,-1.832604529036033
48806,2017030918,-1.224904189808981
48806,2017031000,-0.7905341878872394
48806,2017031006,1.741550558892144
48806,2017031012,0.3225389420372238
48806,2017031018,0.0030263925467117767
48806,2017031100,-0.4939931288829733
48806,2017031106,1.1996322151484329
48806,2017031112,-2.3170941465641297
48806,2017031118,-1.491164647717741
48806,2017031200,-1.11526753067008
48806,2017031206,1.6204281545101202
48806,2017031212,0.006158868522109007
48806,2017031218,-2.17300025169586
48806,2017031300,-0.3770473591348121
48806,2017031306,3.32031845049232
48806,2017031312,0.983491372846028
48806,2017031318,0.3945858894713588
48806,2017031400,-0.784269235936445
48806,2017031406,1.5264538752482049
48806,2017031412,-3.3497670597867324
48806,2017031418,-2.3828761420474702
48806,2017031500,-1.9714776306119743
48806,2017031506,0.08029413327317547
48806,2017031512,-2.4423931855800167
48806,2017031518,-1.7490718363587752
48806,2017031600,-1.5454608979579587
48806,2017031606,-0.5378477925385339
48806,2017031612,-2.7326692926334895
48806,2017031618,-1.8900332552516481
48806,2017031700,-1.4316476041851949
48806,2017031706,-1.6008013068566418
48806,2017031712,-2.294122656077884
48806,2017031718,-1.9746101065873718
48806,2017031800,-1.1810495261534206
48806,2017031806,1.0492733683293685
48806,2017031812,-1.2457873629782956
48806,2017031818,-1.4065877963820173
48806,2017031900,0.04166026290994362
48806,2017031906,0.3528195431327297
48806,2017031912,-0.6506169276528322
48806,2017031918,-1.0494855351867391
48806,2017032000,-0.8458745967859228
48806,2017032006,0.5115316592195198
48806,2017032012,-1.646744287829134
48806,2017032018,-1.840957798303759
48806,2017032100,-1.1361507038393943
48806,2017032106,0.1408553354641875
48806,2017032112,-1.7866615480635413
48806,2017032118,-0.9189657028785236
48806,2017032200,0.9814030555290963
48806,2017032206,2.2813805853189244
48806,2017032212,0.1941074270459396
48806,2017032218,-2.152117078526545
48806,2017032300,-0.9220981788539208
48806,2017032306,1.548381207075985
48806,2017032312,0.845662429928552
48806,2017032318,-2.1761327276712565
48806,2017032400,-1.2969511372431162
48806,2017032406,1.7499038281598702
48806,2017032412,-1.9568594093934544
48806,2017032418,-1.4473099840621806
48806,2017032500,-1.391969575163497
48806,2017032506,-3.113787202973478
48806,2017032512,-2.8819839807940872
48806,2017032518,-2.2022366941329
48806,2017032600,-1.7584692642849666
48806,2017032606,-2.239826405837666
48806,2017032612,-1.9098722697624968
48806,2017032618,-1.331408372972485
48806,2017032700,-1.3366291662648138
48806,2017032706,-1.952682774759592
48806,2017032712,-1.1424156557901888
48806,2017032718,-1.4379125561359891
48806,2017032800,-0.5294945232708081
48806,2017032806,2.097608661428956
48806,2017032812,0.07716165729777824
48806,2017032818,-1.9349320775656744
48806,2017032900,0.27241932643086897
48806,2017032906,0.8080727182237857
48806,2017032912,-1.1894027954211464
48806,2017032918,-1.3449824355325397
48806,2017033000,-0.18909880061098167
48806,2017033006,1.1693516140529268
48806,2017033012,-1.5726090230780676
48806,2017033018,-1.4379125561359891
48806,2017033100,0.5814902893367238
48806,2017033106,-2.628253426786916
48806,2017033112,-1.4859438544254124
48806,2017033118,-0.9461138279986324
48806,2017040100,-1.1016934681100254
48806,2017040106,-2.4664088347247284
48806,2017040112,-1.0108516648235075
48806,2017040118,-1.25205231492909
48806,2017040200,-1.2416107283444326
48806,2017040206,-1.1956677473719408
48806,2017040212,-1.66971577831538
48806,2017040218,-1.4400008734529204
48806,2017040300,-0.6224246438742577
48806,2017040306,0.8884729349256466
48806,2017040312,-1.6331702252690796
48806,2017040318,-1.4577515706468378
48806,2017040400,-0.2788964452390341
48806,2017040406,1.9159250548559197
48806,2017040412,-1.3491590701664022
48806,2017040418,-0.2381742575588708
48806,2017040500,0.7475115160327739
48806,2017040506,1.8125533476678133
48806,2017040512,-1.23743409371057
48806,2017040518,-1.624816956001354
48806,2017040600,-0.5232295713200137
48806,2017040606,2.7648260441885544
48806,2017040612,0.8080727182237857
48806,2017040618,-1.4065877963820173
48806,2017040700,-0.37391488315941496
48806,2017040706,2.164434815570763
48806,2017040712,-0.12749343976150396
48806,2017040718,-1.5934921962473818
48806,2017040800,-0.3164861569438002
48806,2017040806,2.8974341938137016
48806,2017040812,-0.3843564697440722
48806,2017040818,-0.4083721188887839
48806,2017040900,0.4415730291023163
48806,2017040906,3.923842155085509
