stationID,time,u10
48806,2013010100,-1.262758945000977
48806,2013010106,-0.7602172502766229
48806,2013010112,-0.5078725958744366
48806,2013010118,-0.8182028304371253
48806,2013010200,-0.7333720742763903
48806,2013010206,0.3855348614133041
48806,2013010212,-1.8018100790856475
48806,2013010218,-1.8640908874061868
48806,2013010300,-1.6095986189239817
48806,2013010306,-2.589984446452476
48806,2013010312,-2.9110527514152578
48806,2013010318,-1.977914433647173
48806,2013010400,-1.7491935341251916
48806,2013010406,-1.810400535405721
48806,2013010412,-1.517251213483182
48806,2013010418,-1.2820874717211446
48806,2013010500,-1.3572539645217958
48806,2013010506,-1.514029792363154
48806,2013010512,-1.6106724259639913
48806,2013010518,-1.4345680714024656
48806,2013010600,-1.8050315002056752
48806,2013010606,-1.6611413568444289
48806,2013010612,-1.2863826998811816
48806,2013010618,-0.781693391076809
48806,2013010700,-1.5784582147637125
48806,2013010706,-1.2928255421212376
48806,2013010712,-1.6933555680447077
48806,2013010718,-1.287456506921191
48806,2013010800,-1.6171152682040468
48806,2013010806,-1.0641046425992555
48806,2013010812,-2.4707918650114435
48806,2013010818,-2.078852295408048
48806,2013010900,-1.942478801326866
48806,2013010906,-2.42998719749109
48806,2013010912,-2.035900013807676
48806,2013010918,-1.7610054115652938
48806,2013011000,-1.8651646944461964
48806,2013011006,-2.1099926995683176
48806,2013011012,-1.2831612787611535
48806,2013011018,-1.8222124128458241
48806,2013011100,-1.3969848250021395
48806,2013011106,-2.0605975757278894
48806,2013011112,-2.3870349158907183
48806,2013011118,-1.7008722173247728
48806,2013011200,-1.3862467546020472
48806,2013011206,-1.1832972240402886
48806,2013011212,-0.4327061030737853
48806,2013011218,-0.3843847862733667
48806,2013011300,-0.3908276285134225
48806,2013011306,1.5108846393430542
48806,2013011312,1.867388576626143
48806,2013011318,-1.2219542774806236
48806,2013011400,-1.3540325434017677
48806,2013011406,-0.7688077065966974
48806,2013011412,-2.2807280189297967
48806,2013011418,-1.2283971197206789
48806,2013011500,-1.3636968067618516
48806,2013011506,-0.5980723872352179
48806,2013011512,-1.0694736777993024
48806,2013011518,-1.4517489840426143
48806,2013011600,-1.294973156201256
48806,2013011606,0.0408428015703175
48806,2013011612,-1.654698514604373
48806,2013011618,-1.4700037037227731
48806,2013011700,-1.4163133517223074
48806,2013011706,-1.7202007440449405
48806,2013011712,-2.3977729862908106
48806,2013011718,-1.9607335210070245
48806,2013011800,-1.79751485092561
48806,2013011806,-1.6890603398846704
48806,2013011812,-0.997528606118679
48806,2013011818,-1.0995402749195629
48806,2013011900,-0.9105502358779254
48806,2013011906,0.13533782109113626
48806,2013011912,0.15466634781130373
48806,2013011918,-1.6020819696439168
48806,2013012000,-0.6045152294752739
48806,2013012006,2.625496346872711
48806,2013012012,0.2319804546919735
48806,2013012018,-1.5591296880435448
48806,2013012100,-1.1628948902801115
48806,2013012106,0.6024438834951835
48806,2013012112,-1.8136219565257496
48806,2013012118,-1.1983305226004188
48806,2013012200,-0.6109580717153297
48806,2013012206,0.632510480615444
48806,2013012212,-1.7416768848451265
48806,2013012218,-1.1585996621200745
48806,2013012300,-0.9062550077178884
48806,2013012306,-0.092309271390836
48806,2013012312,-1.6622151638844378
48806,2013012318,-1.1757805747602237
48806,2013012400,-0.8955169373177951
48806,2013012406,1.4979989548629429
48806,2013012412,-2.5491797789321238
48806,2013012418,-1.8834194141263545
48806,2013012500,-2.118583155888392
48806,2013012506,-2.0283833645276106
48806,2013012512,-1.6976507962047451
48806,2013012518,-1.2853088928411724
48806,2013012600,-0.8998121654778324
48806,2013012606,-0.7978004966769485
48806,2013012612,-2.047711891247778
48806,2013012618,-1.6879865328446613
48806,2013012700,-1.3937634038821125
48806,2013012706,-1.595639127403861
48806,2013012712,-1.4871846163629214
48806,2013012718,-1.039407080679042
48806,2013012800,-0.6313604054755065
48806,2013012806,-0.9846429216385674
48806,2013012812,-1.3604753856418237
48806,2013012818,-0.8375313571572928
48806,2013012900,-0.9706834301184464
48806,2013012906,-0.7548482150765764
48806,2013012912,-1.7384554637250984
48806,2013012918,-1.174706767720214
48806,2013013000,-1.1994043296404282
48806,2013013006,-0.3800895581133295
48806,2013013012,-1.8361719043659448
48806,2013013018,-1.6031557766839262
48806,2013013100,-1.2820874717211446
48806,2013013106,0.4757346527740856
48806,2013013112,-0.8965907443578045
48806,2013013118,-0.2651922048323341
48806,2013020100,0.2588256306922061
48806,2013020106,1.6751771164644775
48806,2013020112,-0.30921829347271546
48806,2013020118,-0.7011578630761113
48806,2013020200,-0.968535816038428
48806,2013020206,-0.8106861811570601
48806,2013020212,-1.5516130387634797
48806,2013020218,-0.9610191667583629
48806,2013020300,-0.26089697667229683
48806,2013020306,1.0448523839790165
48806,2013020312,0.5283511977345414
48806,2013020318,-0.16103292195143148
48806,2013020400,0.431708564133704
