stationID,time,msl
48806,2018010100,101852.38954229168
48806,2018010106,101669.94759033617
48806,2018010112,101700.47669876246
48806,2018010118,101785.95820235608
48806,2018010200,101697.05743861868
48806,2018010206,101564.92745734977
48806,2018010212,101518.52321254175
48806,2018010218,101743.70591629409
48806,2018010300,101671.90145327542
48806,2018010306,101502.15961042527
48806,2018010312,101527.80406150335
48806,2018010318,101574.69677204614
48806,2018010400,101568.83518322832
48806,2018010406,101375.15851937194
48806,2018010412,101316.05416545863
48806,2018010418,101449.89377679948
48806,2018010500,101415.21270962725
48806,2018010506,101290.89818011537
48806,2018010512,101205.90514225657
48806,2018010518,101205.90514225657
48806,2018010600,101214.94175835076
48806,2018010606,101169.27021214504
48806,2018010612,101132.14681629867
48806,2018010618,101198.08969049943
48806,2018010700,101209.81286813514
48806,2018010706,101040.07102528497
48806,2018010712,100940.91248111636
48806,2018010718,101092.09262604336
48806,2018010800,101183.67995132225
48806,2018010806,101121.88903586744
48806,2018010812,101601.07392172646
48806,2018010818,102163.7864482398
48806,2018010900,102350.62459180874
48806,2018010906,102319.11855191278
48806,2018010912,102231.43895251249
48806,2018010918,102455.15625906033
48806,2018011000,102679.36203134301
48806,2018011006,102649.0771557841
48806,2018011012,102496.67584652008
48806,2018011018,102632.71355366762
48806,2018011100,102768.50702794775
48806,2018011106,102615.12878721408
48806,2018011112,102527.69342068119
48806,2018011118,102752.38765869867
48806,2018011200,102709.64690690183
48806,2018011206,102486.90653182367
48806,2018011212,102353.79961908504
48806,2018011218,102487.63923042588
48806,2018011300,102452.46969751881
48806,2018011306,102127.39575099568
48806,2018011312,102014.31593338473
48806,2018011318,102247.80255462897
48806,2018011400,102253.66414344682
48806,2018011406,101967.66745570934
48806,2018011412,101757.62718973646
48806,2018011418,101891.46680107733
48806,2018011500,101864.84541852961
48806,2018011506,101496.54225447484
48806,2018011512,101318.74072700014
48806,2018011518,101390.05672428396
48806,2018011600,101477.73632368424
48806,2018011606,101336.32549345367
48806,2018011612,101203.70704644988
48806,2018011618,101529.51369157524
48806,2018011700,101540.01570487386
48806,2018011706,101425.22625719104
48806,2018011712,101138.49687085133
48806,2018011718,101372.96042356524
48806,2018011800,101494.83262440297
48806,2018011806,101328.02157596171
48806,2018011812,101219.33794996416
48806,2018011818,101592.77000423452
48806,2018011900,101759.33681980836
48806,2018011906,101655.53785115897
48806,2018011912,101446.23028378832
48806,2018011918,101565.90438881936
48806,2018012000,101633.55689309203
48806,2018012006,101366.12190327773
48806,2018012012,101144.84692540401
48806,2018012018,101372.7161906978
48806,2018012100,101510.46352791725
48806,2018012106,101179.28375970882
48806,2018012112,101153.88354149816
48806,2018012118,101406.42032640043
48806,2018012200,101506.80003490607
48806,2018012206,101243.27277097038
48806,2018012212,101052.77113439028
48806,2018012218,101213.96482688113
48806,2018012300,101379.31047811787
48806,2018012306,101158.7681988464
48806,2018012312,100974.3723839516
48806,2018012318,101110.65432396656
48806,2018012400,101217.13985415745
48806,2018012406,100913.80263283383
48806,2018012412,100826.61149916836
48806,2018012418,100914.53533143607
48806,2018012500,101106.01389948576
48806,2018012506,100960.4511105092
48806,2018012512,100883.51775727497
48806,2018012518,101180.99338978072
48806,2018012600,101329.97543890102
48806,2018012606,101107.2350638228
48806,2018012612,100985.36286298506
48806,2018012618,101194.42619748828
48806,2018012700,101213.96482688113
48806,2018012706,101115.29474844737
48806,2018012712,100953.36835735431
48806,2018012718,101159.98936318344
48806,2018012800,101172.20100655397
48806,2018012806,101083.544475684
48806,2018012812,101009.05345112387
48806,2018012818,101584.71031960996
48806,2018012900,101895.8629926907
48806,2018012906,101961.31740115667
48806,2018012912,101787.42359956053
48806,2018012918,102063.16250686676
48806,2018013000,102131.30347687424
48806,2018013006,101809.64879049486
48806,2018013012,101566.88132028905
48806,2018013018,101981.34449628432
48806,2018013100,102313.98966169717
48806,2018013106,102357.7073449636
48806,2018013112,102273.20277283964
48806,2018013118,102518.41257171961
48806,2018020100,102446.60810870095
48806,2018020106,101949.10575778616
48806,2018020112,101713.4210407352
48806,2018020118,101983.54259209099
48806,2018020200,102457.84282060183
48806,2018020206,102619.52497882748
48806,2018020212,102511.3298185647
48806,2018020218,102741.88564540003
48806,2018020300,102833.22873781149
48806,2018020306,102526.96072207896
48806,2018020312,102290.78753929316
48806,2018020318,102429.0233422474
48806,2018020400,102608.534499794
48806,2018020406,102472.49679264646
48806,2018020412,102371.628618406
48806,2018020418,102693.52753765279
48806,2018020500,102877.43488681276
48806,2018020506,102800.25730071108
48806,2018020512,102614.88455434666
48806,2018020518,102713.06616704565
48806,2018020600,102678.38509987335
48806,2018020606,102240.96403434148
48806,2018020612,102057.30091804893
48806,2018020618,102093.69161529306
48806,2018020700,102143.02665450994
48806,2018020706,101975.48290746649
48806,2018020712,101929.32289552591
48806,2018020718,102192.85015946164
48806,2018020800,102175.02116014068
48806,2018020806,101716.84030087896
48806,2018020812,101349.02560255902
48806,2018020818,101316.54263119344
48806,2018020900,101409.10688794195
48806,2018020906,101103.32733794424
