stationID,time,t2m
48806,2013010100,282.93966654035245
48806,2013010106,285.8529028011285
48806,2013010112,287.21308276564264
48806,2013010118,283.9824042088647
48806,2013010200,282.4373844264255
48806,2013010206,293.84521579793363
48806,2013010212,289.8349954003412
48806,2013010218,286.26276500609293
48806,2013010300,286.9599325802235
48806,2013010306,290.2066841646472
48806,2013010312,287.48632423561884
48806,2013010318,285.51135096365823
48806,2013010400,285.53345137667105
48806,2013010406,287.53052506164454
48806,2013010412,286.14221729875044
48806,2013010418,284.7458730220336
48806,2013010500,284.3802116430948
48806,2013010506,288.4567332797257
48806,2013010512,287.0262338192618
48806,2013010518,284.85034770173036
48806,2013010600,284.66751701226104
48806,2013010606,286.3009384467514
48806,2013010612,285.8991127556098
48806,2013010618,284.4786589374245
48806,2013010700,284.3982937991962
48806,2013010706,288.7319838781576
48806,2013010712,285.76450114907743
48806,2013010718,283.83171957468664
48806,2013010800,283.7252357665341
48806,2013010806,289.57179957264344
48806,2013010812,286.98203299323626
48806,2013010818,283.9763768234976
48806,2013010900,284.2837734772208
48806,2013010906,285.1296165570738
48806,2013010912,283.9502581535734
48806,2013010918,283.2892548916456
48806,2013011000,282.4373844264255
48806,2013011006,284.41235769838613
48806,2013011012,284.0949154023844
48806,2013011018,282.9677943387324
48806,2013011100,282.330900618273
48806,2013011106,287.3296122160737
48806,2013011112,284.3661477439049
48806,2013011118,283.1224972298218
48806,2013011200,282.27665414996886
48806,2013011206,284.53692366264005
48806,2013011212,284.0748241178273
48806,2013011218,283.6167428299259
48806,2013011300,282.54587736303375
48806,2013011306,289.4351788376553
48806,2013011312,286.52997909070206
48806,2013011318,284.5288871488172
48806,2013011400,283.87993865762365
48806,2013011406,291.21727577786805
48806,2013011412,287.9223051105075
48806,2013011418,286.5802073020946
48806,2013011500,285.99956917839523
48806,2013011506,289.3387406717813
48806,2013011512,289.0534444310709
48806,2013011518,287.3858678128335
48806,2013011600,287.75956570559515
48806,2013011606,293.2424772612214
48806,2013011612,292.2037578496205
48806,2013011618,288.12321795607824
48806,2013011700,288.2116196081293
48806,2013011706,291.70348486414935
48806,2013011712,289.20613819370465
48806,2013011718,286.71883716553856
48806,2013011800,286.13217165647194
48806,2013011806,288.9228510814499
48806,2013011812,287.6249540990628
48806,2013011818,286.0055965637623
48806,2013011900,285.51737834902536
48806,2013011906,291.7135305064278
48806,2013011912,288.76212080499323
48806,2013011918,283.4680673242036
48806,2013012000,283.3836839290638
48806,2013012006,296.40082719359384
48806,2013012012,292.37051551144424
48806,2013012018,285.32450201727744
48806,2013012100,284.3982937991962
48806,2013012106,298.2954353273261
48806,2013012112,291.705493992605
48806,2013012118,288.78623034646176
48806,2013012200,288.7761847041832
48806,2013012206,297.87552748008324
48806,2013012212,293.3268606563612
48806,2013012218,290.7250393062196
48806,2013012300,290.4738982492562
48806,2013012306,296.8749815091408
48806,2013012312,293.4715179051721
48806,2013012318,289.1117091562864
48806,2013012400,286.96395083713486
48806,2013012406,299.08502281041933
48806,2013012412,292.82256941397844
48806,2013012418,289.77472154666987
48806,2013012500,289.0433987887924
48806,2013012506,291.574900642984
48806,2013012512,289.09764525709636
48806,2013012518,287.2874205185038
48806,2013012600,286.72084629399427
48806,2013012606,292.997363589625
48806,2013012612,289.451251865301
48806,2013012618,287.21710102255406
48806,2013012700,285.98751440766097
