time,48806,48917,48916,48802,48803,56778
1043136,1.3469301399870224,-6.423991903476454,-7.01304950137538,-0.3757154652071612,0.43783337472568684,1.2161315237606465
1043142,1.2727181591493621,-6.918429225807364,-7.86648728100847,-0.03248505383298361,0.9703043372358977,2.1382153856685724
1043148,1.3024029514844262,-3.020444932309271,-5.090031547919515,-0.15307952269418112,0.7346812980763271,2.6270868094366575
1043154,1.0296739219060256,-3.6827868612853862,-5.03530021205174,-0.3052140834113842,0.656758718196784,2.24675040764365
1043160,0.8571310664584662,-4.657746759540145,-5.546435230071124,-0.2300744528132534,0.9220665496914187,1.5064858987879914
1043166,1.4619587102853953,-7.456466086880399,-8.465749026272576,0.32558775370872606,0.6280015756221906,2.166044878482695
1043172,1.2504545648980643,-6.698576232575796,-8.938850404112658,-0.2634698441902004,0.5398748483774694,2.1743937263269313
1043178,0.6140868292151294,-6.788558259341459,-9.131801554290574,-0.19482376191536488,0.26436286951765653,2.0268974144120824
1043184,0.7439577956810346,-7.97687760250449,-10.655930110744016,-0.30799703269279644,-0.36180071880009995,1.8877499503414696
1043190,1.1270771467554543,-8.009345344120966,-10.895263748945471,1.2077826759164096,0.5435854474193524,3.1790384169167547
1043196,0.6335674741850152,-5.56684352480148,-11.091925498165269,0.5584278435868844,0.6363504234664275,2.599257316622535
1043202,1.214276224239705,-7.762590507835746,-7.42028774622204,-0.3098523322137379,-0.3293329771836237,1.481439355255281
1043208,0.4304121766419209,-3.463861517814289,3.6892457851756673,-0.5927855091573168,-0.4230256029911695,0.8840329095121178
1043214,0.5881126359219484,-1.766262456152816,3.2402633011078237,0.9981338300500202,0.7662213899323325,2.153985431596575
1043220,-0.17719841646642065,-0.8293361980773581,1.2337568692095908,0.5704872904730043,0.5741978895148871,1.507413548548462
1043226,0.21983568101506057,-0.29686523556714745,2.0204038660887873,-0.1354541772452369,-0.25326569682502215,0.10295181119574603
1043232,0.5779084885567702,-2.427676735368461,0.4916370608329903,-0.461986892930941,-0.5259947264034228,-0.06866339449134284
1043238,0.04729282556750092,-0.14473067484994434,1.9072305953113553,0.7541619430462128,0.5723425899939456,1.1669660864556968
1043244,0.8914541075958837,0.5881126359219484,2.6706863481787835,-0.21337675712477988,0.5575001938264137,2.463820451593806
1043250,0.7458130952019759,0.2745670168828348,-0.30428643365091346,-0.5028034823916541,0.18644028963811354,0.8070379793930456
1043256,0.28291586472707153,-0.6577209923902694,0.7105624043040875,-0.2207979552085459,-0.17070486814312535,0.10851770975857045
1043262,1.2430333668142983,0.128926004488927,-0.15122422317323964,1.0565757649596774,0.3803190895765003,2.0287527139330237
1043268,-0.2755292910763202,0.7894126339441012,0.10202416143527526,0.5389471986169987,0.58996793544289,1.2337568692095908
1043274,0.8951647066377668,1.5482301380091752,0.4795776139468706,-0.14287537532900285,0.5537895947845306,1.169749035737109
1043280,0.4387610244861577,-0.0037279112583903373,0.7829190856208059,-0.24120624993890238,0.26065227047577355,-0.8692251377776005
