time,48806,48917,48916,48802,48803,56778
2014010100,102117.15603779776,101357.77135660661,101334.78623365329,102038.34990195779,102110.36995387821,101791.20510372637
2014010106,101718.3094280744,101269.77117158534,101307.86080390797,101716.7770865442,101700.7969534433,101335.44295145193
2014010112,101509.69207403141,101222.9253019471,101206.28845104756,101568.79667591136,101505.31395537364,101174.10927891293
2014010118,101513.85128675631,101233.65169265868,101250.06963762533,101570.76682930738,101507.50301470252,101341.35341163994
2014010200,101563.76183945494,101262.76618173288,101248.09948422931,101581.27431408604,101530.05032579007,101410.74659236569
2014010206,101265.17414699463,101227.52232653779,101247.00495456488,101296.69660133064,101136.89527032181,101055.68116922007
2014010212,101212.19891123557,101240.21887064533,101213.7312527658,101274.14929024306,101106.02953378453,101113.25342956984
2014010218,101403.96050844614,101245.47261303462,101241.75121217554,101461.75167472877,101380.53757362704,101411.18440423146
2014010300,101598.78678871717,101256.63681561199,101245.91042490043,101696.63774071842,101687.2247856042,102032.87725363557
2014010306,101435.9207746479,101218.32827735647,101220.95514855113,101550.40857754873,101625.71221846246,101620.45847607312
2014010312,101563.54293352203,101132.51715166404,101151.34306189248,101611.70223875756,101669.93121690597,101426.2889136008
2014010318,101821.19521653213,101159.66148734227,101154.18883902003,101881.39434807654,101914.88695580851,101835.6430081028
2014010400,102108.3998004822,101255.32338001467,101263.86071139733,102164.22081336883,102181.07657020127,102372.83816741184
2014010406,101895.40432778145,101149.59181442935,101155.50227461738,101908.97649562053,101972.67812209117,101813.09569701523
2014010412,101802.5882122366,101080.85535150231,101091.80064814676,101839.5833148948,101855.56344799566,101577.33400729405
2014010418,101746.11048155127,101119.16388975784,101131.4226219996,101771.94138163216,101770.19013416904,101460.21933319856
2014010500,101757.05577819572,101179.14411536936,101130.10918640226,101743.04579849084,101760.33936718904,101407.24409743946
2014010506,101382.72663295592,101103.84047445563,101110.62655837515,101516.69706388382,101456.9357442052,100907.4818526544
2014010512,101180.23864503381,101030.94479880367,101016.497007233,101347.70168369373,101296.03988353195,100888.65594242596
2014010518,101183.52223402713,101010.36764111213,100997.2332851388,101236.49746978623,101214.82578243023,101011.24326484367
2014010600,101391.92068213725,101132.95496352985,101104.05938038851,101389.95052874123,101379.0052320968,101236.7163757191
