time,48806,48917,48916,48802,48803,56778
2013010100,282.93966654035245,298.93031991932975,300.2764359846539,280.1530053722859,282.200307268652,276.6269849325189
2013010106,285.8529028011285,300.4934218578703,300.12976960738723,281.44085671239446,283.0722690184292,286.9257773964765
2013010112,287.21308276564264,301.5904059946867,301.19259856045664,283.7151901242556,285.92924968244546,283.6006698022802
2013010118,283.9824042088647,301.25889979949494,300.26237208546394,283.93619425438345,284.63738008542543,279.43775564205396
2013010200,282.4373844264255,299.84246423822105,300.6320517213142,283.9241394836492,284.56304233256424,277.3944720025993
2013010206,293.84521579793363,300.84702846607485,300.7767089701251,287.03828858999606,287.7254105218481,289.107690899375
2013010212,289.8349954003412,302.1007246224365,301.1102242937726,285.8930853702427,285.76450114907743,284.20340833899263
2013010218,286.26276500609293,300.95351227422736,300.47132144485755,283.64085237139443,284.1089793015743,279.1665233005334
2013010300,286.9599325802235,300.5476683261745,301.07807823848134,283.9542764104848,285.19993605302363,280.64524184393434
2013010306,290.20668416464713,301.7370723719534,300.77871809858084,286.9358230387549,288.03481630402706,278.4934652678714
2013010312,287.48632423561884,301.7149719589406,301.01177699944293,284.8202107748948,285.59171610188656,278.8551083898988
2013010318,285.51135096365823,300.7284898871881,300.7887637408593,282.9999403940237,283.93619425438345,279.8295356909169
2013010400,285.53345137667105,300.214153002527,299.6736974479416,282.89546571432686,283.53838682015333,280.23738876742556
2013010406,287.53052506164454,300.90529319129035,299.99314887239916,284.1612166414227,284.42642159757617,288.6958195659549
2013010412,286.14221729875044,301.39150227757165,300.64611562050413,283.7694365925597,283.69509883969846,285.24815513596053
2013010418,284.7458730220336,300.8972566774676,300.6883073180739,282.3027728198931,281.97327575315705,281.0430492781644
2013010500,284.3802116430948,300.24428992936265,300.6099513083014,283.3535470022282,282.76688149316163,278.46734659794714
2013010506,288.4567332797257,301.38748402066017,301.1845620466338,284.78404646269206,283.210898881873,289.5657721872763
2013010512,287.0262338192618,301.01981351326566,300.8731471359991,284.66550788380533,283.8256921893195,285.7223094515076
2013010518,284.85034770173036,300.57177786764294,300.8711380075434,282.23446245239904,282.57199603295794,280.468438539832
2013010600,284.66751701226104,300.00520364313337,301.20666245964657,281.348436803432,281.7582990083963,279.25291582412893
2013010606,286.3009384467514,299.58127753897907,299.74200781543567,283.85381998769935,283.1024059452648,289.96357962150637
2013010612,285.8991127556098,301.07807823848134,300.66017951969405,283.94623989666195,283.7372905372684,285.52742399130386
2013010618,284.4786589374245,300.4291297472877,299.82639121057537,282.4936400231853,282.6423155289077,281.1495330863169
2013010700,284.3982937991962,299.918811119538,299.6234692365489,282.15811557108213,282.64834291427485,278.4211366434659
2013010706,288.7319838781576,299.3944285925982,299.69780698941014,286.86349441434953,285.334547659556,289.30860374494574
2013010712,285.76450114907743,300.36483763670503,300.13177873584294,284.69564481064094,283.65290714212864,286.09198908735783
2013010718,283.83171957468664,300.01524928541187,299.2758900137115,282.6925437403004,282.6824980980218,282.344964517463
2013010800,283.7252357665341,299.32611822510415,299.56721363978914,281.6859703839908,282.4152840134128,279.1464320159764
2013010806,289.57179957264344,299.2618261145215,299.5551588690548,285.59372523034233,284.1431344853213,287.8178304308106
2013010812,286.98203299323626,300.05141359761467,300.02730405614614,283.1345520005561,282.99592213711225,284.372175129272
2013010818,283.9763768234976,299.9851123585763,300.38291979280643,280.37802775932516,281.5232309790785,279.46186518352243
2013010900,284.2837734772208,299.9831032301206,299.50091240075074,280.9888028098603,282.71062589640184,275.355206620056
2013010906,285.1296165570738,300.04940446915896,298.6751606054549,281.48505753842016,283.3113553046584,278.80086192159456
2013010912,283.9502581535734,300.6501338774156,299.8324185959425,280.89638290089766,282.5036856654639,277.0649749358633
2013010918,283.2892548916456,300.0373496984247,299.78419951300555,279.9440560128923,281.8607645596374,277.0328288805719
2013011000,282.4373844264255,299.9650210740192,299.4707754739151,279.21675151192613,281.169624370874,276.8881716317609
2013011006,284.41235769838613,300.66017951969405,298.763562257506,281.50313969452145,283.5122681502292,278.0193109523244
2013011012,284.0949154023844,299.3763464364969,299.76209909999267,281.7442351092064,283.2510814509871,279.24889756721745
2013011018,282.9677943387324,299.0970775811535,298.8579912949243,280.1630510145644,281.56140441973696,277.973100997843
2013011100,282.330900618273,298.53050335664386,298.47223863142835,279.5924585331435,281.58350483274984,277.6315491603728
2013011106,287.3296122160737,298.8379000103672,299.02073069983663,282.4675213532612,283.4118117274437,279.06606687774797
2013011112,284.3661477439049,300.17999781877995,299.9790849732092,280.55081280651603,282.5740051614136,277.4627823700933
2013011118,283.1224972298218,300.1719613049571,299.99314887239916,280.0726402340576,282.2063346540192,275.02570955331987
2013011200,282.27665414996886,299.90273809189233,299.8525098804996,279.8395813331955,282.2163802962976,274.7122855142295
2013011206,284.53692366264005,299.9690393309306,299.86858290814524,282.6503520427305,284.7378365082108,280.3820460162366
2013011212,284.0748241178273,300.9374392465818,300.11972396510873,282.22039855320907,284.3942755422848,279.36542701764847
2013011218,283.6167428299259,300.28648162693236,299.71990740242285,281.27409905057084,281.4890757953315,276.34168869180843
2013011300,282.54587736303375,299.0307763421152,299.3924194641425,279.74716142423296,279.92396472833525,275.42753524446147
2013011306,289.4351788376553,299.6053870804476,299.1694062055589,286.52796996224635,288.89070502615857,285.9975600499395
2013011312,286.52997909070206,299.4707754739151,299.45872070318086,285.67810862548197,289.258375533553,281.89491974338443
2013011318,284.5288871488172,298.56465854039095,299.251780472243,280.82405427649223,283.3877021859753,277.78424292300656
2013011400,283.87993865762365,298.7354344591261,299.251780472243,281.95720272551137,284.42441246912034,277.396481131055
2013011406,291.21727577786805,298.9664842315325,299.09506845269783,286.9719873509577,286.93381391029925,285.3707119717588
2013011412,287.9223051105075,300.00520364313337,300.41506584809775,285.0994796302382,285.1376530708966,282.92158438425105
2013011418,286.58020730209466,299.2015522608503,299.10712322343204,283.7433179226355,284.80011949033775,278.9997656387097
2013011500,285.99956917839523,299.06091326895074,299.10913235188775,282.5036856654639,284.2174722381825,278.0032379246787
2013011506,289.3387406717813,299.25579872915444,299.9710484593864,286.4415774386509,287.08048028756593,286.17235422558605
2013011512,289.0534444310709,300.00922190004485,300.07150488217167,285.5997526157094,286.42349528254954,282.33491887518437
2013011518,287.3858678128335,298.92429253396267,298.25123450130064,284.2355543942839,285.203954309935,277.9650644840202
2013011600,287.75956570559515,298.50438468671973,298.92027427705125,283.6207610868373,285.3948215132272,276.58479323494913
2013011606,293.2424772612214,299.3602734088512,299.595341438169,290.70293889320686,290.57234554358587,289.30056723112284
2013011612,292.2037578496205,301.1644707620767,300.4632849310347,287.6289723559742,287.8037665316207,283.9904407226876
2013011618,288.12321795607824,300.5336044269845,300.083559652906,285.2421277505934,286.71883716553856,278.67830508579647
2013011700,288.2116196081293,298.65908757780926,299.57525015361193,285.8147293604701,287.58276240149286,278.14186778812245
2013011706,291.70348486414935,300.0534227260704,299.63753313573886,287.9343598812417,288.86659548469004,279.0178477948111
2013011712,289.20613819370465,302.1268432923606,300.4632849310347,285.9935417930281,286.9297956533879,279.1243316029636
2013011718,286.71883716553856,300.9294027327589,301.17652553281096,283.5966515453688,285.2843194481633,278.22625118326226
2013011800,286.13217165647194,298.1507780785152,300.9173479620247,283.0501686054164,284.57911536020987,278.1298130173883
2013011806,288.9228510814499,299.95095717482934,299.0428311128494,285.52943311975963,286.61637161429746,285.4731775229998
2013011812,287.6249540990628,301.10419690840547,299.61945097963746,285.65801734092486,286.15628119794036,284.15117099914414
2013011818,286.0055965637623,299.1613696917361,299.1633788201918,284.2194813666382,284.69966306755236,278.87720880291147
2013011900,285.51737834902536,297.84940881015905,299.1312327649005,284.6172888008683,285.0331783911998,280.0786676194247
2013011906,291.7135305064278,299.6736974479416,298.81780872581015,287.1749093249842,287.33162134452937,291.33179609984336
2013011912,288.76212080499323,300.99570397179724,299.89470157806943,286.6987458809815,286.6826728533358,287.08650767293307
2013011918,283.4680673242036,300.640088235137,299.9770758447535,283.48213122339354,283.82971044623093,282.0757413043981
2013012000,283.3836839290638,299.53104932758635,299.38639207877543,283.0561959907834,283.6810349405085,279.98022032509505
2013012006,296.40082719359384,300.5677596107315,300.15187002040005,292.44284413584967,293.8010149719081,289.89526925401236
2013012012,292.37051551144424,300.9575305311388,300.5215496562502,289.8671414556325,289.2925307173001,286.17436335404176
2013012018,285.32450201727744,300.6702251619726,300.7767089701251,284.3500747162592,284.3681568723606,279.9983024811964
2013012100,284.3982937991962,299.464748088548,299.89269244961366,281.88286497265017,283.9241394836492,278.722505911822
2013012106,298.2954353273261,299.64757877801736,300.28648162693236,295.14914016568787,296.67406866357004,290.52010820373744
2013012112,291.705493992605,300.70036208880816,300.9374392465818,291.5246724315913,290.32321361507815,286.32303885976415
2013012118,288.78623034646176,299.2537896006987,300.47333057331326,285.20998169530213,288.59335401471384,280.1047862893489
2013012200,288.7761847041832,299.29397216981283,299.6716883194859,283.9301668690163,285.8649575718628,278.59994907602385
2013012206,297.87552748008324,299.50091240075074,299.9610028171078,294.53032860133,295.40028122265136,290.23079370611555
2013012212,293.32686065636113,300.2724177277425,300.8028276400493,290.4819347630791,290.09417297112736,285.141671327808
2013012218,290.7250393062196,299.84246423822105,299.8625555227781,286.6585633118673,289.20211993679317,279.22880628266034
2013012300,290.4738982492562,298.83187262500013,299.58127753897907,285.7906198190016,289.4432153514782,278.5778486630111
2013012306,296.8749815091408,298.7936991843417,299.70383437477716,293.32686065636113,294.02402823049164,290.24485760530547
2013012312,293.4715179051721,299.9831032301206,300.05141359761467,290.921933894879,291.1791023372096,286.5199334484235
2013012318,289.1117091562864,299.8525098804996,299.51095804302935,286.331075373587,288.3221216731933,280.06259459177903
2013012400,286.96395083713486,298.77561702824033,299.2015522608503,285.155735226998,288.4145415821558,279.93200124215804
2013012406,299.08502281041933,298.8901373502156,299.4828302446494,294.83169786968614,294.81562484204045,290.56832728667445
2013012412,292.82256941397844,300.1619156626785,299.8304094674868,288.82641291557593,289.89727838246813,285.79664720436875
2013012418,289.77472154666987,300.22018038789406,299.4848393731051,286.8072388175897,287.97655157881155,279.59647679005485
2013012500,289.0433987887924,298.9684933599882,299.27388088525583,285.93125881090117,286.9398412956664,277.5431475083216
2013012506,291.574900642984,299.3602734088512,299.58931405280185,288.65764612529654,289.61600039866903,291.0304268314872
2013012512,289.09764525709636,300.5978965375671,300.07150488217167,285.6258712856336,286.8675126712609,285.4771957799112
2013012518,287.2874205185038,299.334154738927,299.60337795199183,284.0949154023844,285.1858721538336,280.3539182178567
2013012600,286.72084629399427,298.61086849487225,299.3120543259143,284.3982937991962,285.50934183520246,277.22570521231984
2013012606,292.997363589625,298.83990913882286,299.68173396176445,290.42367003786353,291.53270894541413,290.37545095492646
2013012612,289.451251865301,300.14584263503286,300.0433770837918,286.20249115242166,287.34367611526363,284.3982937991962
